iter,loss_mean,MSE_val,MSE_params,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_val,data_n_features,data_noise_scale,data_noise_weight,model_n_features,model_bias,algo_lrate,algo_S,algo_R
0,95.48968,98.39237213134766,9.599416732788086,3,150,10,500,10,0.0,0.5,10,False,0.01,30,1500
1,89.15494,93.19207763671875,9.081687927246094,3,150,10,500,10,0.0,0.5,10,False,0.01,30,1500
2,83.11823,88.06266784667969,8.577194213867188,3,150,10,500,10,0.0,0.5,10,False,0.01,30,1500
3,77.67405,83.35477447509766,8.10696029663086,3,150,10,500,10,0.0,0.5,10,False,0.01,30,1500
4,72.400566,78.943603515625,7.672060012817383,3,150,10,500,10,0.0,0.5,10,False,0.01,30,1500
5,67.65408,74.8431167602539,7.2689690589904785,3,150,10,500,10,0.0,0.5,10,False,0.01,30,1500
6,63.246334,70.8963394165039,6.880315780639648,3,150,10,500,10,0.0,0.5,10,False,0.01,30,1500
7,59.10536,67.22550964355469,6.517818927764893,3,150,10,500,10,0.0,0.5,10,False,0.01,30,1500
8,55.247524,63.69158172607422,6.1673173904418945,3,150,10,500,10,0.0,0.5,10,False,0.01,30,1500
9,51.652603,60.37584686279297,5.839142799377441,3,150,10,500,10,0.0,0.5,10,False,0.01,30,1500
10,48.433437,57.37239074707031,5.540122032165527,3,150,10,500,10,0.0,0.5,10,False,0.01,30,1500
11,45.401848,54.52760696411133,5.26292610168457,3,150,10,500,10,0.0,0.5,10,False,0.01,30,1500
12,42.52069,51.77935791015625,4.989816188812256,3,150,10,500,10,0.0,0.5,10,False,0.01,30,1500
13,39.878555,49.14799499511719,4.730545997619629,3,150,10,500,10,0.0,0.5,10,False,0.01,30,1500
14,37.327435,46.70575714111328,4.486126899719238,3,150,10,500,10,0.0,0.5,10,False,0.01,30,1500
15,34.981457,44.444942474365234,4.260596752166748,3,150,10,500,10,0.0,0.5,10,False,0.01,30,1500
16,32.78101,42.22142791748047,4.041308879852295,3,150,10,500,10,0.0,0.5,10,False,0.01,30,1500
17,30.76504,40.26810073852539,3.849435806274414,3,150,10,500,10,0.0,0.5,10,False,0.01,30,1500
18,28.925554,38.434783935546875,3.670050859451294,3,150,10,500,10,0.0,0.5,10,False,0.01,30,1500
19,27.127104,36.62782669067383,3.4908111095428467,3,150,10,500,10,0.0,0.5,10,False,0.01,30,1500
20,25.464094,34.93229675292969,3.32342267036438,3,150,10,500,10,0.0,0.5,10,False,0.01,30,1500
21,23.938992,33.34840774536133,3.1660525798797607,3,150,10,500,10,0.0,0.5,10,False,0.01,30,1500
22,22.502577,31.81142234802246,3.014098644256592,3,150,10,500,10,0.0,0.5,10,False,0.01,30,1500
23,21.127773,30.306570053100586,2.8649849891662598,3,150,10,500,10,0.0,0.5,10,False,0.01,30,1500
24,19.865614,28.963077545166016,2.732487440109253,3,150,10,500,10,0.0,0.5,10,False,0.01,30,1500
25,18.690138,27.61190414428711,2.5999436378479004,3,150,10,500,10,0.0,0.5,10,False,0.01,30,1500
26,17.595957,26.378128051757812,2.474973201751709,3,150,10,500,10,0.0,0.5,10,False,0.01,30,1500
27,16.53847,25.132593154907227,2.351010322570801,3,150,10,500,10,0.0,0.5,10,False,0.01,30,1500
28,15.540129,24.00145149230957,2.238513231277466,3,150,10,500,10,0.0,0.5,10,False,0.01,30,1500
29,14.641839,22.932954788208008,2.13248610496521,3,150,10,500,10,0.0,0.5,10,False,0.01,30,1500
30,13.785453,21.891780853271484,2.0300168991088867,3,150,10,500,10,0.0,0.5,10,False,0.01,30,1500
31,12.981279,20.92378807067871,1.934696078300476,3,150,10,500,10,0.0,0.5,10,False,0.01,30,1500
32,12.242584,20.01760482788086,1.847327470779419,3,150,10,500,10,0.0,0.5,10,False,0.01,30,1500
33,11.546621,19.199338912963867,1.7669469118118286,3,150,10,500,10,0.0,0.5,10,False,0.01,30,1500
34,10.907948,18.460681915283203,1.6954772472381592,3,150,10,500,10,0.0,0.5,10,False,0.01,30,1500
35,10.296792,17.69140625,1.6193127632141113,3,150,10,500,10,0.0,0.5,10,False,0.01,30,1500
36,9.7032,16.95696258544922,1.5475754737854004,3,150,10,500,10,0.0,0.5,10,False,0.01,30,1500
37,9.152309,16.25755500793457,1.4796255826950073,3,150,10,500,10,0.0,0.5,10,False,0.01,30,1500
38,8.657821,15.661459922790527,1.421427607536316,3,150,10,500,10,0.0,0.5,10,False,0.01,30,1500
39,8.202021,15.071823120117188,1.3644781112670898,3,150,10,500,10,0.0,0.5,10,False,0.01,30,1500
