iter,loss_mean,MSE_val,MSE_params,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_val,data_n_features,data_noise_scale,data_noise_weight,model_n_features,model_bias,algo_lrate,algo_S,algo_R
0,90.81255,95.32949829101562,9.579876899719238,3,150,10,500,10,0.0,0.01,10,False,0.01,30,1500
1,84.774284,90.0239486694336,9.052082061767578,3,150,10,500,10,0.0,0.01,10,False,0.01,30,1500
2,78.947495,84.93730926513672,8.544130325317383,3,150,10,500,10,0.0,0.01,10,False,0.01,30,1500
3,73.59238,80.19265747070312,8.071796417236328,3,150,10,500,10,0.0,0.01,10,False,0.01,30,1500
4,68.6885,76.0052719116211,7.6548542976379395,3,150,10,500,10,0.0,0.01,10,False,0.01,30,1500
5,64.20154,72.00069427490234,7.253616809844971,3,150,10,500,10,0.0,0.01,10,False,0.01,30,1500
6,60.04531,68.26322174072266,6.879510879516602,3,150,10,500,10,0.0,0.01,10,False,0.01,30,1500
7,56.113503,64.66084289550781,6.520172595977783,3,150,10,500,10,0.0,0.01,10,False,0.01,30,1500
8,52.33109,61.2633171081543,6.179337501525879,3,150,10,500,10,0.0,0.01,10,False,0.01,30,1500
9,48.93308,58.0770378112793,5.859224796295166,3,150,10,500,10,0.0,0.01,10,False,0.01,30,1500
10,45.727364,55.024227142333984,5.553222179412842,3,150,10,500,10,0.0,0.01,10,False,0.01,30,1500
11,42.76792,52.189353942871094,5.268944263458252,3,150,10,500,10,0.0,0.01,10,False,0.01,30,1500
12,40.03218,49.48507308959961,4.9982781410217285,3,150,10,500,10,0.0,0.01,10,False,0.01,30,1500
13,37.436295,46.90534591674805,4.739224910736084,3,150,10,500,10,0.0,0.01,10,False,0.01,30,1500
14,35.077404,44.4892692565918,4.496384620666504,3,150,10,500,10,0.0,0.01,10,False,0.01,30,1500
15,32.845104,42.21992874145508,4.2680439949035645,3,150,10,500,10,0.0,0.01,10,False,0.01,30,1500
16,30.765306,40.159141540527344,4.060518264770508,3,150,10,500,10,0.0,0.01,10,False,0.01,30,1500
17,28.896856,38.1912727355957,3.863365650177002,3,150,10,500,10,0.0,0.01,10,False,0.01,30,1500
18,27.119154,36.20558166503906,3.6640613079071045,3,150,10,500,10,0.0,0.01,10,False,0.01,30,1500
19,25.441223,34.39130783081055,3.482612371444702,3,150,10,500,10,0.0,0.01,10,False,0.01,30,1500
20,23.860025,32.62981033325195,3.3056249618530273,3,150,10,500,10,0.0,0.01,10,False,0.01,30,1500
21,22.401396,31.052738189697266,3.1461050510406494,3,150,10,500,10,0.0,0.01,10,False,0.01,30,1500
22,21.004625,29.564437866210938,2.9955899715423584,3,150,10,500,10,0.0,0.01,10,False,0.01,30,1500
23,19.729036,28.107383728027344,2.84887957572937,3,150,10,500,10,0.0,0.01,10,False,0.01,30,1500
24,18.51981,26.721961975097656,2.7088570594787598,3,150,10,500,10,0.0,0.01,10,False,0.01,30,1500
25,17.399466,25.459550857543945,2.5813229084014893,3,150,10,500,10,0.0,0.01,10,False,0.01,30,1500
26,16.342266,24.2562255859375,2.458871364593506,3,150,10,500,10,0.0,0.01,10,False,0.01,30,1500
27,15.349984,23.085538864135742,2.340125560760498,3,150,10,500,10,0.0,0.01,10,False,0.01,30,1500
28,14.440537,22.03989601135254,2.2340810298919678,3,150,10,500,10,0.0,0.01,10,False,0.01,30,1500
29,13.581148,21.075862884521484,2.1358020305633545,3,150,10,500,10,0.0,0.01,10,False,0.01,30,1500
30,12.743417,20.046995162963867,2.0309481620788574,3,150,10,500,10,0.0,0.01,10,False,0.01,30,1500
31,11.987795,19.062501907348633,1.930796504020691,3,150,10,500,10,0.0,0.01,10,False,0.01,30,1500
32,11.273011,18.192554473876953,1.8419183492660522,3,150,10,500,10,0.0,0.01,10,False,0.01,30,1500
33,10.614609,17.36104393005371,1.7571473121643066,3,150,10,500,10,0.0,0.01,10,False,0.01,30,1500
34,9.99719,16.588560104370117,1.6783497333526611,3,150,10,500,10,0.0,0.01,10,False,0.01,30,1500
35,9.416856,15.779424667358398,1.595903754234314,3,150,10,500,10,0.0,0.01,10,False,0.01,30,1500
36,8.869721,15.055158615112305,1.521262526512146,3,150,10,500,10,0.0,0.01,10,False,0.01,30,1500
37,8.361243,14.358423233032227,1.4500346183776855,3,150,10,500,10,0.0,0.01,10,False,0.01,30,1500
38,7.8800097,13.733846664428711,1.3854717016220093,3,150,10,500,10,0.0,0.01,10,False,0.01,30,1500
39,7.4380665,13.125089645385742,1.322877049446106,3,150,10,500,10,0.0,0.01,10,False,0.01,30,1500
40,7.0151205,12.548677444458008,1.2639377117156982,3,150,10,500,10,0.0,0.01,10,False,0.01,30,1500
41,6.618906,12.000246047973633,1.207563877105713,3,150,10,500,10,0.0,0.01,10,False,0.01,30,1500
42,6.2507324,11.476556777954102,1.1533681154251099,3,150,10,500,10,0.0,0.01,10,False,0.01,30,1500
43,5.9046655,10.98984146118164,1.1029043197631836,3,150,10,500,10,0.0,0.01,10,False,0.01,30,1500
44,5.582102,10.519092559814453,1.0539215803146362,3,150,10,500,10,0.0,0.01,10,False,0.01,30,1500
45,5.273837,10.061797142028809,1.006687879562378,3,150,10,500,10,0.0,0.01,10,False,0.01,30,1500
46,4.981233,9.659833908081055,0.9651714563369751,3,150,10,500,10,0.0,0.01,10,False,0.01,30,1500
