iter,loss_mean,MSE_val,MSE_params,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_val,data_n_features,data_noise_scale,data_noise_weight,model_n_features,model_bias,algo_lrate,algo_S,algo_R
0,104.04069,106.33779907226562,9.625531196594238,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
1,97.21047,100.7497329711914,9.082585334777832,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
2,90.91369,95.38538360595703,8.566454887390137,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
3,85.16729,90.66577911376953,8.115372657775879,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
4,79.51421,85.98638916015625,7.676745891571045,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
5,74.66504,82.00920867919922,7.294921398162842,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
6,69.89899,78.05207824707031,6.915340423583984,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
7,65.61588,74.40275573730469,6.561004638671875,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
8,61.6031,70.89327239990234,6.227389335632324,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
9,57.645443,67.34626770019531,5.8815107345581055,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
10,54.051624,64.24398803710938,5.5867791175842285,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
11,50.73976,61.22112274169922,5.295703887939453,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
12,47.667187,58.31815719604492,5.016210079193115,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
13,44.832485,55.70004653930664,4.764073848724365,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
14,42.17831,53.08333206176758,4.512457847595215,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
15,39.687508,50.62276840209961,4.2806572914123535,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
16,37.380672,48.39303207397461,4.07359504699707,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
17,35.204544,46.264991760253906,3.8724398612976074,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
18,33.1255,44.22100830078125,3.6762142181396484,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
19,31.230934,42.244781494140625,3.486751079559326,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
20,29.443575,40.43747329711914,3.3142566680908203,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
21,27.787458,38.80414962768555,3.1672000885009766,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
22,26.26304,37.328346252441406,3.0306150913238525,3,150,10,500,10,0.0,1.0,10,False,0.01,30,1500
