iter,loss_mean,MSE_val,MSE_params,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_val,data_n_features,data_noise_scale,data_noise_weight,model_n_features,model_bias,algo_lrate,algo_S,algo_R
0,91.59688,96.15686798095703,9.645408630371094,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
1,85.42984,90.92388916015625,9.123680114746094,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
2,79.482925,85.91356658935547,8.624746322631836,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
3,74.199776,81.09424591064453,8.147637367248535,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
4,69.28461,76.64391326904297,7.7042012214660645,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
5,64.575195,72.46699523925781,7.288562774658203,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
6,60.274746,68.5452651977539,6.897243976593018,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
7,56.27202,64.86140441894531,6.52899169921875,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
8,52.59254,61.47481918334961,6.1911396980285645,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
9,49.223537,58.258724212646484,5.870451927185059,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
10,46.015255,55.218204498291016,5.565399646759033,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
11,43.058777,52.510223388671875,5.293371677398682,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
12,40.317707,49.79908752441406,5.02225923538208,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
13,37.70846,47.26850509643555,4.768712520599365,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
14,35.327923,44.917816162109375,4.532883644104004,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
15,33.107006,42.63892364501953,4.304127216339111,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
16,30.979382,40.495643615722656,4.08962345123291,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
17,29.073214,38.52520751953125,3.8923699855804443,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
18,27.317806,36.73206329345703,3.7112903594970703,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
19,25.62192,34.85406494140625,3.521925926208496,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
20,24.040316,33.206539154052734,3.3552424907684326,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
21,22.516735,31.628236770629883,3.196498394012451,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
22,21.127611,30.057151794433594,3.0384528636932373,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
23,19.825739,28.700286865234375,2.900280475616455,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
24,18.602047,27.283267974853516,2.7575204372406006,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
25,17.480625,25.989505767822266,2.627105236053467,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
26,16.42495,24.800081253051758,2.506711959838867,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
27,15.440017,23.620237350463867,2.3873131275177,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
28,14.499482,22.508161544799805,2.2747609615325928,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
29,13.624219,21.44187355041504,2.1664927005767822,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
30,12.81832,20.454469680786133,2.0659966468811035,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
31,12.040896,19.48175811767578,1.966477870941162,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
32,11.326569,18.58112335205078,1.8756065368652344,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
33,10.659028,17.781513214111328,1.794636845588684,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
34,10.034226,16.949155807495117,1.7091490030288696,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
35,9.444183,16.15033531188965,1.6280654668807983,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
36,8.912317,15.42640209197998,1.5541226863861084,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
37,8.407599,14.781477928161621,1.4882901906967163,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
38,7.9221077,14.115104675292969,1.4204107522964478,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
39,7.4678693,13.469407081604004,1.3538191318511963,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
40,7.0509667,12.886573791503906,1.2938907146453857,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
41,6.6578603,12.351558685302734,1.2388616800308228,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
42,6.283302,11.771627426147461,1.1794179677963257,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
43,5.9311543,11.252301216125488,1.1252987384796143,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
44,5.59877,10.785250663757324,1.0766586065292358,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
45,5.284781,10.32178783416748,1.028699278831482,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
46,4.9941196,9.855440139770508,0.980425238609314,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
47,4.723467,9.436845779418945,0.9370748996734619,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
48,4.4673033,9.070268630981445,0.8991379737854004,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
49,4.2263207,8.701639175415039,0.8607281446456909,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
50,4.0037246,8.31963062286377,0.8209803700447083,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
51,3.7945533,7.989405155181885,0.7862409949302673,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
52,3.598255,7.663908004760742,0.7521964311599731,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
53,3.4099817,7.391455173492432,0.7236958742141724,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
54,3.233316,7.093944072723389,0.6926992535591125,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
55,3.0678477,6.805072784423828,0.6621911525726318,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
56,2.912684,6.564584255218506,0.6364418268203735,3,150,10,500,10,0.0,0.1,10,False,0.01,30,1500
