iter,loss_mean,MSE_val,MSE_params,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_val,data_n_features,data_noise_scale,data_noise_weight,model_n_features,model_bias,algo_lrate,algo_S,algo_R
0,91.518135,95.97835540771484,9.649312019348145,3,150,10,500,10,0.0,0.001,10,False,0.01,30,1500
1,85.2504,90.64457702636719,9.117121696472168,3,150,10,500,10,0.0,0.001,10,False,0.01,30,1500
2,79.568855,85.64861297607422,8.619629859924316,3,150,10,500,10,0.0,0.001,10,False,0.01,30,1500
3,74.23585,80.94474792480469,8.1505126953125,3,150,10,500,10,0.0,0.001,10,False,0.01,30,1500
4,69.340195,76.47884368896484,7.704366207122803,3,150,10,500,10,0.0,0.001,10,False,0.01,30,1500
5,64.76841,72.45095825195312,7.303450584411621,3,150,10,500,10,0.0,0.001,10,False,0.01,30,1500
6,60.375874,68.6248779296875,6.923126697540283,3,150,10,500,10,0.0,0.001,10,False,0.01,30,1500
7,56.437878,64.98309326171875,6.55893611907959,3,150,10,500,10,0.0,0.001,10,False,0.01,30,1500
8,52.791126,61.62532043457031,6.2234978675842285,3,150,10,500,10,0.0,0.001,10,False,0.01,30,1500
9,49.29349,58.426902770996094,5.903064727783203,3,150,10,500,10,0.0,0.001,10,False,0.01,30,1500
10,46.09514,55.31447219848633,5.5907511711120605,3,150,10,500,10,0.0,0.001,10,False,0.01,30,1500
11,43.13274,52.40544128417969,5.299616813659668,3,150,10,500,10,0.0,0.001,10,False,0.01,30,1500
12,40.349422,49.69979476928711,5.0286149978637695,3,150,10,500,10,0.0,0.001,10,False,0.01,30,1500
13,37.886868,47.16844940185547,4.775015830993652,3,150,10,500,10,0.0,0.001,10,False,0.01,30,1500
14,35.41707,44.76377868652344,4.5327911376953125,3,150,10,500,10,0.0,0.001,10,False,0.01,30,1500
15,33.16371,42.45345687866211,4.30025053024292,3,150,10,500,10,0.0,0.001,10,False,0.01,30,1500
16,31.04488,40.303062438964844,4.08346700668335,3,150,10,500,10,0.0,0.001,10,False,0.01,30,1500
17,29.071497,38.21009063720703,3.8741672039031982,3,150,10,500,10,0.0,0.001,10,False,0.01,30,1500
18,27.241585,36.29348373413086,3.680835008621216,3,150,10,500,10,0.0,0.001,10,False,0.01,30,1500
19,25.557566,34.511741638183594,3.5012171268463135,3,150,10,500,10,0.0,0.001,10,False,0.01,30,1500
20,23.97999,32.820438385009766,3.3300836086273193,3,150,10,500,10,0.0,0.001,10,False,0.01,30,1500
21,22.484901,31.206462860107422,3.1671292781829834,3,150,10,500,10,0.0,0.001,10,False,0.01,30,1500
22,21.080194,29.665576934814453,3.0109784603118896,3,150,10,500,10,0.0,0.001,10,False,0.01,30,1500
23,19.795399,28.318523406982422,2.8750247955322266,3,150,10,500,10,0.0,0.001,10,False,0.01,30,1500
24,18.593256,26.980960845947266,2.738276958465576,3,150,10,500,10,0.0,0.001,10,False,0.01,30,1500
25,17.469574,25.730289459228516,2.6107468605041504,3,150,10,500,10,0.0,0.001,10,False,0.01,30,1500
26,16.412071,24.478626251220703,2.4840993881225586,3,150,10,500,10,0.0,0.001,10,False,0.01,30,1500
27,15.405267,23.327239990234375,2.3677968978881836,3,150,10,500,10,0.0,0.001,10,False,0.01,30,1500
28,14.503602,22.268089294433594,2.2604587078094482,3,150,10,500,10,0.0,0.001,10,False,0.01,30,1500
