iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_lmbd
0,1.0666870847344398,0.3127916753292084,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
1,0.5506273104498783,0.3632083535194397,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
2,0.4150101429161926,0.3828333616256714,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
3,0.32082927506417036,0.3931666612625122,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
4,0.14177318507184586,0.43037503957748413,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
5,0.1815922042199721,0.43641671538352966,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
6,0.4938997453233848,0.43175002932548523,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
7,0.03084980937031408,0.471041738986969,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
8,0.08416222187224776,0.47050008177757263,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
9,0.0407108636184906,0.4779583811759949,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
10,0.1324606678681448,0.4660000205039978,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
11,0.0616906302748248,0.4775833785533905,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
12,0.015001422919643423,0.4890833795070648,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
13,0.03902244637720287,0.4869999885559082,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
14,0.013254548228966693,0.4911249577999115,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
15,0.012190242297947407,0.48891669511795044,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
16,0.015473799547180533,0.491625040769577,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
17,0.00928960977277408,0.4931666851043701,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
18,0.02833710457586373,0.491791695356369,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
19,0.0104611231557404,0.49554163217544556,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
20,0.009494001511484385,0.4956666827201843,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
21,0.009520019870251417,0.4932916760444641,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
22,0.007229135526965062,0.4971667230129242,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
23,0.006875062962838759,0.4984583854675293,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
24,0.006731894003072132,0.4973749816417694,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
25,0.0069971029297448695,0.4959999918937683,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
26,0.006119855252715449,0.4989582896232605,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
27,0.005869348960307737,0.5001250505447388,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
28,0.005669475106212,0.49812501668930054,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
29,0.005423778396410246,0.4990832805633545,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
