iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_lmbd
0,1.0000974833965302,0.32600006461143494,24,24,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
1,0.3077527000568807,0.38716670870780945,24,24,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
2,0.5427472150574127,0.39225003123283386,24,24,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
3,0.8786987342561284,0.3940000534057617,24,24,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
4,0.11611057088399927,0.44087502360343933,24,24,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
5,0.22087700307990113,0.4307083785533905,24,24,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
6,0.8737212609654913,0.42629170417785645,24,24,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
7,0.039003089613591634,0.47212502360343933,24,24,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
8,0.062189082227026425,0.4747083783149719,24,24,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
9,0.01924396143294871,0.48337507247924805,24,24,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
10,0.06903048352493595,0.4842500686645508,24,24,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
11,0.016271153193277616,0.49254167079925537,24,24,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
12,0.0392392942837129,0.4934583902359009,24,24,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
13,0.03454626972476641,0.4895417094230652,24,24,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
14,0.013610153070961436,0.499625027179718,24,24,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
15,0.012458726298063993,0.4982500672340393,24,24,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
16,0.041152627440169454,0.4997499883174896,24,24,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
17,0.009521380086274197,0.504500150680542,24,24,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
18,0.009667018874703595,0.5002917051315308,24,24,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
19,0.013556251593399793,0.5032917261123657,24,24,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
20,0.012353335701239606,0.5039166808128357,24,24,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
21,0.008215413215414932,0.505458414554596,24,24,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
22,0.008438531212353459,0.5067083239555359,24,24,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
23,0.006876820465549827,0.5075417160987854,24,24,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
24,0.010866509905705849,0.5036666989326477,24,24,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
25,0.00632944565343981,0.5095834136009216,24,24,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
26,0.03458719215511034,0.5008334517478943,24,24,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
27,0.005960573461682846,0.5095834136009216,24,24,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
28,0.005925982511447121,0.5097501277923584,24,24,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
29,0.005603404521631698,0.5085417628288269,24,24,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
