iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_lmbd
0,1.2968607917428017,0.31033337116241455,24,8,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
1,0.5021280008368194,0.3793334364891052,24,8,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
2,0.6157986062268416,0.36675000190734863,24,8,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
3,0.37594036664813757,0.3984583616256714,24,8,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
4,1.3713320405998577,0.40966665744781494,24,8,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
5,0.25992544445519644,0.4187500476837158,24,8,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
6,0.07343752589076757,0.4616250991821289,24,8,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
7,0.15620715295275053,0.45179176330566406,24,8,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
8,0.07136946183163673,0.4761667251586914,24,8,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
9,0.24826087907422334,0.47191664576530457,24,8,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
10,0.045239605785657964,0.48737508058547974,24,8,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
11,0.015275809021356205,0.4947916269302368,24,8,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
12,0.013809698866680264,0.4973333477973938,24,8,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
13,0.013145428422528008,0.5001667737960815,24,8,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
14,0.08512891572900116,0.48608338832855225,24,8,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
15,0.019264094550938655,0.49979168176651,24,8,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
16,0.11427042225841433,0.4962916970252991,24,8,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
17,0.014572385795569668,0.5051667094230652,24,8,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
18,0.009023935087801268,0.5065833926200867,24,8,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
19,0.012562660092953593,0.5064167976379395,24,8,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
20,0.007751421925301353,0.5106667280197144,24,8,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
21,0.007323287931891779,0.5104583501815796,24,8,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
22,0.007037833119587352,0.5116667151451111,24,8,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
23,0.006875496900950869,0.5135833024978638,24,8,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
24,0.007616467250045389,0.5111250281333923,24,8,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
25,0.006263471286122997,0.5140416622161865,24,8,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
26,0.006040979448395471,0.5122500658035278,24,8,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
27,0.005838738424548258,0.515333354473114,24,8,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
28,0.005472654088710745,0.5142917633056641,24,8,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
29,0.0053227046349396305,0.515125036239624,24,8,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
