iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_lmbd
0,0.9495571926236153,0.3265416622161865,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
1,0.25544025919710595,0.39487501978874207,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
2,0.33767561009153724,0.4119583070278168,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
3,0.5277522486479332,0.41816672682762146,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
4,0.25138447651018697,0.44812512397766113,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
5,0.03051076945848763,0.4869583547115326,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
6,0.2649017671744029,0.4607083797454834,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
7,0.09436130391744275,0.49049994349479675,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
8,0.03785275349703928,0.5117083191871643,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
9,0.15261852194089442,0.501750111579895,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
10,0.01967747350378583,0.5281250476837158,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
11,0.07391447434201837,0.5221667289733887,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
12,0.04295521582632015,0.532958447933197,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
13,0.03554661909583956,0.5421667098999023,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
14,0.010973548904682199,0.5474584698677063,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
15,0.008516424684785306,0.5535000562667847,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
16,0.008166297668746362,0.5565834045410156,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
17,0.00866062545295184,0.5553749799728394,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
18,0.01349571329774335,0.5577500462532043,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
19,0.006926675113694121,0.5625833868980408,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
20,0.014830108867802968,0.5612500309944153,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
21,0.0064288908227657275,0.5656250715255737,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
22,0.005972707294858992,0.5677083730697632,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
23,0.005900068014549713,0.5676250457763672,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
24,0.00547336043867593,0.5699166655540466,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
25,0.006167788194337239,0.5693750381469727,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
26,0.005014241246196131,0.5720833539962769,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
27,0.005021183732120941,0.5732500553131104,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
28,0.004909722561327119,0.5720833539962769,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
29,0.004660733276978135,0.5740834474563599,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
