iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_lmbd
0,1.0538851097226143,0.31950002908706665,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
1,0.41379959353556234,0.3643333613872528,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
2,0.9667168965873619,0.35429173707962036,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
3,0.10588420849914353,0.42258334159851074,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
4,0.2834541102250417,0.4076250195503235,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
5,0.4320188282678525,0.43150001764297485,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
6,0.1324716458717982,0.4451250433921814,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
7,0.251860880991444,0.4436667561531067,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
8,0.026707676510947447,0.4712916612625122,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
9,0.022027306103458006,0.48024997115135193,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
10,0.2526253470762943,0.46437501907348633,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
11,0.016521743847988546,0.4894583821296692,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
12,0.016290828624429803,0.4906250834465027,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
13,0.01375907213271906,0.4950416684150696,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
14,0.016048958408646286,0.4905000329017639,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
15,0.010749958106316626,0.494791716337204,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
16,0.011494663815634945,0.49429166316986084,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
17,0.04841070688174417,0.4919167459011078,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
18,0.011515948203547547,0.4981250762939453,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
19,0.008352801126117507,0.4983749985694885,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
20,0.01867894861303891,0.49554166197776794,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
21,0.007998108126533529,0.4982917010784149,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
22,0.0075802403734996915,0.49929165840148926,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
23,0.008400609289916853,0.4983333349227905,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
24,0.00674547483989348,0.501958429813385,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
25,0.006340733535277347,0.5012916326522827,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
26,0.006272147661851098,0.500041663646698,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
27,0.0059699749302429455,0.4999583661556244,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
28,0.00565456614519159,0.5016666650772095,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
29,0.00654618110274896,0.5000834465026855,24,24,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
