iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_lmbd
0,0.9629360462228457,0.32079166173934937,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
1,0.23457252187654376,0.3940833508968353,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
2,0.17209467136611542,0.40920838713645935,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
3,0.27716542858009535,0.4194999933242798,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
4,0.3555636171561976,0.42633330821990967,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
5,0.34005958726629615,0.4411250948905945,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
6,0.3344420523693164,0.45091670751571655,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
7,0.05509186590400835,0.4897916913032532,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
8,0.061931600949416556,0.5025416612625122,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
9,0.01867712428793311,0.5129166841506958,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
10,0.04004770051687956,0.5162500143051147,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
11,0.018320932984352112,0.5202083587646484,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
12,0.01435308534807215,0.5255833864212036,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
13,0.016739346086978912,0.5286250710487366,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
14,0.01640843351682027,0.534083366394043,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
15,0.01007271344618251,0.5377500057220459,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
16,0.00873666926054284,0.5421251058578491,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
17,0.009777296567335725,0.5437083840370178,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
18,0.007705341461890687,0.5458334684371948,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
19,0.008126087583756695,0.5474584102630615,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
20,0.006944881713328262,0.5500000715255737,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
21,0.03906502456326658,0.5447916984558105,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
22,0.006235291599296033,0.5533750057220459,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
23,0.006052138206238548,0.5558333396911621,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
24,0.0058492241078056395,0.5559167265892029,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
25,0.005674167749627183,0.5567500591278076,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
26,0.005201392904079209,0.5599583983421326,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
27,0.009745871395959208,0.5567916631698608,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
28,0.004819449949233483,0.5607917308807373,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
29,0.004712676513008773,0.5598750710487366,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
