iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_lmbd
0,1.0226288462678592,0.3205000162124634,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
1,0.2992544233178099,0.3784167170524597,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
2,0.5959848766215146,0.3719167113304138,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
3,0.2980078044347465,0.40158340334892273,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
4,0.38158441660925746,0.4150834083557129,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
5,0.5294881343531112,0.4072917401790619,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
6,0.4985852056803803,0.4206250309944153,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
7,0.1521426464120547,0.4499583840370178,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
8,0.530126153336217,0.4498750865459442,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
9,0.6250170982287576,0.44195839762687683,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
10,0.02800117654260248,0.47570836544036865,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
11,0.052624374511651695,0.476666659116745,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
12,0.10617968703930576,0.4777500331401825,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
13,0.08884394067960481,0.4746250510215759,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
14,0.013568852057990929,0.4872916638851166,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
15,0.01127926524107655,0.4894166886806488,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
16,0.013996379488768676,0.4880417287349701,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
17,0.009247253571326533,0.4919167459011078,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
18,0.010555921258249631,0.48929163813591003,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
19,0.010534721717704087,0.4881250262260437,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
20,0.008053204025297115,0.49200010299682617,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
21,0.007923527271486819,0.492624968290329,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
22,0.007233055929342906,0.49145838618278503,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
23,0.010488214010062316,0.4895417094230652,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
24,0.007154715228049706,0.49420830607414246,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
25,0.006420870951842517,0.4927501082420349,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
26,0.006356337495769064,0.49262499809265137,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
27,0.006085705380731572,0.49266666173934937,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
28,0.005792308191303164,0.4937083423137665,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
29,0.005472315669370194,0.49383342266082764,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
