iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_lmbd
0,1.1805708358685176,0.31329166889190674,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
1,0.3063082095856468,0.37925001978874207,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
2,0.4587879284905891,0.37566670775413513,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
3,0.1536876711373528,0.4153333604335785,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
4,0.2528833434140931,0.4181250035762787,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
5,0.19815842395958802,0.421708345413208,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
6,0.08205077067638437,0.4507083594799042,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
7,0.18456172205818197,0.4415416717529297,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
8,0.04080243936429421,0.4648750424385071,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
9,0.02017549933710446,0.4702916741371155,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
10,0.1234755350354438,0.463125079870224,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
11,0.22207067736114064,0.4642500877380371,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
12,0.19841945450752974,0.476250022649765,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
13,0.013463605699750284,0.48637503385543823,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
14,0.012688427659062048,0.48758336901664734,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
15,0.01444962314174821,0.49020838737487793,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
16,0.011932135287982723,0.4915000796318054,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
17,0.010873843275476247,0.49299997091293335,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
18,0.010734031636578342,0.4922916293144226,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
19,0.008953703955436746,0.49516674876213074,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
20,0.008380284047840783,0.4968334138393402,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
21,0.008020306859786311,0.4968333840370178,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
22,0.007942931008680413,0.4957500398159027,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
23,0.008647861056185016,0.4957917630672455,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
24,0.007349596902107199,0.4970833659172058,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
25,0.00700980011606589,0.49795839190483093,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
26,0.0065915399851898355,0.49804168939590454,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
27,0.006390835507772863,0.5001667141914368,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
28,0.006234688199280451,0.49962496757507324,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
29,0.005963312073921164,0.5000417232513428,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
