iter,loss_mean,MSE_val,MSE_params,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_val,data_n_features,data_noise_scale,model_n_features,model_bias,algo_lrate,algo_S,algo_R
0,383.7485,397.07073974609375,7.886307239532471,3,150,10,500,50,0,50,False,0.01,30,1500
1,348.2937,380.173828125,7.552129745483398,3,150,10,500,50,0,50,False,0.01,30,1500
2,317.00452,363.4983825683594,7.222837924957275,3,150,10,500,50,0,50,False,0.01,30,1500
3,288.40213,347.7059326171875,6.909256458282471,3,150,10,500,50,0,50,False,0.01,30,1500
4,262.6886,333.4716491699219,6.624167442321777,3,150,10,500,50,0,50,False,0.01,30,1500
5,239.44829,320.2344970703125,6.358694553375244,3,150,10,500,50,0,50,False,0.01,30,1500
6,218.55586,307.6142272949219,6.105568885803223,3,150,10,500,50,0,50,False,0.01,30,1500
7,199.43031,295.5853576660156,5.866566181182861,3,150,10,500,50,0,50,False,0.01,30,1500
8,181.9451,285.5292663574219,5.6650776863098145,3,150,10,500,50,0,50,False,0.01,30,1500
9,165.70247,275.25689697265625,5.46213436126709,3,150,10,500,50,0,50,False,0.01,30,1500
10,151.41075,265.23297119140625,5.262082576751709,3,150,10,500,50,0,50,False,0.01,30,1500
11,138.61023,256.194580078125,5.0827436447143555,3,150,10,500,50,0,50,False,0.01,30,1500
12,126.86175,247.27047729492188,4.907163619995117,3,150,10,500,50,0,50,False,0.01,30,1500
13,116.19209,238.33489990234375,4.7294745445251465,3,150,10,500,50,0,50,False,0.01,30,1500
14,106.57819,230.7599334716797,4.581489562988281,3,150,10,500,50,0,50,False,0.01,30,1500
15,97.55931,223.6052703857422,4.440693378448486,3,150,10,500,50,0,50,False,0.01,30,1500
16,89.24842,216.58580017089844,4.303471088409424,3,150,10,500,50,0,50,False,0.01,30,1500
17,81.67935,210.556884765625,4.1850905418396,3,150,10,500,50,0,50,False,0.01,30,1500
18,74.79531,204.6779022216797,4.068661689758301,3,150,10,500,50,0,50,False,0.01,30,1500
19,68.55164,199.3097381591797,3.9602959156036377,3,150,10,500,50,0,50,False,0.01,30,1500
20,63.05887,193.00509643554688,3.834096670150757,3,150,10,500,50,0,50,False,0.01,30,1500
21,57.67979,187.7574005126953,3.7284278869628906,3,150,10,500,50,0,50,False,0.01,30,1500
22,52.90988,183.14920043945312,3.6385576725006104,3,150,10,500,50,0,50,False,0.01,30,1500
23,48.50121,178.3782958984375,3.5443477630615234,3,150,10,500,50,0,50,False,0.01,30,1500
24,44.398335,173.54910278320312,3.450327157974243,3,150,10,500,50,0,50,False,0.01,30,1500
25,40.697895,168.9893341064453,3.360689878463745,3,150,10,500,50,0,50,False,0.01,30,1500
26,37.28669,165.0625762939453,3.2819604873657227,3,150,10,500,50,0,50,False,0.01,30,1500
27,34.15473,161.32908630371094,3.2078797817230225,3,150,10,500,50,0,50,False,0.01,30,1500
28,31.323679,157.72134399414062,3.134133815765381,3,150,10,500,50,0,50,False,0.01,30,1500
29,28.718256,154.13803100585938,3.063080072402954,3,150,10,500,50,0,50,False,0.01,30,1500
30,26.244156,151.09922790527344,3.001833200454712,3,150,10,500,50,0,50,False,0.01,30,1500
31,24.099028,147.5867462158203,2.9330503940582275,3,150,10,500,50,0,50,False,0.01,30,1500
32,22.097784,144.73997497558594,2.875633716583252,3,150,10,500,50,0,50,False,0.01,30,1500
33,20.278994,142.18798828125,2.826242446899414,3,150,10,500,50,0,50,False,0.01,30,1500
34,18.522156,139.26828002929688,2.769193410873413,3,150,10,500,50,0,50,False,0.01,30,1500
35,16.98362,136.52723693847656,2.715444803237915,3,150,10,500,50,0,50,False,0.01,30,1500
36,15.556544,133.33843994140625,2.652294635772705,3,150,10,500,50,0,50,False,0.01,30,1500
37,14.23147,130.824462890625,2.6022543907165527,3,150,10,500,50,0,50,False,0.01,30,1500
38,12.970534,128.01351928710938,2.5452616214752197,3,150,10,500,50,0,50,False,0.01,30,1500
39,11.883154,125.70169830322266,2.498384475708008,3,150,10,500,50,0,50,False,0.01,30,1500
40,10.831437,122.7136001586914,2.4396021366119385,3,150,10,500,50,0,50,False,0.01,30,1500
41,9.907024,119.99970245361328,2.3855907917022705,3,150,10,500,50,0,50,False,0.01,30,1500
42,9.062277,117.61126708984375,2.3380982875823975,3,150,10,500,50,0,50,False,0.01,30,1500
43,8.294663,115.46710968017578,2.2958669662475586,3,150,10,500,50,0,50,False,0.01,30,1500
44,7.538632,113.83333587646484,2.2626569271087646,3,150,10,500,50,0,50,False,0.01,30,1500
45,6.855428,111.8896255493164,2.2236380577087402,3,150,10,500,50,0,50,False,0.01,30,1500
46,6.230731,109.99984741210938,2.1860897541046143,3,150,10,500,50,0,50,False,0.01,30,1500
47,5.679115,107.97174072265625,2.145294189453125,3,150,10,500,50,0,50,False,0.01,30,1500
