iter,loss_mean,MSE_val,MSE_params,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_val,data_n_features,data_noise_scale,model_n_features,model_bias,algo_lrate,algo_S,algo_R
0,382.73953,396.5797119140625,7.874945640563965,3,150,10,500,50,0,50,False,0.01,30,1500
1,348.38943,379.9589538574219,7.542873859405518,3,150,10,500,50,0,50,False,0.01,30,1500
2,316.84958,363.6630859375,7.225127220153809,3,150,10,500,50,0,50,False,0.01,30,1500
3,288.01923,347.95404052734375,6.913754463195801,3,150,10,500,50,0,50,False,0.01,30,1500
4,261.9541,333.5932312011719,6.626629829406738,3,150,10,500,50,0,50,False,0.01,30,1500
5,238.72484,320.00048828125,6.359288692474365,3,150,10,500,50,0,50,False,0.01,30,1500
6,217.68987,307.52197265625,6.110467910766602,3,150,10,500,50,0,50,False,0.01,30,1500
7,198.45096,295.77349853515625,5.878697872161865,3,150,10,500,50,0,50,False,0.01,30,1500
8,181.11345,284.5263366699219,5.654876232147217,3,150,10,500,50,0,50,False,0.01,30,1500
9,165.12921,273.5878601074219,5.441722393035889,3,150,10,500,50,0,50,False,0.01,30,1500
10,151.12646,263.1201171875,5.230449676513672,3,150,10,500,50,0,50,False,0.01,30,1500
11,138.20836,254.3873291015625,5.056173801422119,3,150,10,500,50,0,50,False,0.01,30,1500
12,126.51682,246.11354064941406,4.8896589279174805,3,150,10,500,50,0,50,False,0.01,30,1500
13,115.713036,237.95542907714844,4.7282562255859375,3,150,10,500,50,0,50,False,0.01,30,1500
14,105.89112,230.6000518798828,4.584667205810547,3,150,10,500,50,0,50,False,0.01,30,1500
15,97.154144,223.99688720703125,4.4541730880737305,3,150,10,500,50,0,50,False,0.01,30,1500
16,88.72081,217.31744384765625,4.319923400878906,3,150,10,500,50,0,50,False,0.01,30,1500
17,81.28857,210.7500762939453,4.1898016929626465,3,150,10,500,50,0,50,False,0.01,30,1500
18,74.50154,204.079833984375,4.059034824371338,3,150,10,500,50,0,50,False,0.01,30,1500
19,68.14362,198.0751190185547,3.9400362968444824,3,150,10,500,50,0,50,False,0.01,30,1500
20,62.34112,192.5444793701172,3.8309977054595947,3,150,10,500,50,0,50,False,0.01,30,1500
21,57.205677,186.69456481933594,3.7168123722076416,3,150,10,500,50,0,50,False,0.01,30,1500
22,52.510696,182.0213623046875,3.6234660148620605,3,150,10,500,50,0,50,False,0.01,30,1500
23,48.154243,177.445556640625,3.5314600467681885,3,150,10,500,50,0,50,False,0.01,30,1500
24,44.254307,172.9994354248047,3.4421579837799072,3,150,10,500,50,0,50,False,0.01,30,1500
