iter,loss_mean,MSE_val,MSE_params,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_val,data_n_features,data_noise_scale,model_n_features,model_bias,algo_lrate,algo_S,algo_R
0,90.745674,95.82514190673828,9.629105567932129,3,150,10,500,10,0,10,False,0.01,30,1500
1,84.642555,90.5447998046875,9.095032691955566,3,150,10,500,10,0,10,False,0.01,30,1500
2,78.94511,85.63134765625,8.600685119628906,3,150,10,500,10,0,10,False,0.01,30,1500
3,73.798096,81.2240219116211,8.156698226928711,3,150,10,500,10,0,10,False,0.01,30,1500
4,68.90334,76.97798919677734,7.732348918914795,3,150,10,500,10,0,10,False,0.01,30,1500
5,64.43592,72.897705078125,7.320798397064209,3,150,10,500,10,0,10,False,0.01,30,1500
6,60.183426,69.04788970947266,6.934416770935059,3,150,10,500,10,0,10,False,0.01,30,1500
7,56.230663,65.46891784667969,6.574609279632568,3,150,10,500,10,0,10,False,0.01,30,1500
8,52.643425,62.25379180908203,6.251229286193848,3,150,10,500,10,0,10,False,0.01,30,1500
9,49.10206,58.878387451171875,5.912087440490723,3,150,10,500,10,0,10,False,0.01,30,1500
10,45.892147,55.826473236083984,5.6062774658203125,3,150,10,500,10,0,10,False,0.01,30,1500
11,42.91411,53.02510070800781,5.325441837310791,3,150,10,500,10,0,10,False,0.01,30,1500
12,40.113087,50.2644157409668,5.0479841232299805,3,150,10,500,10,0,10,False,0.01,30,1500
13,37.51733,47.715328216552734,4.790898323059082,3,150,10,500,10,0,10,False,0.01,30,1500
14,35.082943,45.24458312988281,4.542378902435303,3,150,10,500,10,0,10,False,0.01,30,1500
15,32.85102,42.81129455566406,4.297795295715332,3,150,10,500,10,0,10,False,0.01,30,1500
16,30.7732,40.62541961669922,4.078549861907959,3,150,10,500,10,0,10,False,0.01,30,1500
17,28.823906,38.60628128051758,3.876842975616455,3,150,10,500,10,0,10,False,0.01,30,1500
18,26.986006,36.72782897949219,3.688621997833252,3,150,10,500,10,0,10,False,0.01,30,1500
19,25.293352,34.92543411254883,3.507944345474243,3,150,10,500,10,0,10,False,0.01,30,1500
20,23.66146,33.179344177246094,3.3323514461517334,3,150,10,500,10,0,10,False,0.01,30,1500
21,22.168287,31.5280704498291,3.1663992404937744,3,150,10,500,10,0,10,False,0.01,30,1500
22,20.805159,29.998769760131836,3.012408494949341,3,150,10,500,10,0,10,False,0.01,30,1500
23,19.523794,28.576908111572266,2.869920015335083,3,150,10,500,10,0,10,False,0.01,30,1500
24,18.311693,27.131492614746094,2.7255871295928955,3,150,10,500,10,0,10,False,0.01,30,1500
25,17.180847,25.830644607543945,2.594874620437622,3,150,10,500,10,0,10,False,0.01,30,1500
26,16.141523,24.65989875793457,2.4777543544769287,3,150,10,500,10,0,10,False,0.01,30,1500
27,15.151483,23.495044708251953,2.3610293865203857,3,150,10,500,10,0,10,False,0.01,30,1500
28,14.245833,22.37866973876953,2.2489216327667236,3,150,10,500,10,0,10,False,0.01,30,1500
29,13.3606205,21.273130416870117,2.1384618282318115,3,150,10,500,10,0,10,False,0.01,30,1500
30,12.547525,20.28969383239746,2.0400495529174805,3,150,10,500,10,0,10,False,0.01,30,1500
31,11.770137,19.32672691345215,1.9432196617126465,3,150,10,500,10,0,10,False,0.01,30,1500
32,11.052893,18.393945693969727,1.8493027687072754,3,150,10,500,10,0,10,False,0.01,30,1500
33,10.382628,17.53294563293457,1.763136386871338,3,150,10,500,10,0,10,False,0.01,30,1500
34,9.754625,16.67963981628418,1.677310585975647,3,150,10,500,10,0,10,False,0.01,30,1500
35,9.170283,15.917585372924805,1.6003493070602417,3,150,10,500,10,0,10,False,0.01,30,1500
36,8.616208,15.144707679748535,1.522465705871582,3,150,10,500,10,0,10,False,0.01,30,1500
37,8.088167,14.41840648651123,1.4496774673461914,3,150,10,500,10,0,10,False,0.01,30,1500
38,7.5977798,13.762689590454102,1.3836023807525635,3,150,10,500,10,0,10,False,0.01,30,1500
39,7.142814,13.131603240966797,1.3203197717666626,3,150,10,500,10,0,10,False,0.01,30,1500
40,6.7100325,12.50667953491211,1.2578628063201904,3,150,10,500,10,0,10,False,0.01,30,1500
41,6.3087482,11.910431861877441,1.1980235576629639,3,150,10,500,10,0,10,False,0.01,30,1500
42,5.931151,11.358672142028809,1.1422524452209473,3,150,10,500,10,0,10,False,0.01,30,1500
43,5.575367,10.82573413848877,1.0888307094573975,3,150,10,500,10,0,10,False,0.01,30,1500
44,5.245335,10.322093963623047,1.038004994392395,3,150,10,500,10,0,10,False,0.01,30,1500
45,4.934248,9.85606861114502,0.9911903142929077,3,150,10,500,10,0,10,False,0.01,30,1500
46,4.642792,9.409470558166504,0.9461760520935059,3,150,10,500,10,0,10,False,0.01,30,1500
47,4.359778,8.965527534484863,0.9012969136238098,3,150,10,500,10,0,10,False,0.01,30,1500
48,4.1015477,8.552376747131348,0.8598878979682922,3,150,10,500,10,0,10,False,0.01,30,1500
49,3.8600428,8.170563697814941,0.8216618895530701,3,150,10,500,10,0,10,False,0.01,30,1500
50,3.631215,7.803901672363281,0.7848870754241943,3,150,10,500,10,0,10,False,0.01,30,1500
51,3.4154444,7.458837032318115,0.749702513217926,3,150,10,500,10,0,10,False,0.01,30,1500
52,3.2134752,7.091602325439453,0.7128742337226868,3,150,10,500,10,0,10,False,0.01,30,1500
53,3.024156,6.763058185577393,0.6798666715621948,3,150,10,500,10,0,10,False,0.01,30,1500
54,2.8457665,6.439635276794434,0.6471565961837769,3,150,10,500,10,0,10,False,0.01,30,1500
55,2.676997,6.125606060028076,0.6156231760978699,3,150,10,500,10,0,10,False,0.01,30,1500
56,2.5196497,5.827357769012451,0.5857774615287781,3,150,10,500,10,0,10,False,0.01,30,1500
57,2.369511,5.550798416137695,0.5579856038093567,3,150,10,500,10,0,10,False,0.01,30,1500
58,2.2318034,5.291258335113525,0.5320080518722534,3,150,10,500,10,0,10,False,0.01,30,1500
59,2.101079,5.044894695281982,0.5072872638702393,3,150,10,500,10,0,10,False,0.01,30,1500
60,1.9777427,4.814637660980225,0.4841237962245941,3,150,10,500,10,0,10,False,0.01,30,1500
61,1.8648146,4.585259914398193,0.4611698091030121,3,150,10,500,10,0,10,False,0.01,30,1500
62,1.755367,4.369487285614014,0.43931490182876587,3,150,10,500,10,0,10,False,0.01,30,1500
63,1.6530477,4.155522346496582,0.4178973436355591,3,150,10,500,10,0,10,False,0.01,30,1500
64,1.5565262,3.9601070880889893,0.39840930700302124,3,150,10,500,10,0,10,False,0.01,30,1500
65,1.4632745,3.768540620803833,0.3791153132915497,3,150,10,500,10,0,10,False,0.01,30,1500
66,1.3792527,3.5908029079437256,0.3612412214279175,3,150,10,500,10,0,10,False,0.01,30,1500
