iter,loss_mean,MSE_val,MSE_params,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_val,data_n_features,data_noise_scale,model_n_features,model_bias,algo_lrate,algo_S,algo_R
0,91.11728,95.97750091552734,9.644413948059082,3,150,10,500,10,0.01,10,False,0.01,30,1500
1,84.97153,90.70689392089844,9.119575500488281,3,150,10,500,10,0.01,10,False,0.01,30,1500
2,79.05205,85.72771453857422,8.623187065124512,3,150,10,500,10,0.01,10,False,0.01,30,1500
3,73.80926,81.02204895019531,8.15597152709961,3,150,10,500,10,0.01,10,False,0.01,30,1500
4,68.92168,76.55948638916016,7.711175918579102,3,150,10,500,10,0.01,10,False,0.01,30,1500
5,64.24315,72.38479614257812,7.295812129974365,3,150,10,500,10,0.01,10,False,0.01,30,1500
6,59.96676,68.50371551513672,6.908349990844727,3,150,10,500,10,0.01,10,False,0.01,30,1500
7,55.991333,64.83975982666016,6.541279315948486,3,150,10,500,10,0.01,10,False,0.01,30,1500
8,52.337162,61.44205093383789,6.201910018920898,3,150,10,500,10,0.01,10,False,0.01,30,1500
9,48.99196,58.16526794433594,5.874587535858154,3,150,10,500,10,0.01,10,False,0.01,30,1500
10,45.796043,55.162750244140625,5.574108123779297,3,150,10,500,10,0.01,10,False,0.01,30,1500
11,42.856777,52.45635986328125,5.302170753479004,3,150,10,500,10,0.01,10,False,0.01,30,1500
12,40.140995,49.798439025878906,5.035078048706055,3,150,10,500,10,0.01,10,False,0.01,30,1500
13,37.554153,47.269325256347656,4.781271457672119,3,150,10,500,10,0.01,10,False,0.01,30,1500
14,35.181225,44.89667892456055,4.542785167694092,3,150,10,500,10,0.01,10,False,0.01,30,1500
15,32.97766,42.613948822021484,4.313228130340576,3,150,10,500,10,0.01,10,False,0.01,30,1500
16,30.870169,40.46529769897461,4.09805965423584,3,150,10,500,10,0.01,10,False,0.01,30,1500
17,28.96465,38.45729446411133,3.897099733352661,3,150,10,500,10,0.01,10,False,0.01,30,1500
18,27.216541,36.64570999145508,3.7145984172821045,3,150,10,500,10,0.01,10,False,0.01,30,1500
19,25.526419,34.78588104248047,3.5272295475006104,3,150,10,500,10,0.01,10,False,0.01,30,1500
20,23.960478,33.15375518798828,3.3616139888763428,3,150,10,500,10,0.01,10,False,0.01,30,1500
21,22.444883,31.624814987182617,3.207296371459961,3,150,10,500,10,0.01,10,False,0.01,30,1500
22,21.05791,30.07448959350586,3.0520124435424805,3,150,10,500,10,0.01,10,False,0.01,30,1500
23,19.766684,28.67494773864746,2.9094555377960205,3,150,10,500,10,0.01,10,False,0.01,30,1500
24,18.549313,27.262849807739258,2.766909599304199,3,150,10,500,10,0.01,10,False,0.01,30,1500
25,17.433348,25.951168060302734,2.6350202560424805,3,150,10,500,10,0.01,10,False,0.01,30,1500
26,16.382313,24.76756477355957,2.5147950649261475,3,150,10,500,10,0.01,10,False,0.01,30,1500
27,15.403786,23.599374771118164,2.3958210945129395,3,150,10,500,10,0.01,10,False,0.01,30,1500
28,14.469256,22.506000518798828,2.2843470573425293,3,150,10,500,10,0.01,10,False,0.01,30,1500
29,13.596961,21.433975219726562,2.1755919456481934,3,150,10,500,10,0.01,10,False,0.01,30,1500
30,12.799271,20.406204223632812,2.0711605548858643,3,150,10,500,10,0.01,10,False,0.01,30,1500
31,12.023196,19.405418395996094,1.9687824249267578,3,150,10,500,10,0.01,10,False,0.01,30,1500
32,11.308278,18.509552001953125,1.8775821924209595,3,150,10,500,10,0.01,10,False,0.01,30,1500
33,10.645688,17.67522430419922,1.7930231094360352,3,150,10,500,10,0.01,10,False,0.01,30,1500
34,10.018274,16.83873176574707,1.7071198225021362,3,150,10,500,10,0.01,10,False,0.01,30,1500
35,9.430674,16.0577449798584,1.627088189125061,3,150,10,500,10,0.01,10,False,0.01,30,1500
36,8.900757,15.31147289276123,1.5508356094360352,3,150,10,500,10,0.01,10,False,0.01,30,1500
37,8.399473,14.648858070373535,1.4830167293548584,3,150,10,500,10,0.01,10,False,0.01,30,1500
38,7.9172688,14.015286445617676,1.4182645082473755,3,150,10,500,10,0.01,10,False,0.01,30,1500
39,7.463208,13.373429298400879,1.3519539833068848,3,150,10,500,10,0.01,10,False,0.01,30,1500
40,7.0502944,12.799182891845703,1.2925302982330322,3,150,10,500,10,0.01,10,False,0.01,30,1500
41,6.6581416,12.217711448669434,1.2328031063079834,3,150,10,500,10,0.01,10,False,0.01,30,1500
42,6.283939,11.630788803100586,1.1724803447723389,3,150,10,500,10,0.01,10,False,0.01,30,1500
43,5.9328074,11.115824699401855,1.1189824342727661,3,150,10,500,10,0.01,10,False,0.01,30,1500
44,5.602812,10.66469955444336,1.0718640089035034,3,150,10,500,10,0.01,10,False,0.01,30,1500
45,5.287518,10.17348861694336,1.0212428569793701,3,150,10,500,10,0.01,10,False,0.01,30,1500
46,4.9975376,9.739265441894531,0.9759372472763062,3,150,10,500,10,0.01,10,False,0.01,30,1500
47,4.726528,9.339631080627441,0.9343761205673218,3,150,10,500,10,0.01,10,False,0.01,30,1500
48,4.474562,8.935761451721191,0.8925038576126099,3,150,10,500,10,0.01,10,False,0.01,30,1500
49,4.233894,8.55096435546875,0.8523567914962769,3,150,10,500,10,0.01,10,False,0.01,30,1500
50,4.0100007,8.198301315307617,0.8154709339141846,3,150,10,500,10,0.01,10,False,0.01,30,1500
51,3.8015852,7.860595226287842,0.7799716591835022,3,150,10,500,10,0.01,10,False,0.01,30,1500
52,3.6060283,7.5326313972473145,0.7454192042350769,3,150,10,500,10,0.01,10,False,0.01,30,1500
53,3.4187837,7.246537685394287,0.7154019474983215,3,150,10,500,10,0.01,10,False,0.01,30,1500
54,3.2425008,6.913515090942383,0.6804652214050293,3,150,10,500,10,0.01,10,False,0.01,30,1500
55,3.0766106,6.625272750854492,0.6499241590499878,3,150,10,500,10,0.01,10,False,0.01,30,1500
56,2.9219573,6.394505023956299,0.6254615187644958,3,150,10,500,10,0.01,10,False,0.01,30,1500
57,2.7782974,6.1499528884887695,0.5991250276565552,3,150,10,500,10,0.01,10,False,0.01,30,1500
58,2.6434047,5.88361930847168,0.5710613131523132,3,150,10,500,10,0.01,10,False,0.01,30,1500
59,2.514694,5.678513526916504,0.5491346120834351,3,150,10,500,10,0.01,10,False,0.01,30,1500
60,2.3952103,5.452775001525879,0.5248983502388,3,150,10,500,10,0.01,10,False,0.01,30,1500
61,2.2843575,5.25194787979126,0.503424346446991,3,150,10,500,10,0.01,10,False,0.01,30,1500
62,2.1753125,5.0609517097473145,0.48307764530181885,3,150,10,500,10,0.01,10,False,0.01,30,1500
63,2.0741544,4.869492530822754,0.462534099817276,3,150,10,500,10,0.01,10,False,0.01,30,1500
64,1.9777004,4.700742244720459,0.4444865584373474,3,150,10,500,10,0.01,10,False,0.01,30,1500
65,1.8887833,4.524358749389648,0.42555129528045654,3,150,10,500,10,0.01,10,False,0.01,30,1500
66,1.8063977,4.353471279144287,0.4071871042251587,3,150,10,500,10,0.01,10,False,0.01,30,1500
67,1.726635,4.210106372833252,0.3916197717189789,3,150,10,500,10,0.01,10,False,0.01,30,1500
68,1.6508296,4.066158294677734,0.3758540153503418,3,150,10,500,10,0.01,10,False,0.01,30,1500
69,1.5786849,3.9301059246063232,0.36111587285995483,3,150,10,500,10,0.01,10,False,0.01,30,1500
70,1.5118169,3.816403865814209,0.34849199652671814,3,150,10,500,10,0.01,10,False,0.01,30,1500
71,1.4504259,3.6927127838134766,0.33504050970077515,3,150,10,500,10,0.01,10,False,0.01,30,1500
72,1.3900563,3.5818088054656982,0.32292377948760986,3,150,10,500,10,0.01,10,False,0.01,30,1500
73,1.3342973,3.4800102710723877,0.3115878403186798,3,150,10,500,10,0.01,10,False,0.01,30,1500
74,1.2809633,3.3717596530914307,0.29964563250541687,3,150,10,500,10,0.01,10,False,0.01,30,1500
75,1.2311448,3.262538194656372,0.28777915239334106,3,150,10,500,10,0.01,10,False,0.01,30,1500
76,1.184509,3.166428327560425,0.27717193961143494,3,150,10,500,10,0.01,10,False,0.01,30,1500
77,1.1405171,3.100939989089966,0.2694237232208252,3,150,10,500,10,0.01,10,False,0.01,30,1500
78,1.0996661,2.998684883117676,0.2581731975078583,3,150,10,500,10,0.01,10,False,0.01,30,1500
79,1.0604992,2.935553550720215,0.25116726756095886,3,150,10,500,10,0.01,10,False,0.01,30,1500
80,1.0223848,2.8574187755584717,0.24232837557792664,3,150,10,500,10,0.01,10,False,0.01,30,1500
81,0.9872068,2.781383514404297,0.2339167296886444,3,150,10,500,10,0.01,10,False,0.01,30,1500
82,0.9536271,2.7033743858337402,0.2251836508512497,3,150,10,500,10,0.01,10,False,0.01,30,1500
83,0.9224567,2.661853551864624,0.22010132670402527,3,150,10,500,10,0.01,10,False,0.01,30,1500
84,0.8930959,2.5979435443878174,0.21292608976364136,3,150,10,500,10,0.01,10,False,0.01,30,1500
85,0.8642084,2.5348334312438965,0.20599544048309326,3,150,10,500,10,0.01,10,False,0.01,30,1500
86,0.8370689,2.476735830307007,0.1996142715215683,3,150,10,500,10,0.01,10,False,0.01,30,1500
87,0.8115634,2.4183831214904785,0.1928667277097702,3,150,10,500,10,0.01,10,False,0.01,30,1500
88,0.7885505,2.3788559436798096,0.18786676228046417,3,150,10,500,10,0.01,10,False,0.01,30,1500
89,0.7656702,2.3255198001861572,0.18173372745513916,3,150,10,500,10,0.01,10,False,0.01,30,1500
90,0.7439228,2.279729127883911,0.17657670378684998,3,150,10,500,10,0.01,10,False,0.01,30,1500
91,0.7228048,2.230724334716797,0.17103064060211182,3,150,10,500,10,0.01,10,False,0.01,30,1500
92,0.7031669,2.196272134780884,0.16699950397014618,3,150,10,500,10,0.01,10,False,0.01,30,1500
93,0.6847733,2.1544909477233887,0.16209444403648376,3,150,10,500,10,0.01,10,False,0.01,30,1500
94,0.66741484,2.127532958984375,0.1588226705789566,3,150,10,500,10,0.01,10,False,0.01,30,1500
95,0.6506443,2.0905239582061768,0.15453466773033142,3,150,10,500,10,0.01,10,False,0.01,30,1500
96,0.6342792,2.058375597000122,0.15078888833522797,3,150,10,500,10,0.01,10,False,0.01,30,1500
97,0.6192522,2.020251750946045,0.1463330239057541,3,150,10,500,10,0.01,10,False,0.01,30,1500
98,0.6045456,1.9900344610214233,0.1426977813243866,3,150,10,500,10,0.01,10,False,0.01,30,1500
99,0.5909093,1.964689016342163,0.1396748274564743,3,150,10,500,10,0.01,10,False,0.01,30,1500
100,0.5780489,1.9367761611938477,0.13631297647953033,3,150,10,500,10,0.01,10,False,0.01,30,1500
101,0.56529224,1.9232611656188965,0.13459761440753937,3,150,10,500,10,0.01,10,False,0.01,30,1500
102,0.55409545,1.8935675621032715,0.1311817616224289,3,150,10,500,10,0.01,10,False,0.01,30,1500
103,0.54284304,1.8825594186782837,0.12936241924762726,3,150,10,500,10,0.01,10,False,0.01,30,1500
104,0.5319126,1.8629307746887207,0.1270918995141983,3,150,10,500,10,0.01,10,False,0.01,30,1500
105,0.5216941,1.8372975587844849,0.12405522912740707,3,150,10,500,10,0.01,10,False,0.01,30,1500
106,0.5114924,1.8106602430343628,0.1210080236196518,3,150,10,500,10,0.01,10,False,0.01,30,1500
107,0.50229675,1.7908109426498413,0.11873345077037811,3,150,10,500,10,0.01,10,False,0.01,30,1500
108,0.49387196,1.7709591388702393,0.11619573086500168,3,150,10,500,10,0.01,10,False,0.01,30,1500
109,0.48544577,1.7674692869186401,0.11537399888038635,3,150,10,500,10,0.01,10,False,0.01,30,1500
110,0.47703215,1.7525724172592163,0.11341387778520584,3,150,10,500,10,0.01,10,False,0.01,30,1500
111,0.4691212,1.7350109815597534,0.11129198968410492,3,150,10,500,10,0.01,10,False,0.01,30,1500
112,0.4619519,1.7225736379623413,0.10958070307970047,3,150,10,500,10,0.01,10,False,0.01,30,1500
113,0.45523173,1.7079578638076782,0.10781129449605942,3,150,10,500,10,0.01,10,False,0.01,30,1500
114,0.44823802,1.7113981246948242,0.10762348771095276,3,150,10,500,10,0.01,10,False,0.01,30,1500
115,0.44160384,1.6961138248443604,0.10583895444869995,3,150,10,500,10,0.01,10,False,0.01,30,1500
116,0.4352803,1.6882240772247314,0.10467786341905594,3,150,10,500,10,0.01,10,False,0.01,30,1500
117,0.42927408,1.6852586269378662,0.1041397973895073,3,150,10,500,10,0.01,10,False,0.01,30,1500
118,0.42355978,1.66652250289917,0.1019057109951973,3,150,10,500,10,0.01,10,False,0.01,30,1500
119,0.417891,1.6595265865325928,0.10084733366966248,3,150,10,500,10,0.01,10,False,0.01,30,1500
120,0.41283065,1.6446125507354736,0.09894631803035736,3,150,10,500,10,0.01,10,False,0.01,30,1500
121,0.40783432,1.6322957277297974,0.0973571240901947,3,150,10,500,10,0.01,10,False,0.01,30,1500
122,0.40327102,1.622652530670166,0.09631801396608353,3,150,10,500,10,0.01,10,False,0.01,30,1500
123,0.3989543,1.614052653312683,0.0951588898897171,3,150,10,500,10,0.01,10,False,0.01,30,1500
124,0.39508244,1.602443814277649,0.09373950213193893,3,150,10,500,10,0.01,10,False,0.01,30,1500
125,0.39090678,1.594531536102295,0.0927482321858406,3,150,10,500,10,0.01,10,False,0.01,30,1500
126,0.38642886,1.5961774587631226,0.09272895753383636,3,150,10,500,10,0.01,10,False,0.01,30,1500
127,0.38259318,1.5849766731262207,0.09124457836151123,3,150,10,500,10,0.01,10,False,0.01,30,1500
128,0.3787909,1.5803894996643066,0.09063533693552017,3,150,10,500,10,0.01,10,False,0.01,30,1500
129,0.37540773,1.5742355585098267,0.08970590680837631,3,150,10,500,10,0.01,10,False,0.01,30,1500
130,0.37130225,1.5846251249313354,0.09055580198764801,3,150,10,500,10,0.01,10,False,0.01,30,1500
131,0.36778396,1.5852646827697754,0.0905267521739006,3,150,10,500,10,0.01,10,False,0.01,30,1500
132,0.36481577,1.5851503610610962,0.09022484719753265,3,150,10,500,10,0.01,10,False,0.01,30,1500
133,0.36185434,1.5782116651535034,0.08953341841697693,3,150,10,500,10,0.01,10,False,0.01,30,1500
134,0.35858065,1.579949975013733,0.08935721963644028,3,150,10,500,10,0.01,10,False,0.01,30,1500
135,0.35560665,1.5632591247558594,0.08735514432191849,3,150,10,500,10,0.01,10,False,0.01,30,1500
136,0.35281876,1.5635263919830322,0.08692698925733566,3,150,10,500,10,0.01,10,False,0.01,30,1500
137,0.35011455,1.5557608604431152,0.08599991351366043,3,150,10,500,10,0.01,10,False,0.01,30,1500
138,0.3474877,1.553229570388794,0.08546125143766403,3,150,10,500,10,0.01,10,False,0.01,30,1500
139,0.34477246,1.5538567304611206,0.08559665083885193,3,150,10,500,10,0.01,10,False,0.01,30,1500
140,0.34228775,1.5612963438034058,0.08635783195495605,3,150,10,500,10,0.01,10,False,0.01,30,1500
141,0.3395182,1.562489628791809,0.08646921068429947,3,150,10,500,10,0.01,10,False,0.01,30,1500
142,0.33678725,1.5516729354858398,0.08521849662065506,3,150,10,500,10,0.01,10,False,0.01,30,1500
143,0.33478615,1.5474038124084473,0.08463501185178757,3,150,10,500,10,0.01,10,False,0.01,30,1500
144,0.332159,1.5463793277740479,0.08449713885784149,3,150,10,500,10,0.01,10,False,0.01,30,1500
145,0.33014932,1.5455999374389648,0.08415596932172775,3,150,10,500,10,0.01,10,False,0.01,30,1500
146,0.32783452,1.5470227003097534,0.08402843773365021,3,150,10,500,10,0.01,10,False,0.01,30,1500
147,0.32565373,1.5479975938796997,0.08390859514474869,3,150,10,500,10,0.01,10,False,0.01,30,1500
148,0.32348138,1.538224220275879,0.08280155807733536,3,150,10,500,10,0.01,10,False,0.01,30,1500
149,0.32157943,1.5459667444229126,0.08347699046134949,3,150,10,500,10,0.01,10,False,0.01,30,1500
150,0.31990096,1.5438859462738037,0.08341553062200546,3,150,10,500,10,0.01,10,False,0.01,30,1500
151,0.31767982,1.5510571002960205,0.08405240625143051,3,150,10,500,10,0.01,10,False,0.01,30,1500
152,0.31581733,1.5448718070983887,0.08327091485261917,3,150,10,500,10,0.01,10,False,0.01,30,1500
153,0.31383038,1.5437159538269043,0.08313095569610596,3,150,10,500,10,0.01,10,False,0.01,30,1500
154,0.31212386,1.53641676902771,0.08217275887727737,3,150,10,500,10,0.01,10,False,0.01,30,1500
