iter,loss_mean,MSE_val,MSE_params,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_val,data_n_features,data_noise_scale,model_n_features,model_bias,algo_lrate,algo_S,algo_R
0,91.65393,96.95758819580078,9.65014934539795,3,150,10,500,10,1.0,10,False,0.01,30,1500
1,85.41701,91.55503845214844,9.111185073852539,3,150,10,500,10,1.0,10,False,0.01,30,1500
2,79.764404,86.50849151611328,8.60832405090332,3,150,10,500,10,1.0,10,False,0.01,30,1500
3,74.45611,81.79647827148438,8.137682914733887,3,150,10,500,10,1.0,10,False,0.01,30,1500
4,69.562515,77.34618377685547,7.693926811218262,3,150,10,500,10,1.0,10,False,0.01,30,1500
5,64.97641,73.28668212890625,7.289771556854248,3,150,10,500,10,1.0,10,False,0.01,30,1500
6,60.565975,69.43022918701172,6.907106876373291,3,150,10,500,10,1.0,10,False,0.01,30,1500
7,56.625404,65.83301544189453,6.546450614929199,3,150,10,500,10,1.0,10,False,0.01,30,1500
8,52.978664,62.41532516479492,6.204742908477783,3,150,10,500,10,1.0,10,False,0.01,30,1500
9,49.51217,59.205535888671875,5.88319730758667,3,150,10,500,10,1.0,10,False,0.01,30,1500
10,46.314243,56.163700103759766,5.578880786895752,3,150,10,500,10,1.0,10,False,0.01,30,1500
11,43.37184,53.227046966552734,5.286501407623291,3,150,10,500,10,1.0,10,False,0.01,30,1500
12,40.57323,50.50971603393555,5.014260768890381,3,150,10,500,10,1.0,10,False,0.01,30,1500
13,38.116623,47.98040771484375,4.761235237121582,3,150,10,500,10,1.0,10,False,0.01,30,1500
14,35.6497,45.56729507446289,4.518239498138428,3,150,10,500,10,1.0,10,False,0.01,30,1500
15,33.400845,43.32738494873047,4.292530536651611,3,150,10,500,10,1.0,10,False,0.01,30,1500
16,31.288864,41.1736946105957,4.075235366821289,3,150,10,500,10,1.0,10,False,0.01,30,1500
17,29.318516,39.12409973144531,3.8698313236236572,3,150,10,500,10,1.0,10,False,0.01,30,1500
18,27.488152,37.19081497192383,3.674412965774536,3,150,10,500,10,1.0,10,False,0.01,30,1500
19,25.81384,35.47922897338867,3.500709295272827,3,150,10,500,10,1.0,10,False,0.01,30,1500
20,24.245459,33.828277587890625,3.3329312801361084,3,150,10,500,10,1.0,10,False,0.01,30,1500
21,22.752865,32.21001434326172,3.1689164638519287,3,150,10,500,10,1.0,10,False,0.01,30,1500
22,21.341208,30.67656898498535,3.0124130249023438,3,150,10,500,10,1.0,10,False,0.01,30,1500
23,20.050022,29.312665939331055,2.8740813732147217,3,150,10,500,10,1.0,10,False,0.01,30,1500
24,18.849293,27.860410690307617,2.726008892059326,3,150,10,500,10,1.0,10,False,0.01,30,1500
25,17.72303,26.551288604736328,2.5934245586395264,3,150,10,500,10,1.0,10,False,0.01,30,1500
26,16.666836,25.337299346923828,2.4705822467803955,3,150,10,500,10,1.0,10,False,0.01,30,1500
27,15.67639,24.12681770324707,2.3479983806610107,3,150,10,500,10,1.0,10,False,0.01,30,1500
28,14.782015,23.101551055908203,2.2437517642974854,3,150,10,500,10,1.0,10,False,0.01,30,1500
29,13.910153,22.03077507019043,2.134479284286499,3,150,10,500,10,1.0,10,False,0.01,30,1500
30,13.113583,21.057825088500977,2.0354678630828857,3,150,10,500,10,1.0,10,False,0.01,30,1500
31,12.36111,20.11089515686035,1.9390952587127686,3,150,10,500,10,1.0,10,False,0.01,30,1500
32,11.66249,19.23554801940918,1.8493024110794067,3,150,10,500,10,1.0,10,False,0.01,30,1500
33,10.991486,18.359384536743164,1.7597894668579102,3,150,10,500,10,1.0,10,False,0.01,30,1500
34,10.361397,17.51442527770996,1.6733084917068481,3,150,10,500,10,1.0,10,False,0.01,30,1500
35,9.7879095,16.794849395751953,1.5990816354751587,3,150,10,500,10,1.0,10,False,0.01,30,1500
36,9.24504,16.13020133972168,1.5299944877624512,3,150,10,500,10,1.0,10,False,0.01,30,1500
37,8.741369,15.461077690124512,1.4611581563949585,3,150,10,500,10,1.0,10,False,0.01,30,1500
38,8.25849,14.8424072265625,1.397843837738037,3,150,10,500,10,1.0,10,False,0.01,30,1500
39,7.813798,14.203263282775879,1.3318248987197876,3,150,10,500,10,1.0,10,False,0.01,30,1500
40,7.400508,13.608210563659668,1.2709572315216064,3,150,10,500,10,1.0,10,False,0.01,30,1500
41,7.003364,13.047516822814941,1.2135964632034302,3,150,10,500,10,1.0,10,False,0.01,30,1500
42,6.632792,12.532126426696777,1.1596802473068237,3,150,10,500,10,1.0,10,False,0.01,30,1500
43,6.2818246,12.061378479003906,1.1103042364120483,3,150,10,500,10,1.0,10,False,0.01,30,1500
44,5.959163,11.640053749084473,1.0665371417999268,3,150,10,500,10,1.0,10,False,0.01,30,1500
45,5.652343,11.17792797088623,1.0184065103530884,3,150,10,500,10,1.0,10,False,0.01,30,1500
46,5.366467,10.764577865600586,0.975409984588623,3,150,10,500,10,1.0,10,False,0.01,30,1500
47,5.09736,10.359023094177246,0.9329885840415955,3,150,10,500,10,1.0,10,False,0.01,30,1500
48,4.8435597,10.015213012695312,0.8971344232559204,3,150,10,500,10,1.0,10,False,0.01,30,1500
49,4.609235,9.647076606750488,0.858439028263092,3,150,10,500,10,1.0,10,False,0.01,30,1500
50,4.3884153,9.298365592956543,0.8221193552017212,3,150,10,500,10,1.0,10,False,0.01,30,1500
51,4.1809373,8.994638442993164,0.7905654907226562,3,150,10,500,10,1.0,10,False,0.01,30,1500
52,3.9844995,8.677689552307129,0.7573983073234558,3,150,10,500,10,1.0,10,False,0.01,30,1500
53,3.7958772,8.390817642211914,0.7267671227455139,3,150,10,500,10,1.0,10,False,0.01,30,1500
54,3.6231177,8.10813045501709,0.6971802711486816,3,150,10,500,10,1.0,10,False,0.01,30,1500
55,3.45979,7.844010829925537,0.669289231300354,3,150,10,500,10,1.0,10,False,0.01,30,1500
56,3.3039281,7.586803436279297,0.6420086026191711,3,150,10,500,10,1.0,10,False,0.01,30,1500
57,3.1602595,7.367888450622559,0.6191038489341736,3,150,10,500,10,1.0,10,False,0.01,30,1500
58,3.0200675,7.125077247619629,0.5935419797897339,3,150,10,500,10,1.0,10,False,0.01,30,1500
59,2.8933825,6.901027202606201,0.5698496699333191,3,150,10,500,10,1.0,10,False,0.01,30,1500
60,2.772214,6.711218357086182,0.5495780110359192,3,150,10,500,10,1.0,10,False,0.01,30,1500
61,2.6581938,6.548372745513916,0.5322927832603455,3,150,10,500,10,1.0,10,False,0.01,30,1500
62,2.5497878,6.36769437789917,0.5127385854721069,3,150,10,500,10,1.0,10,False,0.01,30,1500
63,2.449113,6.219560623168945,0.49642014503479004,3,150,10,500,10,1.0,10,False,0.01,30,1500
64,2.35538,6.046089172363281,0.47781601548194885,3,150,10,500,10,1.0,10,False,0.01,30,1500
65,2.2642696,5.891712665557861,0.46103718876838684,3,150,10,500,10,1.0,10,False,0.01,30,1500
66,2.1810434,5.7411580085754395,0.4445503354072571,3,150,10,500,10,1.0,10,False,0.01,30,1500
67,2.1037033,5.626674652099609,0.43190547823905945,3,150,10,500,10,1.0,10,False,0.01,30,1500
68,2.0277014,5.470048904418945,0.41512084007263184,3,150,10,500,10,1.0,10,False,0.01,30,1500
69,1.9558244,5.376113414764404,0.40425682067871094,3,150,10,500,10,1.0,10,False,0.01,30,1500
70,1.8874261,5.268962383270264,0.3923218846321106,3,150,10,500,10,1.0,10,False,0.01,30,1500
71,1.8222368,5.17309045791626,0.38172319531440735,3,150,10,500,10,1.0,10,False,0.01,30,1500
72,1.7634468,5.075721263885498,0.371355801820755,3,150,10,500,10,1.0,10,False,0.01,30,1500
73,1.7059121,4.984701156616211,0.3611675798892975,3,150,10,500,10,1.0,10,False,0.01,30,1500
74,1.6528915,4.8841657638549805,0.35018694400787354,3,150,10,500,10,1.0,10,False,0.01,30,1500
75,1.6021562,4.800285816192627,0.3405454456806183,3,150,10,500,10,1.0,10,False,0.01,30,1500
76,1.5566783,4.728304386138916,0.33253926038742065,3,150,10,500,10,1.0,10,False,0.01,30,1500
77,1.512635,4.634326457977295,0.32221296429634094,3,150,10,500,10,1.0,10,False,0.01,30,1500
78,1.4696492,4.544188976287842,0.31235119700431824,3,150,10,500,10,1.0,10,False,0.01,30,1500
79,1.4295346,4.479802131652832,0.30507171154022217,3,150,10,500,10,1.0,10,False,0.01,30,1500
80,1.3903193,4.410791397094727,0.29736289381980896,3,150,10,500,10,1.0,10,False,0.01,30,1500
