iter,loss_mean,MSE_val,MSE_params,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_val,data_n_features,data_noise_scale,model_n_features,model_bias,algo_lrate,algo_S,algo_R
0,91.32678,95.6695327758789,9.597768783569336,3,150,10,500,10,0.5,10,False,0.01,30,1500
1,85.24136,90.48401641845703,9.082223892211914,3,150,10,500,10,0.5,10,False,0.01,30,1500
2,79.51663,85.31926727294922,8.568445205688477,3,150,10,500,10,0.5,10,False,0.01,30,1500
3,74.17939,80.575439453125,8.095623970031738,3,150,10,500,10,0.5,10,False,0.01,30,1500
4,69.30715,76.27172088623047,7.667743682861328,3,150,10,500,10,0.5,10,False,0.01,30,1500
5,64.73246,72.1819076538086,7.259345054626465,3,150,10,500,10,0.5,10,False,0.01,30,1500
6,60.395756,68.35713958740234,6.876501560211182,3,150,10,500,10,0.5,10,False,0.01,30,1500
7,56.45422,64.75885772705078,6.516561508178711,3,150,10,500,10,0.5,10,False,0.01,30,1500
8,52.82549,61.39330291748047,6.179093360900879,3,150,10,500,10,0.5,10,False,0.01,30,1500
9,49.279,58.13508605957031,5.852588653564453,3,150,10,500,10,0.5,10,False,0.01,30,1500
10,46.048935,55.1005744934082,5.547927379608154,3,150,10,500,10,0.5,10,False,0.01,30,1500
11,43.09563,52.27774429321289,5.263790607452393,3,150,10,500,10,0.5,10,False,0.01,30,1500
12,40.263504,49.52084732055664,4.987451076507568,3,150,10,500,10,0.5,10,False,0.01,30,1500
13,37.724422,47.050193786621094,4.74121618270874,3,150,10,500,10,0.5,10,False,0.01,30,1500
14,35.32522,44.6704216003418,4.501470565795898,3,150,10,500,10,0.5,10,False,0.01,30,1500
15,33.128105,42.47063064575195,4.280564785003662,3,150,10,500,10,0.5,10,False,0.01,30,1500
16,31.031937,40.34528732299805,4.0654754638671875,3,150,10,500,10,0.5,10,False,0.01,30,1500
17,29.05927,38.26213455200195,3.855351209640503,3,150,10,500,10,0.5,10,False,0.01,30,1500
18,27.268993,36.388057708740234,3.6671974658966064,3,150,10,500,10,0.5,10,False,0.01,30,1500
19,25.577002,34.695587158203125,3.4965975284576416,3,150,10,500,10,0.5,10,False,0.01,30,1500
20,24.012012,32.988948822021484,3.323892831802368,3,150,10,500,10,0.5,10,False,0.01,30,1500
21,22.536547,31.392663955688477,3.162670612335205,3,150,10,500,10,0.5,10,False,0.01,30,1500
22,21.13734,29.901477813720703,3.0119075775146484,3,150,10,500,10,0.5,10,False,0.01,30,1500
23,19.852655,28.51228904724121,2.8710217475891113,3,150,10,500,10,0.5,10,False,0.01,30,1500
24,18.613434,27.131267547607422,2.730342388153076,3,150,10,500,10,0.5,10,False,0.01,30,1500
25,17.496748,25.839183807373047,2.5996768474578857,3,150,10,500,10,0.5,10,False,0.01,30,1500
26,16.432835,24.58945083618164,2.4731640815734863,3,150,10,500,10,0.5,10,False,0.01,30,1500
27,15.4585495,23.43958282470703,2.35671329498291,3,150,10,500,10,0.5,10,False,0.01,30,1500
28,14.538855,22.323802947998047,2.2432861328125,3,150,10,500,10,0.5,10,False,0.01,30,1500
29,13.645459,21.320911407470703,2.141711473464966,3,150,10,500,10,0.5,10,False,0.01,30,1500
30,12.833464,20.319828033447266,2.0397088527679443,3,150,10,500,10,0.5,10,False,0.01,30,1500
31,12.067189,19.358444213867188,1.9417606592178345,3,150,10,500,10,0.5,10,False,0.01,30,1500
32,11.361875,18.51032257080078,1.8558772802352905,3,150,10,500,10,0.5,10,False,0.01,30,1500
33,10.690705,17.64631462097168,1.7671986818313599,3,150,10,500,10,0.5,10,False,0.01,30,1500
34,10.071952,16.856201171875,1.6862986087799072,3,150,10,500,10,0.5,10,False,0.01,30,1500
35,9.487894,16.07862091064453,1.6059273481369019,3,150,10,500,10,0.5,10,False,0.01,30,1500
36,8.9396,15.37712574005127,1.5334988832473755,3,150,10,500,10,0.5,10,False,0.01,30,1500
37,8.43282,14.66236400604248,1.459940791130066,3,150,10,500,10,0.5,10,False,0.01,30,1500
38,7.9492936,13.998794555664062,1.3916361331939697,3,150,10,500,10,0.5,10,False,0.01,30,1500
39,7.4938607,13.36872386932373,1.326664924621582,3,150,10,500,10,0.5,10,False,0.01,30,1500
40,7.075239,12.756102561950684,1.2637890577316284,3,150,10,500,10,0.5,10,False,0.01,30,1500
41,6.6886654,12.251676559448242,1.2118090391159058,3,150,10,500,10,0.5,10,False,0.01,30,1500
42,6.320625,11.714151382446289,1.155678391456604,3,150,10,500,10,0.5,10,False,0.01,30,1500
43,5.977114,11.21504020690918,1.1041715145111084,3,150,10,500,10,0.5,10,False,0.01,30,1500
44,5.6509748,10.7632417678833,1.0573302507400513,3,150,10,500,10,0.5,10,False,0.01,30,1500
45,5.3486586,10.30603313446045,1.0098708868026733,3,150,10,500,10,0.5,10,False,0.01,30,1500
46,5.0597534,9.849837303161621,0.9625975489616394,3,150,10,500,10,0.5,10,False,0.01,30,1500
47,4.79093,9.454205513000488,0.9211724996566772,3,150,10,500,10,0.5,10,False,0.01,30,1500
48,4.5327716,9.058045387268066,0.8796514868736267,3,150,10,500,10,0.5,10,False,0.01,30,1500
49,4.2927847,8.688901901245117,0.8412327170372009,3,150,10,500,10,0.5,10,False,0.01,30,1500
50,4.070856,8.339947700500488,0.8045811057090759,3,150,10,500,10,0.5,10,False,0.01,30,1500
51,3.8665512,7.998548984527588,0.7686516046524048,3,150,10,500,10,0.5,10,False,0.01,30,1500
52,3.6660595,7.709473609924316,0.7378025054931641,3,150,10,500,10,0.5,10,False,0.01,30,1500
53,3.4801168,7.425250053405762,0.7078509330749512,3,150,10,500,10,0.5,10,False,0.01,30,1500
54,3.3060296,7.147351264953613,0.6786358952522278,3,150,10,500,10,0.5,10,False,0.01,30,1500
55,3.1458423,6.934455871582031,0.655646026134491,3,150,10,500,10,0.5,10,False,0.01,30,1500
56,2.9941833,6.6841325759887695,0.6291556358337402,3,150,10,500,10,0.5,10,False,0.01,30,1500
57,2.8479652,6.43867826461792,0.6032745242118835,3,150,10,500,10,0.5,10,False,0.01,30,1500
58,2.712023,6.184871673583984,0.5764822363853455,3,150,10,500,10,0.5,10,False,0.01,30,1500
59,2.5835934,5.946181297302246,0.5509058237075806,3,150,10,500,10,0.5,10,False,0.01,30,1500
60,2.462503,5.722805023193359,0.5272902846336365,3,150,10,500,10,0.5,10,False,0.01,30,1500
61,2.3507655,5.5302958488464355,0.5063134431838989,3,150,10,500,10,0.5,10,False,0.01,30,1500
62,2.2442338,5.339478015899658,0.4858328402042389,3,150,10,500,10,0.5,10,False,0.01,30,1500
63,2.1450436,5.16382360458374,0.46697962284088135,3,150,10,500,10,0.5,10,False,0.01,30,1500
64,2.050299,5.007728576660156,0.45002448558807373,3,150,10,500,10,0.5,10,False,0.01,30,1500
