iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,2.2996336221694946,0.1145000010728836,12,2,5,"(3, 32, 32)",10,0.07,0.98,11,50,5
1,2.0547516147295632,0.2657500207424164,12,2,5,"(3, 32, 32)",10,0.07,0.98,11,50,5
2,1.919868956009547,0.2697499990463257,12,2,5,"(3, 32, 32)",10,0.07,0.98,11,50,5
3,1.758687029282252,0.37683337926864624,12,2,5,"(3, 32, 32)",10,0.07,0.98,11,50,5
4,1.670902321736018,0.35341665148735046,12,2,5,"(3, 32, 32)",10,0.07,0.98,11,50,5
5,1.4918976525465648,0.41591668128967285,12,2,5,"(3, 32, 32)",10,0.07,0.98,11,50,5
6,1.4577335913976033,0.4200000464916229,12,2,5,"(3, 32, 32)",10,0.07,0.98,11,50,5
7,1.3157183527946472,0.4464167058467865,12,2,5,"(3, 32, 32)",10,0.07,0.98,11,50,5
8,1.2484621405601501,0.44700002670288086,12,2,5,"(3, 32, 32)",10,0.07,0.98,11,50,5
9,1.1857794920603435,0.4616667628288269,12,2,5,"(3, 32, 32)",10,0.07,0.98,11,50,5
10,1.1254999587933223,0.46808338165283203,12,2,5,"(3, 32, 32)",10,0.07,0.98,11,50,5
11,1.0333410402139027,0.48233336210250854,12,2,5,"(3, 32, 32)",10,0.07,0.98,11,50,5
12,1.0036077847083409,0.49283334612846375,12,2,5,"(3, 32, 32)",10,0.07,0.98,11,50,5
13,0.9241608679294586,0.4997500777244568,12,2,5,"(3, 32, 32)",10,0.07,0.98,11,50,5
14,0.8588370780150095,0.5111666917800903,12,2,5,"(3, 32, 32)",10,0.07,0.98,11,50,5
15,0.7908032039801279,0.5158333778381348,12,2,5,"(3, 32, 32)",10,0.07,0.98,11,50,5
16,0.7639575898647308,0.5200000405311584,12,2,5,"(3, 32, 32)",10,0.07,0.98,11,50,5
17,0.7082009464502335,0.5230833888053894,12,2,5,"(3, 32, 32)",10,0.07,0.98,11,50,5
18,0.6704144602020582,0.5250000357627869,12,2,5,"(3, 32, 32)",10,0.07,0.98,11,50,5
19,0.6454339846968651,0.5241667032241821,12,2,5,"(3, 32, 32)",10,0.07,0.98,11,50,5
20,0.604686347146829,0.5233333706855774,12,2,5,"(3, 32, 32)",10,0.07,0.98,11,50,5
21,0.5433836827675501,0.5300000309944153,12,2,5,"(3, 32, 32)",10,0.07,0.98,11,50,5
22,0.5089603910843531,0.5325833559036255,12,2,5,"(3, 32, 32)",10,0.07,0.98,11,50,5
23,0.48505720496177673,0.5329167246818542,12,2,5,"(3, 32, 32)",10,0.07,0.98,11,50,5
24,0.4437471106648445,0.5325834155082703,12,2,5,"(3, 32, 32)",10,0.07,0.98,11,50,5
25,0.42586978276570636,0.5351666808128357,12,2,5,"(3, 32, 32)",10,0.07,0.98,11,50,5
26,0.3966630833844344,0.5323333740234375,12,2,5,"(3, 32, 32)",10,0.07,0.98,11,50,5
27,0.3742702975869179,0.5355833768844604,12,2,5,"(3, 32, 32)",10,0.07,0.98,11,50,5
28,0.3495047651231289,0.5369167327880859,12,2,5,"(3, 32, 32)",10,0.07,0.98,11,50,5
29,0.31320611635843915,0.5375000238418579,12,2,5,"(3, 32, 32)",10,0.07,0.98,11,50,5
30,0.2924676251908143,0.5369167327880859,12,2,5,"(3, 32, 32)",10,0.07,0.98,11,50,5
31,0.27672964582840603,0.5387500524520874,12,2,5,"(3, 32, 32)",10,0.07,0.98,11,50,5
32,0.25829243784149486,0.5389167070388794,12,2,5,"(3, 32, 32)",10,0.07,0.98,11,50,5
33,0.23499088237682977,0.5404167175292969,12,2,5,"(3, 32, 32)",10,0.07,0.98,11,50,5
34,0.2183797446389993,0.5390833616256714,12,2,5,"(3, 32, 32)",10,0.07,0.98,11,50,5
35,0.19931443718572459,0.5391666889190674,12,2,5,"(3, 32, 32)",10,0.07,0.98,11,50,5
36,0.18050953994194666,0.5404167175292969,12,2,5,"(3, 32, 32)",10,0.07,0.98,11,50,5
37,0.1730790144453446,0.5405833721160889,12,2,5,"(3, 32, 32)",10,0.07,0.98,11,50,5
38,0.1577637375642856,0.5396667122840881,12,2,5,"(3, 32, 32)",10,0.07,0.98,11,50,5
39,0.14952976442873478,0.5385833978652954,12,2,5,"(3, 32, 32)",10,0.07,0.98,11,50,5
40,0.1372781191021204,0.5420833826065063,12,2,5,"(3, 32, 32)",10,0.07,0.98,11,50,5
41,0.1234806968520085,0.5400833487510681,12,2,5,"(3, 32, 32)",10,0.07,0.98,11,50,5
42,0.11877956862250964,0.5400834083557129,12,2,5,"(3, 32, 32)",10,0.07,0.98,11,50,5
43,0.1552395752320687,0.5346667766571045,12,2,5,"(3, 32, 32)",10,0.07,0.98,11,50,5
44,0.10574185413618882,0.5412500500679016,12,2,5,"(3, 32, 32)",10,0.07,0.98,11,50,5
45,0.09720287627230088,0.5410833358764648,12,2,5,"(3, 32, 32)",10,0.07,0.98,11,50,5
46,0.08726262394338846,0.5415000915527344,12,2,5,"(3, 32, 32)",10,0.07,0.98,11,50,5
47,0.08516183774918318,0.5406666994094849,12,2,5,"(3, 32, 32)",10,0.07,0.98,11,50,5
48,0.07884365133941174,0.5420833826065063,12,2,5,"(3, 32, 32)",10,0.07,0.98,11,50,5
49,0.07310635720690091,0.5410833954811096,12,2,5,"(3, 32, 32)",10,0.07,0.98,11,50,5
