iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,2.2666708628336587,0.16208332777023315,12,3,7,"(3, 32, 32)",10,0.06,0.98,11,50,5
1,2.011011083920797,0.27766668796539307,12,3,7,"(3, 32, 32)",10,0.06,0.98,11,50,5
2,1.7577136953671773,0.34533339738845825,12,3,7,"(3, 32, 32)",10,0.06,0.98,11,50,5
3,1.6387125849723816,0.37866663932800293,12,3,7,"(3, 32, 32)",10,0.06,0.98,11,50,5
4,1.5539290110270183,0.38841670751571655,12,3,7,"(3, 32, 32)",10,0.06,0.98,11,50,5
5,1.3774810135364532,0.42633339762687683,12,3,7,"(3, 32, 32)",10,0.06,0.98,11,50,5
6,1.2605027457078297,0.43275004625320435,12,3,7,"(3, 32, 32)",10,0.06,0.98,11,50,5
7,1.2382334371407826,0.4280000627040863,12,3,7,"(3, 32, 32)",10,0.06,0.98,11,50,5
8,1.20732777317365,0.4345833957195282,12,3,7,"(3, 32, 32)",10,0.06,0.98,11,50,5
9,1.052447572350502,0.4513333737850189,12,3,7,"(3, 32, 32)",10,0.06,0.98,11,50,5
10,0.937223881483078,0.4632500410079956,12,3,7,"(3, 32, 32)",10,0.06,0.98,11,50,5
11,0.9737410446008047,0.4502500295639038,12,3,7,"(3, 32, 32)",10,0.06,0.98,11,50,5
12,0.8566158215204874,0.46516668796539307,12,3,7,"(3, 32, 32)",10,0.06,0.98,11,50,5
13,0.7567944427331289,0.4728333652019501,12,3,7,"(3, 32, 32)",10,0.06,0.98,11,50,5
14,0.7347362190485001,0.4727500379085541,12,3,7,"(3, 32, 32)",10,0.06,0.98,11,50,5
15,0.6226045563817024,0.487083375453949,12,3,7,"(3, 32, 32)",10,0.06,0.98,11,50,5
16,0.6011682351430258,0.4828333556652069,12,3,7,"(3, 32, 32)",10,0.06,0.98,11,50,5
17,0.5444552724560102,0.48858338594436646,12,3,7,"(3, 32, 32)",10,0.06,0.98,11,50,5
18,0.5157843256990114,0.49183332920074463,12,3,7,"(3, 32, 32)",10,0.06,0.98,11,50,5
19,0.47195598234732944,0.48741668462753296,12,3,7,"(3, 32, 32)",10,0.06,0.98,11,50,5
20,0.4263243501385053,0.4907500445842743,12,3,7,"(3, 32, 32)",10,0.06,0.98,11,50,5
21,0.4256782407561938,0.48608335852622986,12,3,7,"(3, 32, 32)",10,0.06,0.98,11,50,5
22,0.3665732493003209,0.4948333501815796,12,3,7,"(3, 32, 32)",10,0.06,0.98,11,50,5
23,0.34273193776607513,0.4947499930858612,12,3,7,"(3, 32, 32)",10,0.06,0.98,11,50,5
24,0.32047679275274277,0.4970833659172058,12,3,7,"(3, 32, 32)",10,0.06,0.98,11,50,5
25,0.2980515311161677,0.49666666984558105,12,3,7,"(3, 32, 32)",10,0.06,0.98,11,50,5
26,0.2768501862883568,0.4920833706855774,12,3,7,"(3, 32, 32)",10,0.06,0.98,11,50,5
27,0.24240256225069365,0.4934167265892029,12,3,7,"(3, 32, 32)",10,0.06,0.98,11,50,5
28,0.21453870087862015,0.49891671538352966,12,3,7,"(3, 32, 32)",10,0.06,0.98,11,50,5
29,0.20230369518200556,0.49891671538352966,12,3,7,"(3, 32, 32)",10,0.06,0.98,11,50,5
30,0.18070126821597418,0.49925002455711365,12,3,7,"(3, 32, 32)",10,0.06,0.98,11,50,5
31,0.165453739464283,0.5013333559036255,12,3,7,"(3, 32, 32)",10,0.06,0.98,11,50,5
32,0.15782719167570272,0.502833366394043,12,3,7,"(3, 32, 32)",10,0.06,0.98,11,50,5
33,0.13803182045618692,0.5019999742507935,12,3,7,"(3, 32, 32)",10,0.06,0.98,11,50,5
34,0.12976141894857088,0.5021666884422302,12,3,7,"(3, 32, 32)",10,0.06,0.98,11,50,5
35,0.1234758198261261,0.5016666650772095,12,3,7,"(3, 32, 32)",10,0.06,0.98,11,50,5
36,0.10822695555786292,0.5021666884422302,12,3,7,"(3, 32, 32)",10,0.06,0.98,11,50,5
37,0.10308919101953506,0.5034167170524597,12,3,7,"(3, 32, 32)",10,0.06,0.98,11,50,5
38,0.09248556072513263,0.502666711807251,12,3,7,"(3, 32, 32)",10,0.06,0.98,11,50,5
39,0.08505069681753714,0.502750039100647,12,3,7,"(3, 32, 32)",10,0.06,0.98,11,50,5
40,0.07855805878837903,0.5049999952316284,12,3,7,"(3, 32, 32)",10,0.06,0.98,11,50,5
41,0.07333906398465236,0.5038334131240845,12,3,7,"(3, 32, 32)",10,0.06,0.98,11,50,5
42,0.07152528936664264,0.502333402633667,12,3,7,"(3, 32, 32)",10,0.06,0.98,11,50,5
43,0.06319268171985944,0.502166748046875,12,3,7,"(3, 32, 32)",10,0.06,0.98,11,50,5
44,0.05976346880197525,0.5012499690055847,12,3,7,"(3, 32, 32)",10,0.06,0.98,11,50,5
45,0.060095769042770066,0.5038334131240845,12,3,7,"(3, 32, 32)",10,0.06,0.98,11,50,5
46,0.05335978030537566,0.502833366394043,12,3,7,"(3, 32, 32)",10,0.06,0.98,11,50,5
47,0.051604662711421646,0.5046666860580444,12,3,7,"(3, 32, 32)",10,0.06,0.98,11,50,5
48,0.046968400944024324,0.502666711807251,12,3,7,"(3, 32, 32)",10,0.06,0.98,11,50,5
49,0.04446639881158868,0.5007500648498535,12,3,7,"(3, 32, 32)",10,0.06,0.98,11,50,5
