iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_val,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
19,1.3449149429798126,0.3987500071525574,24,3,100,1000,6,"(3, 32, 32)",10,0.05,0.98,23,50,10
20,1.3331115742524464,0.390041708946228,24,3,100,1000,6,"(3, 32, 32)",10,0.05,0.98,23,50,10
21,1.2781434953212738,0.40304169058799744,24,3,100,1000,6,"(3, 32, 32)",10,0.05,0.98,23,50,10
22,1.257418339451154,0.40441668033599854,24,3,100,1000,6,"(3, 32, 32)",10,0.05,0.98,23,50,10
23,1.2317055240273476,0.40525001287460327,24,3,100,1000,6,"(3, 32, 32)",10,0.05,0.98,23,50,10
24,1.1999901433785756,0.40770837664604187,24,3,100,1000,6,"(3, 32, 32)",10,0.05,0.98,23,50,10
25,1.1802115837732952,0.4102083146572113,24,3,100,1000,6,"(3, 32, 32)",10,0.05,0.98,23,50,10
26,1.1536061763763428,0.4089166820049286,24,3,100,1000,6,"(3, 32, 32)",10,0.05,0.98,23,50,10
27,1.1442233845591545,0.40545839071273804,24,3,100,1000,6,"(3, 32, 32)",10,0.05,0.98,23,50,10
28,1.1134075323740642,0.40937504172325134,24,3,100,1000,6,"(3, 32, 32)",10,0.05,0.98,23,50,10
29,1.0826802601416905,0.4138333797454834,24,3,100,1000,6,"(3, 32, 32)",10,0.05,0.98,23,50,10
30,1.0446702763438225,0.4166250228881836,24,3,100,1000,6,"(3, 32, 32)",10,0.05,0.98,23,50,10
31,1.0300320461392403,0.4149583578109741,24,3,100,1000,6,"(3, 32, 32)",10,0.05,0.98,23,50,10
32,1.0114452615380287,0.4148750305175781,24,3,100,1000,6,"(3, 32, 32)",10,0.05,0.98,23,50,10
33,0.9913273354371389,0.4165000319480896,24,3,100,1000,6,"(3, 32, 32)",10,0.05,0.98,23,50,10
34,0.9708817352851232,0.4155416488647461,24,3,100,1000,6,"(3, 32, 32)",10,0.05,0.98,23,50,10
35,0.939002608259519,0.41879165172576904,24,3,100,1000,6,"(3, 32, 32)",10,0.05,0.98,23,50,10
36,0.9097455243269602,0.4217917323112488,24,3,100,1000,6,"(3, 32, 32)",10,0.05,0.98,23,50,10
37,0.8875351871053377,0.4194999933242798,24,3,100,1000,6,"(3, 32, 32)",10,0.05,0.98,23,50,10
38,0.8761934985717138,0.4181250333786011,24,3,100,1000,6,"(3, 32, 32)",10,0.05,0.98,23,50,10
39,0.8577037702004114,0.42008334398269653,24,3,100,1000,6,"(3, 32, 32)",10,0.05,0.98,23,50,10
40,0.8395309473077456,0.4206666946411133,24,3,100,1000,6,"(3, 32, 32)",10,0.05,0.98,23,50,10
41,0.8052093510826429,0.4229583442211151,24,3,100,1000,6,"(3, 32, 32)",10,0.05,0.98,23,50,10
42,0.7831602344910303,0.42500001192092896,24,3,100,1000,6,"(3, 32, 32)",10,0.05,0.98,23,50,10
43,0.7649265254537264,0.42366671562194824,24,3,100,1000,6,"(3, 32, 32)",10,0.05,0.98,23,50,10
44,0.7560316324234009,0.4225834012031555,24,3,100,1000,6,"(3, 32, 32)",10,0.05,0.98,23,50,10
45,0.7348864451050758,0.4248332977294922,24,3,100,1000,6,"(3, 32, 32)",10,0.05,0.98,23,50,10
46,0.7212345922986666,0.42166668176651,24,3,100,1000,6,"(3, 32, 32)",10,0.05,0.98,23,50,10
47,0.688935341934363,0.42774996161460876,24,3,100,1000,6,"(3, 32, 32)",10,0.05,0.98,23,50,10
48,0.6722960496942202,0.42629164457321167,24,3,100,1000,6,"(3, 32, 32)",10,0.05,0.98,23,50,10
49,0.6577857931454977,0.4244583547115326,24,3,100,1000,6,"(3, 32, 32)",10,0.05,0.98,23,50,10
