iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,2.21676633755366,0.23508337140083313,12,4,9,"(3, 32, 32)",10,0.05,0.98,11,50,5
1,1.90505184729894,0.3150833547115326,12,4,9,"(3, 32, 32)",10,0.05,0.98,11,50,5
2,1.792751322189967,0.31408339738845825,12,4,9,"(3, 32, 32)",10,0.05,0.98,11,50,5
3,1.5865924656391144,0.37941667437553406,12,4,9,"(3, 32, 32)",10,0.05,0.98,11,50,5
4,1.4926257133483887,0.38966667652130127,12,4,9,"(3, 32, 32)",10,0.05,0.98,11,50,5
5,1.3301414946715038,0.4085000157356262,12,4,9,"(3, 32, 32)",10,0.05,0.98,11,50,5
6,1.2357298930486043,0.4097500443458557,12,4,9,"(3, 32, 32)",10,0.05,0.98,11,50,5
7,1.1193832804759343,0.42108333110809326,12,4,9,"(3, 32, 32)",10,0.05,0.98,11,50,5
8,0.9857801844676336,0.4460833966732025,12,4,9,"(3, 32, 32)",10,0.05,0.98,11,50,5
9,0.9264022260904312,0.45000001788139343,12,4,9,"(3, 32, 32)",10,0.05,0.98,11,50,5
10,0.8732805649439493,0.45075005292892456,12,4,9,"(3, 32, 32)",10,0.05,0.98,11,50,5
11,0.7796766211589178,0.4655833840370178,12,4,9,"(3, 32, 32)",10,0.05,0.98,11,50,5
12,0.7533420373996099,0.45875000953674316,12,4,9,"(3, 32, 32)",10,0.05,0.98,11,50,5
13,0.663920447230339,0.46908339858055115,12,4,9,"(3, 32, 32)",10,0.05,0.98,11,50,5
14,0.6288745999336243,0.47000008821487427,12,4,9,"(3, 32, 32)",10,0.05,0.98,11,50,5
15,0.5577135806282362,0.48000001907348633,12,4,9,"(3, 32, 32)",10,0.05,0.98,11,50,5
16,0.5344978372255961,0.4751667380332947,12,4,9,"(3, 32, 32)",10,0.05,0.98,11,50,5
17,0.4859383851289749,0.47800004482269287,12,4,9,"(3, 32, 32)",10,0.05,0.98,11,50,5
18,0.43409116566181183,0.4817500114440918,12,4,9,"(3, 32, 32)",10,0.05,0.98,11,50,5
19,0.4021439924836159,0.48375004529953003,12,4,9,"(3, 32, 32)",10,0.05,0.98,11,50,5
20,0.36657967418432236,0.48466670513153076,12,4,9,"(3, 32, 32)",10,0.05,0.98,11,50,5
21,0.33409827823440236,0.4854167401790619,12,4,9,"(3, 32, 32)",10,0.05,0.98,11,50,5
22,0.3133181308706601,0.4829166829586029,12,4,9,"(3, 32, 32)",10,0.05,0.98,11,50,5
23,0.2783468688527743,0.4894167184829712,12,4,9,"(3, 32, 32)",10,0.05,0.98,11,50,5
24,0.25337332859635353,0.48766669631004333,12,4,9,"(3, 32, 32)",10,0.05,0.98,11,50,5
25,0.23127754032611847,0.486250102519989,12,4,9,"(3, 32, 32)",10,0.05,0.98,11,50,5
26,0.21651606634259224,0.486916720867157,12,4,9,"(3, 32, 32)",10,0.05,0.98,11,50,5
27,0.19497612118721008,0.48958343267440796,12,4,9,"(3, 32, 32)",10,0.05,0.98,11,50,5
28,0.1774492214123408,0.49058330059051514,12,4,9,"(3, 32, 32)",10,0.05,0.98,11,50,5
29,0.1626841432104508,0.49133333563804626,12,4,9,"(3, 32, 32)",10,0.05,0.98,11,50,5
30,0.14883667913575968,0.4895000457763672,12,4,9,"(3, 32, 32)",10,0.05,0.98,11,50,5
31,0.13462857653697333,0.4910000264644623,12,4,9,"(3, 32, 32)",10,0.05,0.98,11,50,5
32,0.12588328309357166,0.49116671085357666,12,4,9,"(3, 32, 32)",10,0.05,0.98,11,50,5
33,0.11743016603092353,0.4893333613872528,12,4,9,"(3, 32, 32)",10,0.05,0.98,11,50,5
34,0.10514818194011848,0.4921666979789734,12,4,9,"(3, 32, 32)",10,0.05,0.98,11,50,5
35,0.09620667497316997,0.4930000305175781,12,4,9,"(3, 32, 32)",10,0.05,0.98,11,50,5
36,0.08925468226273854,0.49283334612846375,12,4,9,"(3, 32, 32)",10,0.05,0.98,11,50,5
37,0.08359966489175956,0.4934999942779541,12,4,9,"(3, 32, 32)",10,0.05,0.98,11,50,5
38,0.0779409408569336,0.49400004744529724,12,4,9,"(3, 32, 32)",10,0.05,0.98,11,50,5
39,0.0717704805235068,0.4931666851043701,12,4,9,"(3, 32, 32)",10,0.05,0.98,11,50,5
40,0.06768475224574406,0.4933333396911621,12,4,9,"(3, 32, 32)",10,0.05,0.98,11,50,5
41,0.062213958551486336,0.4934166669845581,12,4,9,"(3, 32, 32)",10,0.05,0.98,11,50,5
42,0.05962001780668894,0.49416670203208923,12,4,9,"(3, 32, 32)",10,0.05,0.98,11,50,5
43,0.05643473441402117,0.49366673827171326,12,4,9,"(3, 32, 32)",10,0.05,0.98,11,50,5
44,0.05343681604911884,0.49433332681655884,12,4,9,"(3, 32, 32)",10,0.05,0.98,11,50,5
45,0.05017774769415458,0.4948333501815796,12,4,9,"(3, 32, 32)",10,0.05,0.98,11,50,5
46,0.04726220356921355,0.49525007605552673,12,4,9,"(3, 32, 32)",10,0.05,0.98,11,50,5
47,0.04482209216803312,0.4943333566188812,12,4,9,"(3, 32, 32)",10,0.05,0.98,11,50,5
48,0.04304338867465655,0.49524998664855957,12,4,9,"(3, 32, 32)",10,0.05,0.98,11,50,5
49,0.040655521831164755,0.49425002932548523,12,4,9,"(3, 32, 32)",10,0.05,0.98,11,50,5
