iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local
0,2.2311432361602783,0.18554167449474335,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
1,1.879733567436536,0.2512916922569275,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
2,1.6608339895804722,0.28949999809265137,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
3,1.580199882388115,0.296500027179718,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
4,1.4794263392686844,0.29891669750213623,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
5,1.4050453553597133,0.31075000762939453,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
6,1.2986468821763992,0.31687501072883606,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
7,1.2381586283445358,0.31804168224334717,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
8,1.1684322978059452,0.32087501883506775,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
9,1.1192635173598926,0.32054170966148376,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
10,1.0716282327969868,0.32074999809265137,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
11,1.0055330817898114,0.3212500214576721,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
12,0.947753315170606,0.31970831751823425,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
13,0.9126295944054922,0.3266249895095825,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
14,0.8357672840356827,0.32575005292892456,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
15,0.8040661911169688,0.3232499957084656,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
16,0.7612145766615868,0.3252083659172058,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
17,0.7070489351948103,0.3267083168029785,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
18,0.6787678003311157,0.32770836353302,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
19,0.6363040034969648,0.3246666491031647,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
20,0.6000043414533138,0.32787495851516724,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
21,0.5668020062148571,0.3281666934490204,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
22,0.5517971217632294,0.32837510108947754,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
23,0.5093699047962824,0.32716673612594604,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
24,0.4770112956563632,0.3306249678134918,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
25,0.46488531678915024,0.327875018119812,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
26,0.42489969606200856,0.33137503266334534,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
27,0.4009595029056072,0.3291250169277191,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
28,0.37856005504727364,0.330875039100647,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
29,0.35987531890471774,0.32958340644836426,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
