iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local
0,2.2435215612252555,0.1341249942779541,24,8,100,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
1,1.9781512320041656,0.24679170548915863,24,8,100,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
2,1.8863781342903774,0.26758334040641785,24,8,100,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
3,1.7583778202533722,0.3122500479221344,24,8,100,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
4,1.7381747514009476,0.2969166934490204,24,8,100,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
5,1.6365896711746852,0.3206250071525574,24,8,100,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
6,1.5344537446896236,0.3288334012031555,24,8,100,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
7,1.488912324110667,0.3215417265892029,24,8,100,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
8,1.3642577975988388,0.3447500467300415,24,8,100,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
9,1.2925763378540676,0.3423750102519989,24,8,100,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
10,1.2321775530775387,0.35612499713897705,24,8,100,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
11,1.1756853063901265,0.3486666679382324,24,8,100,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
12,1.1018302664160728,0.351333349943161,24,8,100,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
13,1.0738200495640438,0.3502916991710663,24,8,100,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
14,0.9936593025922775,0.35616669058799744,24,8,100,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
15,0.9546455691258112,0.35208338499069214,24,8,100,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
16,0.8988783756891886,0.3567083477973938,24,8,100,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
17,0.8439652745922407,0.35591670870780945,24,8,100,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
18,0.787209595243136,0.3541666269302368,24,8,100,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
19,0.7655293519298235,0.3542500138282776,24,8,100,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
20,0.715911199649175,0.35516664385795593,24,8,100,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
21,0.6593058531483015,0.3582499921321869,24,8,100,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
22,0.6266516956190268,0.3566667437553406,24,8,100,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
23,0.5853297350307306,0.3608333468437195,24,8,100,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
24,0.5589728901783625,0.36024996638298035,24,8,100,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
25,0.5233607950309912,0.36149999499320984,24,8,100,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
26,0.49584629386663437,0.3543750047683716,24,8,100,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
27,0.45609696706136066,0.35895836353302,24,8,100,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
28,0.4408257119357586,0.3577500283718109,24,8,100,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
29,0.42255428557594615,0.35983335971832275,24,8,100,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
