iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local
0,1.8817908267180126,0.30687499046325684,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
1,1.6566600849231083,0.37320834398269653,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
2,1.5740185628334682,0.39233338832855225,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
3,1.4072862317164738,0.43445831537246704,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
4,1.3453598469495773,0.44525012373924255,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
5,1.2338278889656067,0.4657500386238098,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
6,1.205140471458435,0.46691668033599854,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
7,1.104433499276638,0.4864583909511566,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
8,1.0623570705453556,0.49133336544036865,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
9,0.987165609995524,0.503333330154419,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
10,0.9307469849785169,0.5106250643730164,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
11,0.8658719708522161,0.5159584283828735,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
12,0.8425018315513929,0.5173333287239075,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
13,0.7852206031481425,0.5252916812896729,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
14,0.7546895270546278,0.5249583721160889,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
15,0.7146950488289198,0.5279167890548706,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
16,0.6914451693495115,0.5288333892822266,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
17,0.6534254352251688,0.5314583778381348,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
18,0.6203742971022924,0.5332083702087402,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
19,0.5974147940675417,0.5348334312438965,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
20,0.5626935300727686,0.536750078201294,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
21,0.5388289640347163,0.5371249914169312,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
22,0.5124960293372472,0.5383333563804626,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
23,0.4885980275770028,0.5405000448226929,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
24,0.4633330889046192,0.5411249995231628,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
25,0.4423050793508689,0.5414166450500488,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
26,0.4149671047925949,0.5418750047683716,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
27,0.39600415900349617,0.5422917008399963,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
28,0.3776169406871001,0.5415418148040771,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
29,0.35850158085425693,0.5412500500679016,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
