iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local
0,2.1257637242476144,0.2591250240802765,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10
1,1.8543046315511067,0.30295833945274353,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10
2,1.7527902871370316,0.3270000219345093,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10
3,1.6357652246952057,0.34820836782455444,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10
4,1.5476058224836986,0.3582500219345093,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10
5,1.418977364897728,0.3784583508968353,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10
6,1.392895296216011,0.3718750476837158,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10
7,1.3443933924039204,0.3734167218208313,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10
8,1.233544334769249,0.3839166760444641,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10
9,1.170403152704239,0.3856250047683716,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10
10,1.1197661807139714,0.3917500376701355,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10
11,1.0497594401240349,0.39375001192092896,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10
12,1.0031118914484978,0.38999998569488525,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10
13,0.9568016802271208,0.3919167220592499,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10
14,0.9222381288806597,0.3945417106151581,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10
15,0.8769637371102968,0.3986250162124634,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10
16,0.8172032088041306,0.40050002932548523,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10
17,0.7977714613080025,0.39616674184799194,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10
18,0.7565264652172724,0.40054166316986084,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10
19,0.7138242324193319,0.4011250436306,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10
20,0.676326851050059,0.39916667342185974,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10
21,0.6499932234485944,0.4023333489894867,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10
22,0.6140018701553345,0.4045833349227905,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10
23,0.5838821815947691,0.4046250581741333,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10
24,0.5498985201120377,0.4047083854675293,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10
25,0.5234751552343369,0.40416666865348816,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10
26,0.49682295446594554,0.4043334126472473,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10
27,0.470720370610555,0.40633341670036316,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10
28,0.44555342197418213,0.40675002336502075,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10
29,0.4245035859445731,0.40533339977264404,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10
