iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local
0,1.946057751774788,0.27791666984558105,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10
1,1.7515571514765422,0.34554165601730347,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10
2,1.6565472533305485,0.366625040769577,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10
3,1.5667630235354106,0.3866667151451111,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10
4,1.5257117797931035,0.3871249854564667,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10
5,1.3948371708393097,0.4143333435058594,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10
6,1.3545343925555546,0.42112505435943604,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10
7,1.3092764168977737,0.4218749701976776,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10
8,1.212169662117958,0.4347916841506958,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10
9,1.1755561331907909,0.43708336353302,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10
10,1.1154239525397618,0.4423333406448364,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10
11,1.0669594605763753,0.445000022649765,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10
12,1.0230678493777912,0.44604167342185974,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10
13,0.9843266904354095,0.44874998927116394,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10
14,0.9354791392882665,0.4531666934490204,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10
15,0.8999236350258192,0.45362502336502075,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10
16,0.8543197438120842,0.455833375453949,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10
17,0.8357804169257482,0.4537917971611023,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10
18,0.7901269172628721,0.4575417637825012,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10
19,0.7482346047957739,0.46041667461395264,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10
20,0.7252475072940191,0.4606250524520874,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10
21,0.6970698237419128,0.46150004863739014,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10
22,0.6658510565757751,0.46225008368492126,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10
23,0.6407167141636213,0.4622083604335785,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10
24,0.6048541478812695,0.4662916660308838,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10
25,0.5791953156391779,0.46629172563552856,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10
26,0.5578779143591722,0.46495839953422546,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10
27,0.5341488632063071,0.4660833477973938,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10
28,0.5103866222004095,0.46533334255218506,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10
29,0.4870756094654401,0.46708330512046814,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10
