iter,loss_mean,MSE_val,MSE_params,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_val,data_n_features,data_noise_scale,model_n_features,model_bias,algo_lrate,algo_S,algo_R
0,746.61365,881.613525390625,8.656840324401855,2,100,10,500,100,0,100,False,0.03,20,1500
1,566.95953,847.3856201171875,8.161538124084473,2,100,10,500,100,0,100,False,0.03,20,1500
2,428.7152,804.7118530273438,7.624075889587402,2,100,10,500,100,0,100,False,0.03,20,1500
3,337.75082,758.884521484375,7.148488521575928,2,100,10,500,100,0,100,False,0.03,20,1500
4,278.45056,739.947509765625,6.867737293243408,2,100,10,500,100,0,100,False,0.03,20,1500
5,234.91293,722.537109375,6.538597106933594,2,100,10,500,100,0,100,False,0.03,20,1500
6,207.33853,710.0301513671875,6.367480754852295,2,100,10,500,100,0,100,False,0.03,20,1500
7,185.92291,696.5606079101562,6.1385369300842285,2,100,10,500,100,0,100,False,0.03,20,1500
8,167.55,679.238525390625,5.896821975708008,2,100,10,500,100,0,100,False,0.03,20,1500
9,156.02695,673.0057373046875,5.7971367835998535,2,100,10,500,100,0,100,False,0.03,20,1500
10,146.01103,664.4766235351562,5.641149997711182,2,100,10,500,100,0,100,False,0.03,20,1500
11,140.62753,665.1392211914062,5.582225322723389,2,100,10,500,100,0,100,False,0.03,20,1500
12,136.78001,661.2015991210938,5.493438720703125,2,100,10,500,100,0,100,False,0.03,20,1500
13,132.59615,655.9828491210938,5.386662006378174,2,100,10,500,100,0,100,False,0.03,20,1500
14,130.9134,649.3541259765625,5.302217483520508,2,100,10,500,100,0,100,False,0.03,20,1500
15,129.19101,649.5770263671875,5.241132736206055,2,100,10,500,100,0,100,False,0.03,20,1500
16,128.47002,642.2129516601562,5.128141403198242,2,100,10,500,100,0,100,False,0.03,20,1500
17,127.20414,640.4119873046875,5.079450607299805,2,100,10,500,100,0,100,False,0.03,20,1500
18,126.329704,636.0824584960938,4.983010768890381,2,100,10,500,100,0,100,False,0.03,20,1500
19,125.74206,633.5352172851562,4.92297887802124,2,100,10,500,100,0,100,False,0.03,20,1500
20,124.44159,630.8704223632812,4.84574556350708,2,100,10,500,100,0,100,False,0.03,20,1500
21,124.29387,621.5991821289062,4.764832019805908,2,100,10,500,100,0,100,False,0.03,20,1500
22,124.18721,620.7661743164062,4.7042341232299805,2,100,10,500,100,0,100,False,0.03,20,1500
23,123.56188,620.4605712890625,4.6519341468811035,2,100,10,500,100,0,100,False,0.03,20,1500
24,123.04434,617.2025146484375,4.615236759185791,2,100,10,500,100,0,100,False,0.03,20,1500
25,122.80951,612.09765625,4.5243425369262695,2,100,10,500,100,0,100,False,0.03,20,1500
26,122.540596,604.9526977539062,4.446812152862549,2,100,10,500,100,0,100,False,0.03,20,1500
27,122.7086,602.2931518554688,4.399830341339111,2,100,10,500,100,0,100,False,0.03,20,1500
28,123.156784,594.193603515625,4.344043254852295,2,100,10,500,100,0,100,False,0.03,20,1500
29,122.73082,593.7842407226562,4.300850868225098,2,100,10,500,100,0,100,False,0.03,20,1500
30,122.39296,592.842529296875,4.2764387130737305,2,100,10,500,100,0,100,False,0.03,20,1500
31,122.29308,590.968505859375,4.249490261077881,2,100,10,500,100,0,100,False,0.03,20,1500
32,121.8813,589.71337890625,4.224274635314941,2,100,10,500,100,0,100,False,0.03,20,1500
33,122.322136,587.7534790039062,4.171084403991699,2,100,10,500,100,0,100,False,0.03,20,1500
34,122.22782,585.239501953125,4.140786170959473,2,100,10,500,100,0,100,False,0.03,20,1500
35,122.09111,582.872314453125,4.11786413192749,2,100,10,500,100,0,100,False,0.03,20,1500
36,121.95287,579.1304321289062,4.067004680633545,2,100,10,500,100,0,100,False,0.03,20,1500
37,122.05658,576.35205078125,3.9928090572357178,2,100,10,500,100,0,100,False,0.03,20,1500
38,122.081474,572.0507202148438,3.9620285034179688,2,100,10,500,100,0,100,False,0.03,20,1500
39,122.05367,563.8541870117188,3.9056549072265625,2,100,10,500,100,0,100,False,0.03,20,1500
40,122.067795,555.83984375,3.83477783203125,2,100,10,500,100,0,100,False,0.03,20,1500
41,121.743225,553.584716796875,3.811475992202759,2,100,10,500,100,0,100,False,0.03,20,1500
42,121.5265,554.2191772460938,3.7798144817352295,2,100,10,500,100,0,100,False,0.03,20,1500
43,120.95277,553.2891845703125,3.7555041313171387,2,100,10,500,100,0,100,False,0.03,20,1500
44,121.24321,550.414306640625,3.7253293991088867,2,100,10,500,100,0,100,False,0.03,20,1500
45,121.28082,546.8018798828125,3.6926960945129395,2,100,10,500,100,0,100,False,0.03,20,1500
46,121.08167,545.3064575195312,3.675370693206787,2,100,10,500,100,0,100,False,0.03,20,1500
47,121.03847,541.0889892578125,3.6213111877441406,2,100,10,500,100,0,100,False,0.03,20,1500
48,121.03542,542.1903686523438,3.5982518196105957,2,100,10,500,100,0,100,False,0.03,20,1500
49,120.841576,543.2944946289062,3.5726418495178223,2,100,10,500,100,0,100,False,0.03,20,1500
50,120.66567,538.6900634765625,3.5315568447113037,2,100,10,500,100,0,100,False,0.03,20,1500
51,120.684845,533.3916015625,3.4949569702148438,2,100,10,500,100,0,100,False,0.03,20,1500
52,120.682236,529.9232177734375,3.464674711227417,2,100,10,500,100,0,100,False,0.03,20,1500
53,120.64831,528.42724609375,3.438166618347168,2,100,10,500,100,0,100,False,0.03,20,1500
54,120.93251,523.6865234375,3.4087047576904297,2,100,10,500,100,0,100,False,0.03,20,1500
55,120.908455,520.6402587890625,3.374204397201538,2,100,10,500,100,0,100,False,0.03,20,1500
56,120.42213,518.4149780273438,3.338857650756836,2,100,10,500,100,0,100,False,0.03,20,1500
57,120.224365,516.5800170898438,3.3272149562835693,2,100,10,500,100,0,100,False,0.03,20,1500
58,119.90604,517.8434448242188,3.31514573097229,2,100,10,500,100,0,100,False,0.03,20,1500
59,119.88432,515.8541259765625,3.279932975769043,2,100,10,500,100,0,100,False,0.03,20,1500
60,119.97737,516.1182861328125,3.2449681758880615,2,100,10,500,100,0,100,False,0.03,20,1500
61,119.95383,509.689208984375,3.214634656906128,2,100,10,500,100,0,100,False,0.03,20,1500
62,119.79446,508.5721740722656,3.196221351623535,2,100,10,500,100,0,100,False,0.03,20,1500
63,119.83807,505.33099365234375,3.1749608516693115,2,100,10,500,100,0,100,False,0.03,20,1500
64,119.972855,502.39453125,3.151698589324951,2,100,10,500,100,0,100,False,0.03,20,1500
65,120.09548,500.2015075683594,3.122502326965332,2,100,10,500,100,0,100,False,0.03,20,1500
66,119.911415,497.2884521484375,3.0938234329223633,2,100,10,500,100,0,100,False,0.03,20,1500
67,119.92484,492.03369140625,3.054776906967163,2,100,10,500,100,0,100,False,0.03,20,1500
68,119.83638,489.9132385253906,3.0429933071136475,2,100,10,500,100,0,100,False,0.03,20,1500
69,119.92162,491.25018310546875,3.0195083618164062,2,100,10,500,100,0,100,False,0.03,20,1500
70,119.879074,490.52001953125,3.0101988315582275,2,100,10,500,100,0,100,False,0.03,20,1500
71,120.196396,488.9820861816406,2.984490394592285,2,100,10,500,100,0,100,False,0.03,20,1500
72,119.850494,484.8095703125,2.9587411880493164,2,100,10,500,100,0,100,False,0.03,20,1500
73,119.60564,483.3135070800781,2.942180633544922,2,100,10,500,100,0,100,False,0.03,20,1500
74,119.538155,483.02838134765625,2.910090684890747,2,100,10,500,100,0,100,False,0.03,20,1500
75,119.662704,482.5462341308594,2.8971269130706787,2,100,10,500,100,0,100,False,0.03,20,1500
76,119.76869,480.3051452636719,2.8728137016296387,2,100,10,500,100,0,100,False,0.03,20,1500
77,119.70068,477.8385009765625,2.8497211933135986,2,100,10,500,100,0,100,False,0.03,20,1500
78,119.43348,480.0649108886719,2.8497636318206787,2,100,10,500,100,0,100,False,0.03,20,1500
79,119.567184,479.9880065917969,2.832294464111328,2,100,10,500,100,0,100,False,0.03,20,1500
80,119.61533,479.5427551269531,2.814701557159424,2,100,10,500,100,0,100,False,0.03,20,1500
81,119.2588,477.3766784667969,2.7998952865600586,2,100,10,500,100,0,100,False,0.03,20,1500
82,119.44878,472.90728759765625,2.7603671550750732,2,100,10,500,100,0,100,False,0.03,20,1500
83,119.53989,470.1413269042969,2.7392022609710693,2,100,10,500,100,0,100,False,0.03,20,1500
84,119.87953,468.6366271972656,2.715873956680298,2,100,10,500,100,0,100,False,0.03,20,1500
85,119.464676,469.52545166015625,2.7029471397399902,2,100,10,500,100,0,100,False,0.03,20,1500
86,119.727165,472.6701354980469,2.6973915100097656,2,100,10,500,100,0,100,False,0.03,20,1500
87,119.356544,474.3600769042969,2.6994740962982178,2,100,10,500,100,0,100,False,0.03,20,1500
88,119.404884,468.2784118652344,2.666139841079712,2,100,10,500,100,0,100,False,0.03,20,1500
89,119.46055,466.4488830566406,2.6572489738464355,2,100,10,500,100,0,100,False,0.03,20,1500
90,119.095184,466.9125671386719,2.639030694961548,2,100,10,500,100,0,100,False,0.03,20,1500
91,119.05757,465.0593566894531,2.6206142902374268,2,100,10,500,100,0,100,False,0.03,20,1500
92,118.98808,459.82366943359375,2.5946285724639893,2,100,10,500,100,0,100,False,0.03,20,1500
93,119.0739,457.14373779296875,2.584364891052246,2,100,10,500,100,0,100,False,0.03,20,1500
94,119.21513,454.75799560546875,2.569784164428711,2,100,10,500,100,0,100,False,0.03,20,1500
95,119.07882,449.0986633300781,2.547724485397339,2,100,10,500,100,0,100,False,0.03,20,1500
96,118.955605,448.01812744140625,2.5350940227508545,2,100,10,500,100,0,100,False,0.03,20,1500
97,119.09556,448.39385986328125,2.5253100395202637,2,100,10,500,100,0,100,False,0.03,20,1500
98,119.276474,446.1398620605469,2.49831485748291,2,100,10,500,100,0,100,False,0.03,20,1500
99,119.16522,450.0548400878906,2.5100767612457275,2,100,10,500,100,0,100,False,0.03,20,1500
100,119.311424,447.2184143066406,2.4902443885803223,2,100,10,500,100,0,100,False,0.03,20,1500
101,119.44382,444.7121887207031,2.472017526626587,2,100,10,500,100,0,100,False,0.03,20,1500
102,119.33853,445.8979187011719,2.470024347305298,2,100,10,500,100,0,100,False,0.03,20,1500
103,119.1727,448.5661926269531,2.470062255859375,2,100,10,500,100,0,100,False,0.03,20,1500
104,119.10753,444.8306884765625,2.446653127670288,2,100,10,500,100,0,100,False,0.03,20,1500
105,119.04205,441.33905029296875,2.4291112422943115,2,100,10,500,100,0,100,False,0.03,20,1500
106,119.29242,443.908203125,2.4278557300567627,2,100,10,500,100,0,100,False,0.03,20,1500
107,119.18179,444.56976318359375,2.4191293716430664,2,100,10,500,100,0,100,False,0.03,20,1500
108,119.37189,442.4986267089844,2.3810956478118896,2,100,10,500,100,0,100,False,0.03,20,1500
109,119.259964,442.19879150390625,2.368243455886841,2,100,10,500,100,0,100,False,0.03,20,1500
110,119.143555,438.5024108886719,2.351491689682007,2,100,10,500,100,0,100,False,0.03,20,1500
111,119.00404,438.2725830078125,2.3312127590179443,2,100,10,500,100,0,100,False,0.03,20,1500
112,119.12326,436.9117431640625,2.317516803741455,2,100,10,500,100,0,100,False,0.03,20,1500
113,118.9227,432.7772216796875,2.293931484222412,2,100,10,500,100,0,100,False,0.03,20,1500
114,119.03225,433.77838134765625,2.2768402099609375,2,100,10,500,100,0,100,False,0.03,20,1500
115,118.863976,430.1470947265625,2.26503586769104,2,100,10,500,100,0,100,False,0.03,20,1500
116,118.816696,429.6262512207031,2.2540533542633057,2,100,10,500,100,0,100,False,0.03,20,1500
117,118.905426,431.7453918457031,2.2489681243896484,2,100,10,500,100,0,100,False,0.03,20,1500
118,118.93894,431.0607604980469,2.239175319671631,2,100,10,500,100,0,100,False,0.03,20,1500
119,118.68142,429.79681396484375,2.229133129119873,2,100,10,500,100,0,100,False,0.03,20,1500
120,118.5781,427.36907958984375,2.2173421382904053,2,100,10,500,100,0,100,False,0.03,20,1500
121,118.56309,430.1247863769531,2.2202348709106445,2,100,10,500,100,0,100,False,0.03,20,1500
122,118.66611,428.6971435546875,2.1914937496185303,2,100,10,500,100,0,100,False,0.03,20,1500
123,118.453705,425.509521484375,2.1708438396453857,2,100,10,500,100,0,100,False,0.03,20,1500
124,118.24345,425.364990234375,2.159775495529175,2,100,10,500,100,0,100,False,0.03,20,1500
125,118.436676,425.11627197265625,2.149340867996216,2,100,10,500,100,0,100,False,0.03,20,1500
126,118.35288,422.7955627441406,2.131826162338257,2,100,10,500,100,0,100,False,0.03,20,1500
127,118.436005,421.1610107421875,2.123351573944092,2,100,10,500,100,0,100,False,0.03,20,1500
128,118.36652,419.2945251464844,2.1131460666656494,2,100,10,500,100,0,100,False,0.03,20,1500
129,118.46961,418.7621765136719,2.098865509033203,2,100,10,500,100,0,100,False,0.03,20,1500
130,118.344376,420.7604675292969,2.0969910621643066,2,100,10,500,100,0,100,False,0.03,20,1500
131,118.32363,421.8221435546875,2.0954513549804688,2,100,10,500,100,0,100,False,0.03,20,1500
132,118.21731,422.0925598144531,2.0897583961486816,2,100,10,500,100,0,100,False,0.03,20,1500
133,118.347176,422.7719421386719,2.0853960514068604,2,100,10,500,100,0,100,False,0.03,20,1500
134,118.67421,420.44342041015625,2.064396381378174,2,100,10,500,100,0,100,False,0.03,20,1500
135,118.557304,417.6962890625,2.046882390975952,2,100,10,500,100,0,100,False,0.03,20,1500
136,118.58987,414.8923645019531,2.0299603939056396,2,100,10,500,100,0,100,False,0.03,20,1500
137,118.544876,413.591796875,2.025531768798828,2,100,10,500,100,0,100,False,0.03,20,1500
138,118.70333,410.9372253417969,2.007239580154419,2,100,10,500,100,0,100,False,0.03,20,1500
139,118.44926,412.5596008300781,2.020643949508667,2,100,10,500,100,0,100,False,0.03,20,1500
140,118.493645,410.0605773925781,2.0061404705047607,2,100,10,500,100,0,100,False,0.03,20,1500
141,118.53631,410.22613525390625,1.998976230621338,2,100,10,500,100,0,100,False,0.03,20,1500
142,118.54501,409.95703125,2.0007338523864746,2,100,10,500,100,0,100,False,0.03,20,1500
143,118.365974,408.65570068359375,1.9883931875228882,2,100,10,500,100,0,100,False,0.03,20,1500
144,118.47321,408.5035095214844,1.9597318172454834,2,100,10,500,100,0,100,False,0.03,20,1500
145,118.40265,405.58056640625,1.9502601623535156,2,100,10,500,100,0,100,False,0.03,20,1500
146,118.49125,404.29150390625,1.9284865856170654,2,100,10,500,100,0,100,False,0.03,20,1500
147,118.57973,407.314453125,1.9257856607437134,2,100,10,500,100,0,100,False,0.03,20,1500
148,118.5618,405.4978332519531,1.915788173675537,2,100,10,500,100,0,100,False,0.03,20,1500
149,118.57098,403.4461975097656,1.9047805070877075,2,100,10,500,100,0,100,False,0.03,20,1500
150,118.47378,403.1160583496094,1.9010770320892334,2,100,10,500,100,0,100,False,0.03,20,1500
151,118.57331,404.822998046875,1.8850855827331543,2,100,10,500,100,0,100,False,0.03,20,1500
152,118.36069,406.8573303222656,1.8825515508651733,2,100,10,500,100,0,100,False,0.03,20,1500
153,118.23559,405.7494812011719,1.8727779388427734,2,100,10,500,100,0,100,False,0.03,20,1500
154,118.00199,405.423583984375,1.86971914768219,2,100,10,500,100,0,100,False,0.03,20,1500
155,118.05318,405.6856994628906,1.8755468130111694,2,100,10,500,100,0,100,False,0.03,20,1500
156,117.974335,405.1593017578125,1.8710441589355469,2,100,10,500,100,0,100,False,0.03,20,1500
157,117.923584,404.99261474609375,1.8573205471038818,2,100,10,500,100,0,100,False,0.03,20,1500
158,117.969894,404.833984375,1.855346441268921,2,100,10,500,100,0,100,False,0.03,20,1500
159,117.97118,403.8863220214844,1.8563010692596436,2,100,10,500,100,0,100,False,0.03,20,1500
160,118.086,405.6858215332031,1.8548365831375122,2,100,10,500,100,0,100,False,0.03,20,1500
161,117.962585,404.8559265136719,1.8533458709716797,2,100,10,500,100,0,100,False,0.03,20,1500
162,118.00782,404.6534423828125,1.846205711364746,2,100,10,500,100,0,100,False,0.03,20,1500
163,118.00733,403.5992431640625,1.847177505493164,2,100,10,500,100,0,100,False,0.03,20,1500
164,118.032745,404.8968811035156,1.8408193588256836,2,100,10,500,100,0,100,False,0.03,20,1500
165,117.95659,403.47894287109375,1.8333896398544312,2,100,10,500,100,0,100,False,0.03,20,1500
166,117.86587,402.966796875,1.8333741426467896,2,100,10,500,100,0,100,False,0.03,20,1500
167,118.02066,405.79486083984375,1.8433938026428223,2,100,10,500,100,0,100,False,0.03,20,1500
168,118.02217,402.8171691894531,1.8299604654312134,2,100,10,500,100,0,100,False,0.03,20,1500
169,118.13024,403.0733947753906,1.8307794332504272,2,100,10,500,100,0,100,False,0.03,20,1500
170,118.12393,405.45989990234375,1.834406852722168,2,100,10,500,100,0,100,False,0.03,20,1500
171,118.15877,405.8754577636719,1.822002649307251,2,100,10,500,100,0,100,False,0.03,20,1500
172,118.155495,405.30596923828125,1.818974256515503,2,100,10,500,100,0,100,False,0.03,20,1500
173,118.08294,404.87628173828125,1.815165638923645,2,100,10,500,100,0,100,False,0.03,20,1500
174,117.86435,403.69647216796875,1.8173611164093018,2,100,10,500,100,0,100,False,0.03,20,1500
175,117.86599,402.78466796875,1.8146815299987793,2,100,10,500,100,0,100,False,0.03,20,1500
176,117.74481,403.97552490234375,1.8190624713897705,2,100,10,500,100,0,100,False,0.03,20,1500
177,117.751045,404.36444091796875,1.8116730451583862,2,100,10,500,100,0,100,False,0.03,20,1500
178,117.82382,402.4129943847656,1.8050872087478638,2,100,10,500,100,0,100,False,0.03,20,1500
179,117.8825,400.89605712890625,1.8040051460266113,2,100,10,500,100,0,100,False,0.03,20,1500
