iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local
0,1.8158930093050003,0.30908334255218506,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,30,10
1,1.700895016392072,0.3422499895095825,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,30,10
2,1.6155667304992676,0.3591250777244568,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,30,10
3,1.5373745560646057,0.37533339858055115,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,30,10
4,1.4903958787520726,0.3849583566188812,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,30,10
5,1.4665948301553726,0.3838333785533905,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,30,10
6,1.40609506269296,0.393041729927063,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,30,10
7,1.3845740407705307,0.39450007677078247,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,30,10
8,1.3573349465926488,0.39679163694381714,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,30,10
9,1.3077998906373978,0.40429168939590454,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,30,10
10,1.2680670370658238,0.4060833156108856,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,30,10
11,1.2517231553792953,0.40545839071273804,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,30,10
12,1.2151225209236145,0.40787506103515625,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,30,10
13,1.1851357991496723,0.4087083339691162,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,30,10
14,1.158942426244418,0.41179168224334717,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,30,10
15,1.1273856138189633,0.41295844316482544,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,30,10
16,1.095657246808211,0.41450005769729614,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,30,10
17,1.073725238442421,0.4162083864212036,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,30,10
18,1.0418616235256195,0.4143750071525574,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,30,10
19,1.0294062023361523,0.41608333587646484,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,30,10
20,0.9912944734096527,0.4200833737850189,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,30,10
21,0.972209428747495,0.4177916944026947,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,30,10
22,0.9558541302879652,0.42124998569488525,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,30,10
23,0.9242022360364596,0.4253750443458557,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,30,10
24,0.9061359738310178,0.4224584102630615,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,30,10
25,0.9094472378492355,0.4177083373069763,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,30,10
26,0.8523115143179893,0.42500004172325134,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,30,10
27,0.8409827798604965,0.42637503147125244,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,30,10
28,0.8127041384577751,0.42845839262008667,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,30,10
29,0.7997069830695788,0.4259166419506073,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,30,10
