iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local
0,1.86163692176342,0.3033750653266907,24,24,500,1000,0.0,10,"(3, 32, 32)",10,0.02,0.99,30,10
1,1.7818671017885208,0.3412083387374878,24,24,500,1000,0.0,10,"(3, 32, 32)",10,0.02,0.99,30,10
2,1.6713941593964894,0.37045836448669434,24,24,500,1000,0.0,10,"(3, 32, 32)",10,0.02,0.99,30,10
3,1.6359261373678844,0.3711667060852051,24,24,500,1000,0.0,10,"(3, 32, 32)",10,0.02,0.99,30,10
4,1.5391206791003544,0.38720840215682983,24,24,500,1000,0.0,10,"(3, 32, 32)",10,0.02,0.99,30,10
5,1.4399662564198177,0.4036666750907898,24,24,500,1000,0.0,10,"(3, 32, 32)",10,0.02,0.99,30,10
6,1.4103634059429169,0.4077500104904175,24,24,500,1000,0.0,10,"(3, 32, 32)",10,0.02,0.99,30,10
7,1.3679296125968297,0.416583389043808,24,24,500,1000,0.0,10,"(3, 32, 32)",10,0.02,0.99,30,10
8,1.310047263900439,0.41979166865348816,24,24,500,1000,0.0,10,"(3, 32, 32)",10,0.02,0.99,30,10
9,1.2859891404708226,0.41983336210250854,24,24,500,1000,0.0,10,"(3, 32, 32)",10,0.02,0.99,30,10
10,1.2033408433198929,0.42929166555404663,24,24,500,1000,0.0,10,"(3, 32, 32)",10,0.02,0.99,30,10
11,1.18333300948143,0.4278333783149719,24,24,500,1000,0.0,10,"(3, 32, 32)",10,0.02,0.99,30,10
12,1.1715886145830154,0.42504167556762695,24,24,500,1000,0.0,10,"(3, 32, 32)",10,0.02,0.99,30,10
13,1.1162543296813965,0.4351249635219574,24,24,500,1000,0.0,10,"(3, 32, 32)",10,0.02,0.99,30,10
14,1.069070853292942,0.4373334050178528,24,24,500,1000,0.0,10,"(3, 32, 32)",10,0.02,0.99,30,10
15,1.035452090203762,0.43541666865348816,24,24,500,1000,0.0,10,"(3, 32, 32)",10,0.02,0.99,30,10
16,0.9988419910271963,0.440250039100647,24,24,500,1000,0.0,10,"(3, 32, 32)",10,0.02,0.99,30,10
17,0.966297040383021,0.43925005197525024,24,24,500,1000,0.0,10,"(3, 32, 32)",10,0.02,0.99,30,10
18,0.9318329840898514,0.4395000636577606,24,24,500,1000,0.0,10,"(3, 32, 32)",10,0.02,0.99,30,10
19,0.9272233669956526,0.44212496280670166,24,24,500,1000,0.0,10,"(3, 32, 32)",10,0.02,0.99,30,10
20,0.8584335222840309,0.4461250901222229,24,24,500,1000,0.0,10,"(3, 32, 32)",10,0.02,0.99,30,10
21,0.8486713295181593,0.44175001978874207,24,24,500,1000,0.0,10,"(3, 32, 32)",10,0.02,0.99,30,10
22,0.8109099343419075,0.4486667513847351,24,24,500,1000,0.0,10,"(3, 32, 32)",10,0.02,0.99,30,10
23,0.8017529174685478,0.4462916851043701,24,24,500,1000,0.0,10,"(3, 32, 32)",10,0.02,0.99,30,10
24,0.7927302916844686,0.4439999759197235,24,24,500,1000,0.0,10,"(3, 32, 32)",10,0.02,0.99,30,10
25,0.7414804821213087,0.44716668128967285,24,24,500,1000,0.0,10,"(3, 32, 32)",10,0.02,0.99,30,10
26,0.7197453876336416,0.4475416839122772,24,24,500,1000,0.0,10,"(3, 32, 32)",10,0.02,0.99,30,10
27,0.6888157476981481,0.44970834255218506,24,24,500,1000,0.0,10,"(3, 32, 32)",10,0.02,0.99,30,10
28,0.6916688680648804,0.4465000033378601,24,24,500,1000,0.0,10,"(3, 32, 32)",10,0.02,0.99,30,10
29,0.6594128261009852,0.4490416944026947,24,24,500,1000,0.0,10,"(3, 32, 32)",10,0.02,0.99,30,10
