iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local
0,1.4439867436885834,0.4690505266189575,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,30,10
1,1.2206306755542755,0.5250401496887207,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,30,10
2,1.0926261122028034,0.5595953464508057,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,30,10
3,1.0125271876653035,0.5766226649284363,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,30,10
4,0.9466516077518463,0.5899439454078674,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,30,10
5,0.8992337783177694,0.6004607677459717,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,30,10
6,0.8590984443823496,0.6092748641967773,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,30,10
7,0.8153079499801,0.6164864301681519,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,30,10
8,0.7739706511298815,0.6244993209838867,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,30,10
9,0.7496230552593867,0.6260015964508057,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,30,10
10,0.7295155848066012,0.6282051801681519,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,30,10
11,0.6932536661624908,0.6327124238014221,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,30,10
12,0.6643592963616053,0.635516881942749,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,30,10
13,0.639108786980311,0.6382212042808533,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,30,10
14,0.6179503674308459,0.640324592590332,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,30,10
15,0.5987251773476601,0.6401243209838867,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,30,10
16,0.5788664619127909,0.6431289911270142,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,30,10
17,0.5561810346941153,0.6446313858032227,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,30,10
18,0.535813219845295,0.6433294415473938,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,30,10
19,0.5210666184624037,0.6451321840286255,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,30,10
20,0.4927968730529149,0.649940013885498,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,30,10
21,0.49001122638583183,0.6487380862236023,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,30,10
22,0.46457958966493607,0.6500401496887207,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,30,10
23,0.44584472477436066,0.6494390964508057,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,30,10
24,0.4384779954950015,0.6496395468711853,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,30,10
25,0.4225622850159804,0.6510417461395264,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,30,10
26,0.4026799450318019,0.6512420177459717,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,30,10
27,0.3980330514411132,0.6491386890411377,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,30,10
28,0.3797498804827531,0.6525441408157349,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,30,10
29,0.36140087122718495,0.6524438858032227,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,30,10
