iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,0.7427979782223701,0.45633015036582947,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,8,30,10
1,0.3758144462481141,0.4859775900840759,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,8,30,10
2,0.23400915817668042,0.5021033883094788,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,8,30,10
3,0.20528787448226163,0.5122195482254028,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,8,30,10
4,0.1895661180606112,0.5220353603363037,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,8,30,10
5,0.13619370091085634,0.524338960647583,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,8,30,10
6,0.11449203308438882,0.5369591116905212,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,8,30,10
7,0.11352955954498611,0.5433694124221802,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,8,30,10
8,0.06045929295942187,0.5471755862236023,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,8,30,10
9,0.06596075733250473,0.5466746687889099,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,8,30,10
10,0.07959669588793379,0.5472756624221802,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,8,30,10
11,0.04127162772541245,0.5546875,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,8,30,10
12,0.061149641046843804,0.5565906763076782,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,8,30,10
13,0.0192413259355817,0.5593950748443604,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,8,30,10
14,0.04657241282014487,0.5581932067871094,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,8,30,10
15,0.038809881880297326,0.563101053237915,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,8,30,10
16,0.022771506250137463,0.5569912195205688,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,8,30,10
17,0.02015514024969889,0.5615986585617065,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,8,30,10
18,0.03155549514243224,0.5716146230697632,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,8,30,10
19,0.018772341730558157,0.5700119733810425,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,8,30,10
20,0.021488378893991467,0.5745192766189575,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,8,30,10
21,0.028564004164460737,0.5731170177459717,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,8,30,10
22,0.013256851621311702,0.5723157525062561,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,8,30,10
23,0.008182124818025235,0.5726162791252136,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,8,30,10
24,0.01981588224831891,0.5786258578300476,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,8,30,10
25,0.012646728263765302,0.5762220025062561,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,8,30,10
26,0.006120288701519409,0.5801282525062561,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,8,30,10
27,0.005404816444449049,0.5831330418586731,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,8,30,10
28,0.008931872403384963,0.5846354365348816,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,8,30,10
29,0.007759507663649856,0.5852364301681519,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,8,30,10
