iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,0.898493729531765,0.4402500092983246,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,8,30,10
1,0.5124499388039112,0.4748750329017639,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,8,30,10
2,0.42740983174492914,0.484541654586792,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,8,30,10
3,0.2559055724026014,0.49520838260650635,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,8,30,10
4,0.2560967835985745,0.5083749890327454,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,8,30,10
5,0.25280141034939635,0.5085000395774841,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,8,30,10
6,0.22434985750199607,0.5201250314712524,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,8,30,10
7,0.19347274497461817,0.518041729927063,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,8,30,10
8,0.06710772224566124,0.5357916355133057,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,8,30,10
9,0.061617038644423396,0.5424168109893799,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,8,30,10
10,0.13960422194213606,0.5265417098999023,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,8,30,10
11,0.05498883311277799,0.5445417165756226,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,8,30,10
12,0.08403930571269787,0.5430001020431519,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,8,30,10
13,0.07929187593011496,0.5424584150314331,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,8,30,10
14,0.13275118948998474,0.5352500677108765,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,8,30,10
15,0.0759547006309731,0.5455417633056641,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,8,30,10
16,0.13232619567376483,0.5423333644866943,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,8,30,10
17,0.07730850907319109,0.5442083477973938,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,8,30,10
18,0.029492835614898166,0.5572084188461304,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,8,30,10
19,0.014547269368146468,0.5640000104904175,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,8,30,10
20,0.09161635503611858,0.546333372592926,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,8,30,10
21,0.04179434134312032,0.5539167523384094,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,8,30,10
22,0.0337236737953693,0.5597916841506958,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,8,30,10
23,0.023803240454071783,0.5637083649635315,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,8,30,10
24,0.07968744982038818,0.5534584522247314,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,8,30,10
25,0.09205531665490223,0.5552917718887329,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,8,30,10
26,0.010889523477696153,0.5685834288597107,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,8,30,10
27,0.03570124573161593,0.5632083415985107,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,8,30,10
28,0.003463889256939486,0.5732499957084656,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,8,30,10
29,0.007623323597726994,0.5651666522026062,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,8,30,10
