iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,0.9772155707081159,0.3960416913032532,24,24,500,1000,0.0,10,"(3, 32, 32)",10,0.02,0.99,8,30,10
1,0.568437717234095,0.4213750958442688,24,24,500,1000,0.0,10,"(3, 32, 32)",10,0.02,0.99,8,30,10
2,0.44616657961159945,0.44304168224334717,24,24,500,1000,0.0,10,"(3, 32, 32)",10,0.02,0.99,8,30,10
3,0.362935299364229,0.4506666660308838,24,24,500,1000,0.0,10,"(3, 32, 32)",10,0.02,0.99,8,30,10
4,0.28997278298872214,0.44820839166641235,24,24,500,1000,0.0,10,"(3, 32, 32)",10,0.02,0.99,8,30,10
5,0.20163454522844404,0.4680417478084564,24,24,500,1000,0.0,10,"(3, 32, 32)",10,0.02,0.99,8,30,10
6,0.2235096786171198,0.47295838594436646,24,24,500,1000,0.0,10,"(3, 32, 32)",10,0.02,0.99,8,30,10
7,0.16345599424676038,0.48195838928222656,24,24,500,1000,0.0,10,"(3, 32, 32)",10,0.02,0.99,8,30,10
8,0.1280812719487585,0.4792916476726532,24,24,500,1000,0.0,10,"(3, 32, 32)",10,0.02,0.99,8,30,10
9,0.0889658895030152,0.483791708946228,24,24,500,1000,0.0,10,"(3, 32, 32)",10,0.02,0.99,8,30,10
10,0.08267837397094506,0.4821249842643738,24,24,500,1000,0.0,10,"(3, 32, 32)",10,0.02,0.99,8,30,10
11,0.18859228410292417,0.46650004386901855,24,24,500,1000,0.0,10,"(3, 32, 32)",10,0.02,0.99,8,30,10
12,0.12138397484280479,0.47958335280418396,24,24,500,1000,0.0,10,"(3, 32, 32)",10,0.02,0.99,8,30,10
13,0.12504872642360473,0.4777500629425049,24,24,500,1000,0.0,10,"(3, 32, 32)",10,0.02,0.99,8,30,10
14,0.045167725504143164,0.48483332991600037,24,24,500,1000,0.0,10,"(3, 32, 32)",10,0.02,0.99,8,30,10
15,0.10151821660110727,0.4803749918937683,24,24,500,1000,0.0,10,"(3, 32, 32)",10,0.02,0.99,8,30,10
16,0.050997672748053446,0.49699997901916504,24,24,500,1000,0.0,10,"(3, 32, 32)",10,0.02,0.99,8,30,10
17,0.08772224400793978,0.4945000410079956,24,24,500,1000,0.0,10,"(3, 32, 32)",10,0.02,0.99,8,30,10
18,0.05579520927373475,0.4922083616256714,24,24,500,1000,0.0,10,"(3, 32, 32)",10,0.02,0.99,8,30,10
19,0.05064346376942316,0.49145838618278503,24,24,500,1000,0.0,10,"(3, 32, 32)",10,0.02,0.99,8,30,10
20,0.10479622777105153,0.4806249737739563,24,24,500,1000,0.0,10,"(3, 32, 32)",10,0.02,0.99,8,30,10
21,0.05349616431097578,0.49241670966148376,24,24,500,1000,0.0,10,"(3, 32, 32)",10,0.02,0.99,8,30,10
22,0.057213755269913236,0.4902084469795227,24,24,500,1000,0.0,10,"(3, 32, 32)",10,0.02,0.99,8,30,10
23,0.06256270097704449,0.4897916913032532,24,24,500,1000,0.0,10,"(3, 32, 32)",10,0.02,0.99,8,30,10
24,0.033639506343509616,0.49550002813339233,24,24,500,1000,0.0,10,"(3, 32, 32)",10,0.02,0.99,8,30,10
25,0.03115968748412949,0.4993750751018524,24,24,500,1000,0.0,10,"(3, 32, 32)",10,0.02,0.99,8,30,10
26,0.027679770125056773,0.4969584345817566,24,24,500,1000,0.0,10,"(3, 32, 32)",10,0.02,0.99,8,30,10
27,0.025554450591395533,0.5009584426879883,24,24,500,1000,0.0,10,"(3, 32, 32)",10,0.02,0.99,8,30,10
28,0.017033989205325877,0.4984167516231537,24,24,500,1000,0.0,10,"(3, 32, 32)",10,0.02,0.99,8,30,10
29,0.005225777920713881,0.5039167404174805,24,24,500,1000,0.0,10,"(3, 32, 32)",10,0.02,0.99,8,30,10
