iter,loss_mean,MSE_params,MSE_test,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_test,data_n_features,data_noise_scale,data_noise_weight,data_no_scale,model_n_features,model_bias,algo_lrate,algo_lmbd,algo_S,algo_R,algo_R_local
0,10.338428014665842,5.405837059020996,10.21583366394043,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
1,8.33899366820852,4.492038726806641,8.452679634094238,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
2,6.69715914054929,3.706655263900757,6.944655895233154,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
3,5.452173311505467,3.082153558731079,5.754507541656494,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
4,4.416202588074763,2.5634496212005615,4.769649982452393,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
5,3.625550140629445,2.154715061187744,3.9959006309509277,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
6,3.032571713270542,1.8460687398910522,3.413118600845337,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
7,2.5147611315761846,1.5696618556976318,2.8967175483703613,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
8,2.0872800409429084,1.3271706104278564,2.4458858966827393,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
9,1.754262395608627,1.136130452156067,2.090501308441162,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
10,1.4858487018950595,0.9836388230323792,1.8076231479644775,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
11,1.2796203972410876,0.8609504103660583,1.581496238708496,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
12,1.0923682071000804,0.7429551482200623,1.3649158477783203,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
13,0.9208449515653774,0.6364514827728271,1.1698863506317139,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
14,0.7959303853618136,0.563498318195343,1.0368493795394897,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
15,0.6801184701391806,0.48963162302970886,0.9023722410202026,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
16,0.5865477575819629,0.42877721786499023,0.7918277382850647,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
17,0.5099577791472741,0.373436838388443,0.6908925175666809,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
18,0.4419969854375813,0.3284245431423187,0.6092386245727539,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
19,0.3865186306927353,0.2904233932495117,0.5398050546646118,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
20,0.33932651187758894,0.2563245892524719,0.4773155450820923,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
21,0.2972483934508637,0.22627337276935577,0.42223381996154785,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
22,0.26122029742458835,0.19949455559253693,0.3729715943336487,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
23,0.22644084576090487,0.1741744428873062,0.3270256817340851,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
24,0.20069344608889272,0.15580709278583527,0.29369133710861206,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
25,0.1749460460843208,0.13649263978004456,0.2582312822341919,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
26,0.1559315596295831,0.12212907522916794,0.2325889617204666,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
27,0.13903243677186158,0.10931086540222168,0.20922045409679413,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
28,0.12540274827896306,0.09833338111639023,0.18934670090675354,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
29,0.11424446075689047,0.08905214071273804,0.1724833995103836,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
30,0.10237662633997388,0.07969980686903,0.15566065907478333,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
31,0.09212416754104197,0.07198814302682877,0.1415838599205017,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
32,0.0840306880515224,0.0648612380027771,0.12852835655212402,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
33,0.07639350638802474,0.058451540768146515,0.11694608628749847,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
34,0.0703128210521148,0.053360819816589355,0.10761892050504684,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
35,0.06449362718112146,0.04766238480806351,0.09717035293579102,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
36,0.05854818297550082,0.042846668511629105,0.08841585367918015,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
37,0.053121469810333416,0.038364361971616745,0.08035281300544739,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
38,0.05008851889249248,0.0361151248216629,0.07628418505191803,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
39,0.04780712426038614,0.03333410993218422,0.07126560062170029,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
40,0.04543412116589025,0.03101094625890255,0.06712532788515091,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
41,0.042220335578313097,0.028096945956349373,0.06187252700328827,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
42,0.04002472292476644,0.026626570150256157,0.05913286283612251,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
43,0.038140892129934705,0.02497565560042858,0.056105226278305054,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
44,0.03483232513923819,0.022177737206220627,0.0510619655251503,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
45,0.03411757711340518,0.021180910989642143,0.04917521774768829,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
46,0.03203468333483518,0.019273994490504265,0.045804463326931,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
47,0.031294244933136116,0.017840677872300148,0.043130453675985336,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
48,0.02915592648709814,0.016018178313970566,0.03990238532423973,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
49,0.02807496603539524,0.014767218381166458,0.03765587881207466,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
50,0.026843236163646603,0.013614548370242119,0.035557035356760025,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
51,0.026747361629386433,0.013258565217256546,0.03500599414110184,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
52,0.026368654176185374,0.012806310318410397,0.034241605550050735,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
53,0.025944552172441036,0.012287689372897148,0.033368419855833054,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
54,0.024463976006178806,0.011542764492332935,0.032080646604299545,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
55,0.023691896998595138,0.011143749579787254,0.03132520616054535,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
56,0.023027620004528824,0.010446565225720406,0.03008604794740677,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
57,0.022517213638833102,0.010105429217219353,0.029440145939588547,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
58,0.02161455736340334,0.009279024787247181,0.02799452468752861,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
59,0.021508380543285358,0.008873776532709599,0.027294855564832687,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
60,0.02128574154669574,0.008493388071656227,0.026519719511270523,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
61,0.021346159049814257,0.008411678485572338,0.026362547650933266,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
62,0.021218790083075874,0.008162629790604115,0.025960847735404968,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
63,0.020948719012279373,0.008204972371459007,0.02606818452477455,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
64,0.020838383806985803,0.00792697910219431,0.02556879073381424,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
65,0.020233793172131604,0.007622996345162392,0.025013301521539688,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
66,0.019101502266518463,0.007001556921750307,0.023894090205430984,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
67,0.01875478861135586,0.006731630302965641,0.023446911945939064,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
68,0.018969853137192936,0.006582185626029968,0.02314230613410473,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
69,0.018176975880439084,0.006171483546495438,0.022465508431196213,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
70,0.018458351206306057,0.0061142235063016415,0.022313348948955536,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
71,0.017337408591411075,0.005381869152188301,0.021000830456614494,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
72,0.017185268052271566,0.005265376064926386,0.020763525739312172,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
73,0.01794266280349499,0.005847733933478594,0.021792635321617126,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
74,0.018522755328255393,0.006037995219230652,0.02217988111078739,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
75,0.01868266029244599,0.006284322123974562,0.022665806114673615,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
76,0.01895658109395299,0.006406353786587715,0.02290787175297737,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
77,0.018420884478837253,0.00609395420178771,0.022369632497429848,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
78,0.01764579112796734,0.005620741285383701,0.021515026688575745,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
79,0.01781003558309749,0.005833926610648632,0.021930847316980362,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
80,0.017549692185323994,0.0058287447318434715,0.021934503689408302,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
81,0.01716369435035934,0.005649862810969353,0.021579895168542862,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
82,0.016883383948588744,0.005450400058180094,0.021260473877191544,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
83,0.017167319533376333,0.005344018340110779,0.02104180119931698,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
84,0.016928699889879984,0.0052378010004758835,0.02085287682712078,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
85,0.017652105727271796,0.005917014554142952,0.022059515118598938,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
86,0.01768431893006588,0.0059075383469462395,0.022041616961359978,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
87,0.0180809839690725,0.00637818593531847,0.022866632789373398,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
88,0.01815569504358185,0.006375705823302269,0.022815922275185585,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
89,0.01870493605034426,0.006695908028632402,0.023423342034220695,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
90,0.01862040876992978,0.006559937726706266,0.02316785231232643,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
91,0.018910584884191242,0.006493804976344109,0.02304104156792164,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
92,0.019109842862041357,0.006510409992188215,0.023071158677339554,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
93,0.019208729129944306,0.00673329783603549,0.02342030592262745,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
94,0.018986950438508454,0.006416423246264458,0.0228799507021904,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
95,0.019048311367514545,0.006518883630633354,0.023078886792063713,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
96,0.019838673997243556,0.0070870923809707165,0.024089109152555466,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
97,0.018865421584923752,0.006625755224376917,0.0233385618776083,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
98,0.019094083926756867,0.007028636522591114,0.02413502335548401,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
99,0.018706892065432232,0.007006487343460321,0.024091579020023346,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
100,0.018124492095084863,0.006758104544132948,0.02366630733013153,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
101,0.017617051086466138,0.00636342354118824,0.022954311221837997,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
102,0.017211903487332165,0.006211255211383104,0.022666793316602707,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
103,0.017362493025527025,0.005935260560363531,0.02211148478090763,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
104,0.016887564201994488,0.0055226548574864864,0.021318616345524788,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
105,0.01738999630596178,0.005968089681118727,0.022122586145997047,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
106,0.017568858415276434,0.006447182968258858,0.022996066138148308,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
107,0.0169306365128917,0.006068107672035694,0.02231934480369091,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
