iter,loss_mean,MSE_val,MSE_params,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_val,data_n_features,data_noise_scale,data_noise_weight,model_n_features,model_bias,algo_lrate,algo_lmbd,algo_S,algo_R,algo_R_local
0,91.21301,96.2889633178711,9.677736282348633,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
1,85.0944,91.18809509277344,9.169265747070312,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
2,79.350105,86.16703033447266,8.671099662780762,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
3,74.020744,81.3762435913086,8.19224739074707,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
4,69.14704,77.1375961303711,7.768553256988525,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
5,64.49747,72.82783508300781,7.340561866760254,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
6,60.272877,69.06147766113281,6.962985038757324,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
7,56.305286,65.31902313232422,6.59074592590332,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
8,52.6427,61.798770904541016,6.239737510681152,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
9,49.192875,58.63508605957031,5.923036098480225,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
10,46.009003,55.60661697387695,5.619823455810547,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
11,43.064526,52.74116897583008,5.334350109100342,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
12,40.32582,49.99312973022461,5.057624340057373,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
13,37.69825,47.46571350097656,4.803956508636475,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
14,35.298016,45.05766296386719,4.561840057373047,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
15,33.09052,42.822689056396484,4.337356090545654,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
16,31.008493,40.697147369384766,4.123709201812744,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
17,29.079884,38.66205596923828,3.9178898334503174,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
18,27.279112,36.786869049072266,3.7284836769104004,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
19,25.573109,34.89262390136719,3.5378544330596924,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
20,23.988382,33.2124137878418,3.3682234287261963,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
21,22.516716,31.604570388793945,3.206650972366333,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
22,21.147614,30.09923553466797,3.0542004108428955,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
23,19.839918,28.692293167114258,2.912022352218628,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
24,18.631054,27.334430694580078,2.775163173675537,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
25,17.497627,26.028913497924805,2.6420490741729736,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
26,16.438143,24.806337356567383,2.517540454864502,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
27,15.443079,23.599172592163086,2.3951449394226074,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
28,14.513515,22.496179580688477,2.283343553543091,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
29,13.633481,21.42316246032715,2.174673080444336,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
30,12.824637,20.435659408569336,2.0735533237457275,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
31,12.062348,19.516576766967773,1.9798378944396973,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
32,11.355072,18.602249145507812,1.886671543121338,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
33,10.694801,17.737781524658203,1.7983049154281616,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
34,10.064474,16.884580612182617,1.7114801406860352,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
35,9.489033,16.098115921020508,1.6306421756744385,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
36,8.934139,15.349453926086426,1.554134488105774,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
37,8.416149,14.696316719055176,1.487318992614746,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
38,7.937495,14.047547340393066,1.421049952507019,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
39,7.490184,13.448284149169922,1.35932195186615,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
40,7.067894,12.858797073364258,1.2987377643585205,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
41,6.6735024,12.293761253356934,1.240622878074646,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
42,6.299783,11.71259880065918,1.1807496547698975,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
43,5.951697,11.184853553771973,1.1262400150299072,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
44,5.622906,10.726336479187012,1.0790680646896362,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
45,5.3113546,10.2798490524292,1.0325369834899902,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
46,5.0188417,9.839402198791504,0.9868115186691284,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
47,4.745703,9.416361808776855,0.9428130388259888,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
48,4.4847403,8.987561225891113,0.8980452418327332,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
49,4.2468657,8.594528198242188,0.857167661190033,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
50,4.022378,8.217056274414062,0.8178117275238037,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
51,3.8139656,7.866137981414795,0.7810924649238586,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
52,3.6156425,7.556940078735352,0.7483662962913513,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
53,3.430778,7.25434684753418,0.7167217135429382,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
54,3.2561042,6.949253082275391,0.6843790411949158,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
55,3.0900068,6.666262149810791,0.6545694470405579,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
56,2.9332013,6.418113708496094,0.6281607747077942,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
57,2.7871745,6.164997100830078,0.6014514565467834,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
58,2.6489522,5.905458450317383,0.573805034160614,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
59,2.5204232,5.685495853424072,0.5500364303588867,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
60,2.3995447,5.476311206817627,0.5276226997375488,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
61,2.2857776,5.286268711090088,0.5069606900215149,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
62,2.1779468,5.087454319000244,0.4856801927089691,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
63,2.0755427,4.890989780426025,0.46461498737335205,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
64,1.9788297,4.721920490264893,0.44643571972846985,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
65,1.8903455,4.562595844268799,0.42931729555130005,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
66,1.806755,4.382026672363281,0.4100264608860016,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
67,1.7253602,4.250770568847656,0.39565354585647583,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
68,1.6492344,4.109712600708008,0.3803046643733978,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
69,1.5777293,3.9685564041137695,0.3646986782550812,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
70,1.5110617,3.8510782718658447,0.3516503572463989,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
71,1.4488901,3.7348365783691406,0.3389274477958679,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
72,1.3879151,3.6233956813812256,0.3267922103404999,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
73,1.3316139,3.502495527267456,0.31369414925575256,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
74,1.2786214,3.3935489654541016,0.3017617464065552,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
75,1.2292742,3.2949466705322266,0.2909122705459595,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
76,1.1820917,3.1945388317108154,0.27991142868995667,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
77,1.1388123,3.1148314476013184,0.27066394686698914,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
78,1.096412,3.0293052196502686,0.26107287406921387,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
79,1.0568497,2.9518826007843018,0.2524169981479645,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
80,1.0202225,2.8699164390563965,0.24331951141357422,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
81,0.98444074,2.8055381774902344,0.23582853376865387,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
82,0.9504665,2.7325029373168945,0.22759705781936646,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
83,0.9181549,2.6682491302490234,0.22043375670909882,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
84,0.8881034,2.596670389175415,0.2126000076532364,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
85,0.8595868,2.545950174331665,0.20645825564861298,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
86,0.8329541,2.491919994354248,0.20037150382995605,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
87,0.8082742,2.4395036697387695,0.19440966844558716,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
88,0.78355765,2.381512403488159,0.18796157836914062,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
89,0.7607594,2.324601411819458,0.181583434343338,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
90,0.73934716,2.2727816104888916,0.17555256187915802,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
91,0.7191054,2.235335111618042,0.17112348973751068,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
92,0.6999786,2.203031539916992,0.16724494099617004,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
93,0.6815547,2.1674559116363525,0.16298870742321014,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
94,0.6643277,2.125479221343994,0.15819360315799713,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
95,0.6475375,2.1010313034057617,0.1549650877714157,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
96,0.6315164,2.0647926330566406,0.15081726014614105,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
97,0.6163546,2.0278384685516357,0.14649224281311035,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
98,0.60148084,2.0005455017089844,0.14327551424503326,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
99,0.588203,1.9650901556015015,0.13918690383434296,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
100,0.5761442,1.9352796077728271,0.13576900959014893,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
101,0.56415,1.917440414428711,0.13335976004600525,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
102,0.5522212,1.89754056930542,0.13095635175704956,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
103,0.5404953,1.8743394613265991,0.12812204658985138,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
104,0.52951324,1.8540191650390625,0.1256585717201233,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
105,0.5190855,1.8306653499603271,0.12279936671257019,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
106,0.5094813,1.8195855617523193,0.12126439809799194,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
107,0.50033337,1.7993736267089844,0.11893989890813828,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
