iter,loss_mean,MSE_params,MSE_test,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_test,data_n_features,data_noise_scale,data_noise_weight,data_no_scale,model_n_features,model_bias,algo_lrate,algo_lmbd,algo_S,algo_R,algo_R_local
0,10.00200321118037,5.249373912811279,9.923365592956543,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
1,8.098185103138288,4.35704231262207,8.212834358215332,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
2,6.535744021746019,3.5996432304382324,6.763359546661377,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
3,5.2843845457443965,2.98895263671875,5.596538066864014,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
4,4.320559097419415,2.505624294281006,4.680058479309082,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
5,3.5195320418725413,2.1013169288635254,3.9116883277893066,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
6,2.883652779724604,1.7607133388519287,3.272834300994873,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
7,2.364942907607183,1.483793020248413,2.7511961460113525,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
8,1.972141478471846,1.2614284753799438,2.3355064392089844,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
9,1.6488085872342344,1.0772634744644165,1.9907691478729248,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
10,1.4104997966411368,0.9392908215522766,1.7332121133804321,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
11,1.1887114251919169,0.8056161999702454,1.4836944341659546,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
12,1.0287317322784413,0.706777811050415,1.3017332553863525,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
13,0.8762925282112943,0.6104172468185425,1.1248714923858643,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
14,0.7408897804833638,0.5236354470252991,0.9660552144050598,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
15,0.6425522653354953,0.4565991461277008,0.8434749245643616,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
16,0.5550476002774667,0.3996945023536682,0.7389084100723267,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
17,0.48927101396373474,0.35671186447143555,0.6606128811836243,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
18,0.4283606883417815,0.3165634572505951,0.5868068337440491,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
19,0.38007720672991124,0.2828533351421356,0.5256606936454773,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
20,0.33389540417701935,0.2514393627643585,0.4686312973499298,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
21,0.29369414297669816,0.22275078296661377,0.4156665503978729,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
22,0.259471274902268,0.19780904054641724,0.37022504210472107,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
23,0.23103623652636696,0.17623579502105713,0.3307490348815918,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
24,0.20489055894916722,0.15678338706493378,0.2952754497528076,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
25,0.18000861825770698,0.1374448984861374,0.26005563139915466,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
26,0.15832127262779977,0.1211022362112999,0.2301536351442337,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
27,0.14160077276581431,0.1090792641043663,0.2082168310880661,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
28,0.12478996341174935,0.09597545117139816,0.1842217892408371,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
29,0.11074627557847028,0.08528733998537064,0.1651933789253235,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
30,0.09900842127545427,0.07616107165813446,0.1487104743719101,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
31,0.0897220270234781,0.06818202137947083,0.13407135009765625,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
32,0.08435493266636816,0.06410776078701019,0.12672092020511627,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
33,0.07548370133813781,0.057365451008081436,0.114436075091362,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
34,0.06944802339538,0.052092306315898895,0.10493981838226318,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
35,0.06356042593174303,0.04702483117580414,0.09567686915397644,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
36,0.06057182193772557,0.04405555874109268,0.09044072777032852,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
37,0.055371320664028945,0.039701178669929504,0.0824689120054245,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
38,0.04947598383839553,0.03542286157608032,0.07478909939527512,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
