iter,loss_mean,MSE_params,MSE_test,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_test,data_n_features,data_noise_scale,data_noise_weight,data_no_scale,model_n_features,model_bias,algo_lrate,algo_lmbd,algo_S,algo_R,algo_R_local
0,9.83880185842514,5.277392387390137,10.011117935180664,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
1,7.963583554625512,4.3675432205200195,8.261595726013184,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
2,6.434752319489295,3.6214640140533447,6.828896522521973,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
3,5.256020366883216,3.033944606781006,5.706287384033203,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
4,4.298808946624243,2.525829792022705,4.733945369720459,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
5,3.500003297232712,2.1052324771881104,3.9350457191467285,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
6,2.8824851388492,1.7766432762145996,3.311333656311035,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
7,2.3886472496033337,1.5080827474594116,2.8037869930267334,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
8,1.9804989583988208,1.2736281156539917,2.361764430999756,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
9,1.6501807768871852,1.0885504484176636,2.014777660369873,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
10,1.3960142857701674,0.9363085031509399,1.7318017482757568,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
11,1.1894273167904854,0.8117291927337646,1.500324010848999,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
12,1.0137649950577179,0.7010605931282043,1.295145869255066,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
13,0.8799533896772967,0.616572380065918,1.138043999671936,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
14,0.7467469739787824,0.5325005054473877,0.983181357383728,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
15,0.6395107904064935,0.46325963735580444,0.8567507863044739,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
16,0.5567894337613446,0.40889519453048706,0.7574074864387512,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
17,0.4845655171416001,0.35929208993911743,0.6662808060646057,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
18,0.41746408669743684,0.3145190477371216,0.5848655104637146,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
19,0.36580241172884903,0.27845945954322815,0.5187463164329529,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
20,0.31646535729814784,0.24424929916858673,0.45605286955833435,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
21,0.2780170623861098,0.2158052623271942,0.40423697233200073,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
22,0.24342820515157654,0.18924735486507416,0.3553452789783478,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
23,0.21456707244661327,0.16942913830280304,0.31942063570022583,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
24,0.19063826900557615,0.15158627927303314,0.28694188594818115,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
25,0.1666135177501322,0.13324254751205444,0.25347599387168884,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
26,0.14918829873320646,0.11880668997764587,0.2270941436290741,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
27,0.13430580307360893,0.10658745467662811,0.20480859279632568,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
28,0.11998233537791142,0.09489061683416367,0.18337389826774597,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
29,0.10609436491290883,0.08468419313430786,0.16476082801818848,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
30,0.09620469216587177,0.0762951523065567,0.14940214157104492,3,150,10,500,2,0,0,False,2,False,0.01,1,5,300,2
