iter,loss_mean,MSE_val,MSE_params,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_val,data_n_features,data_noise_scale,model_n_features,model_bias,algo_lrate,algo_S,algo_R
0,92.091736,95.39373016357422,9.641643524169922,3,150,10,500,10,0,10,False,0.01,30,1500
1,86.59024,89.75163269042969,9.13502025604248,3,150,10,500,10,0,10,False,0.01,30,1500
2,81.38002,84.38350677490234,8.651154518127441,3,150,10,500,10,0,10,False,0.01,30,1500
3,76.66649,79.46381378173828,8.203691482543945,3,150,10,500,10,0,10,False,0.01,30,1500
4,72.307014,75.0370101928711,7.793448448181152,3,150,10,500,10,0,10,False,0.01,30,1500
5,68.15083,70.5401611328125,7.3748016357421875,3,150,10,500,10,0,10,False,0.01,30,1500
6,64.33073,66.51110076904297,6.992759704589844,3,150,10,500,10,0,10,False,0.01,30,1500
7,60.813217,62.72318649291992,6.630032062530518,3,150,10,500,10,0,10,False,0.01,30,1500
8,57.429173,59.26259994506836,6.292250156402588,3,150,10,500,10,0,10,False,0.01,30,1500
9,54.389236,56.17533493041992,5.98614501953125,3,150,10,500,10,0,10,False,0.01,30,1500
10,51.558228,53.24753952026367,5.6969733238220215,3,150,10,500,10,0,10,False,0.01,30,1500
11,48.8317,50.3792610168457,5.410216808319092,3,150,10,500,10,0,10,False,0.01,30,1500
12,46.402245,47.77984619140625,5.146884918212891,3,150,10,500,10,0,10,False,0.01,30,1500
13,44.087265,45.29750061035156,4.895527362823486,3,150,10,500,10,0,10,False,0.01,30,1500
14,41.97026,43.173221588134766,4.670468807220459,3,150,10,500,10,0,10,False,0.01,30,1500
15,40.000923,41.090721130371094,4.450550079345703,3,150,10,500,10,0,10,False,0.01,30,1500
16,38.160267,39.15597915649414,4.2463250160217285,3,150,10,500,10,0,10,False,0.01,30,1500
17,36.43165,37.444297790527344,4.055840492248535,3,150,10,500,10,0,10,False,0.01,30,1500
18,34.802902,35.71033477783203,3.866016149520874,3,150,10,500,10,0,10,False,0.01,30,1500
19,33.341812,34.161556243896484,3.6948580741882324,3,150,10,500,10,0,10,False,0.01,30,1500
20,31.928905,32.74697494506836,3.533731698989868,3,150,10,500,10,0,10,False,0.01,30,1500
21,30.638386,31.378623962402344,3.3768670558929443,3,150,10,500,10,0,10,False,0.01,30,1500
22,29.405922,30.05594825744629,3.2196335792541504,3,150,10,500,10,0,10,False,0.01,30,1500
23,28.26371,28.799219131469727,3.0693366527557373,3,150,10,500,10,0,10,False,0.01,30,1500
24,27.173094,27.711549758911133,2.9398276805877686,3,150,10,500,10,0,10,False,0.01,30,1500
25,26.199394,26.608173370361328,2.8062899112701416,3,150,10,500,10,0,10,False,0.01,30,1500
26,25.248451,25.6949520111084,2.685117244720459,3,150,10,500,10,0,10,False,0.01,30,1500
27,24.370098,24.779006958007812,2.5692214965820312,3,150,10,500,10,0,10,False,0.01,30,1500
28,23.561426,24.04655647277832,2.4680817127227783,3,150,10,500,10,0,10,False,0.01,30,1500
29,22.804571,23.32921600341797,2.3725266456604004,3,150,10,500,10,0,10,False,0.01,30,1500
30,22.074112,22.61870002746582,2.2765777111053467,3,150,10,500,10,0,10,False,0.01,30,1500
31,21.389767,21.984880447387695,2.1857335567474365,3,150,10,500,10,0,10,False,0.01,30,1500
32,20.749645,21.373062133789062,2.106516122817993,3,150,10,500,10,0,10,False,0.01,30,1500
33,20.16166,20.770288467407227,2.0222339630126953,3,150,10,500,10,0,10,False,0.01,30,1500
34,19.610973,20.330324172973633,1.9467041492462158,3,150,10,500,10,0,10,False,0.01,30,1500
35,19.083714,19.77488899230957,1.8753974437713623,3,150,10,500,10,0,10,False,0.01,30,1500
36,18.595974,19.28217315673828,1.8143872022628784,3,150,10,500,10,0,10,False,0.01,30,1500
37,18.133408,18.774423599243164,1.7447011470794678,3,150,10,500,10,0,10,False,0.01,30,1500
38,17.707102,18.389169692993164,1.6816974878311157,3,150,10,500,10,0,10,False,0.01,30,1500
39,17.305498,17.944347381591797,1.6204568147659302,3,150,10,500,10,0,10,False,0.01,30,1500
40,16.920204,17.626184463500977,1.5692143440246582,3,150,10,500,10,0,10,False,0.01,30,1500
41,16.558914,17.275510787963867,1.514136552810669,3,150,10,500,10,0,10,False,0.01,30,1500
