iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local
0,1.5883356283108394,0.45823320746421814,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
1,1.1726632714271545,0.5468750596046448,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
2,1.0697541733582814,0.5756210088729858,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
3,1.0062796100974083,0.5926482677459717,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
4,0.9191712364554405,0.6128807067871094,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
5,0.8776993627349535,0.622596263885498,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
6,0.798993373910586,0.6310096383094788,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
7,0.7407039081056913,0.6425280570983887,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
8,0.6988799373308817,0.6496394872665405,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
9,0.6576829900344213,0.6526442170143127,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
10,0.6083681657910347,0.6611578464508057,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
11,0.5726946083207926,0.660757303237915,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
12,0.5414439315597216,0.665364682674408,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
13,0.5069330856204033,0.669771671295166,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
14,0.47085343798001605,0.6726763248443604,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
15,0.4423876379926999,0.6755809783935547,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
16,0.4200453932086627,0.677884578704834,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
17,0.3910367526113987,0.6788862943649292,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
18,0.36454390610257786,0.6803886890411377,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
19,0.34272176772356033,0.6837942004203796,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
20,0.32468967139720917,0.6836940050125122,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
21,0.30260605302949745,0.6852965354919434,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
22,0.2838596248378356,0.6854968070983887,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
23,0.2677195606132348,0.6869992017745972,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
24,0.2488166814049085,0.6872997283935547,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
25,0.23413898112873235,0.6886017322540283,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
26,0.2174277249723673,0.6894031763076782,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
27,0.2036286611109972,0.688802182674408,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
28,0.19160214252769947,0.689002513885498,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
29,0.17868807539343834,0.6909054517745972,24,1,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
