iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local
0,1.9726372063159943,0.27949997782707214,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
1,1.783906082312266,0.3253333866596222,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
2,1.7013087670008342,0.3546667695045471,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
3,1.552782525618871,0.38987499475479126,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
4,1.5105833162864049,0.3916667103767395,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
5,1.4267194171746571,0.4003750681877136,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
6,1.3739344626665115,0.4071667194366455,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
7,1.3407935351133347,0.4049583673477173,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
8,1.2332908362150192,0.41991671919822693,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
9,1.1970201234022777,0.422249972820282,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
10,1.1545939147472382,0.4229584336280823,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
11,1.0748750666777294,0.4346249997615814,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
12,1.0576810911297798,0.4345833659172058,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
13,0.99616622676452,0.43537503480911255,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
14,0.9507090995709101,0.43908339738845825,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
15,0.9249454389015833,0.44025009870529175,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
16,0.8907268817226092,0.44191670417785645,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
17,0.8421267718076706,0.4441250264644623,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
18,0.8315483406186104,0.44325000047683716,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
19,0.7834193905194601,0.445416659116745,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
20,0.7576598475376765,0.44729170203208923,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
21,0.7188175370295843,0.4488750398159027,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
22,0.6910883784294128,0.4500833749771118,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
23,0.6664104660352071,0.4495416283607483,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
24,0.6378602981567383,0.4493750333786011,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
25,0.6190386911233267,0.4488750398159027,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
26,0.5931586027145386,0.4502083957195282,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
27,0.5635503592590491,0.4528333842754364,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
28,0.5398194019993147,0.45345836877822876,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
29,0.5190668776631355,0.4539167582988739,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
