iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local
0,1.8929124424854915,0.3135833740234375,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
1,1.647567982474963,0.3735000789165497,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
2,1.6606358587741852,0.36920833587646484,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
3,1.4282236695289612,0.42895835638046265,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
4,1.3829183876514435,0.4299166798591614,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
5,1.2364143580198288,0.46670836210250854,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
6,1.173316940665245,0.4699166715145111,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
7,1.0984534124533336,0.48374998569488525,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
8,1.0223420013984044,0.49695834517478943,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
9,0.97674993177255,0.4960000216960907,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
10,0.9091314598917961,0.5051667094230652,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
11,0.8710619633396467,0.5077500343322754,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
12,0.8330379873514175,0.5121250152587891,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
13,0.7935453827182452,0.5137500762939453,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
14,0.7506718610723814,0.5179166793823242,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
15,0.7146135394771894,0.5192500948905945,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
16,0.678163414200147,0.5226250886917114,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
17,0.646449531118075,0.5233750343322754,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
18,0.6157841632763544,0.5242917537689209,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
19,0.5896698559323946,0.5247917175292969,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
20,0.5643188506364822,0.5250833630561829,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
21,0.5300543308258057,0.5260000228881836,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
22,0.5071173571050167,0.5241250395774841,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
23,0.4827951602637768,0.5290417671203613,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
24,0.45826459924379986,0.5275416970252991,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
25,0.43955563629666966,0.5287501215934753,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
26,0.41560840606689453,0.5287083983421326,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
27,0.3908289310832818,0.5301250219345093,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
28,0.37558863560358685,0.5297083854675293,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
29,0.35348279029130936,0.5298334360122681,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
