iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local
0,1.669083500901858,0.45993590354919434,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
1,1.2234544058640797,0.5389623641967773,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
2,1.1216093177596729,0.5681090354919434,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
3,1.0183259323239326,0.5931490659713745,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
4,0.9604905198017756,0.6118791103363037,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
5,0.897905466457208,0.6211940050125122,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
6,0.833668977022171,0.6345154047012329,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
7,0.7777613351742426,0.6407251358032227,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
8,0.7377742181221644,0.6449318528175354,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
9,0.686814141770204,0.6510416269302368,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
10,0.647854208946228,0.6584534645080566,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
11,0.6097433691223463,0.6606570482254028,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
12,0.568713496128718,0.6642628908157349,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
13,0.5368736026187738,0.6656650900840759,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
14,0.5076695643365383,0.6699718832969666,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
15,0.48278983558217686,0.6720753908157349,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
16,0.45323782910903293,0.6753807067871094,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
17,0.4269980750977993,0.6747795939445496,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
18,0.4022311344742775,0.6739784479141235,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
19,0.3804432153701782,0.6765826940536499,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
20,0.3592081231375535,0.6774840354919434,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
21,0.3356220064063867,0.6801882982254028,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
22,0.31774413337310153,0.6823920011520386,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
23,0.2971528470516205,0.684795618057251,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
24,0.2802580092102289,0.6847957372665405,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
25,0.2628683367123206,0.6872997283935547,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
26,0.24635856412351131,0.6863983869552612,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
27,0.23077390963832536,0.6886017322540283,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
28,0.2162253645559152,0.6883012652397156,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
29,0.2028569057583809,0.6883013248443604,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
