iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local
0,2.0007893492778144,0.2982916831970215,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
1,1.7569944461186726,0.33775004744529724,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
2,1.6960077931483586,0.35333335399627686,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
3,1.5761856238047283,0.3797917068004608,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
4,1.4997671743233998,0.39487510919570923,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
5,1.4123823394378026,0.4073333442211151,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
6,1.4077721933523815,0.398458331823349,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
7,1.3101833860079448,0.4162083864212036,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
8,1.2363618165254593,0.4265000522136688,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
9,1.1767757683992386,0.4312083423137665,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
10,1.1302193055550258,0.43312498927116394,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
11,1.0832037900884945,0.43816670775413513,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
12,1.027974824110667,0.4414583444595337,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
13,0.9887370069821676,0.4401666522026062,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
14,0.9457804386814436,0.44470834732055664,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
15,0.8986458629369736,0.44745832681655884,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
16,0.8662421504656473,0.45004165172576904,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
17,0.8273569767673811,0.45204171538352966,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
18,0.7953892971078554,0.4520000219345093,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
19,0.7688044582804044,0.45312508940696716,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
20,0.7353725035985311,0.4540417790412903,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
21,0.7022999549905459,0.45591676235198975,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
22,0.6839466467499733,0.45520836114883423,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
23,0.6463427791992823,0.45625007152557373,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
24,0.6159412364164988,0.4575417637825012,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
25,0.5894231423735619,0.4595417380332947,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
26,0.5613723732531071,0.4606250524520874,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
27,0.5371247219542662,0.461291640996933,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
28,0.5204962603747845,0.460625022649765,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
29,0.49391642833749455,0.4615001082420349,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
