iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local
0,1.6009632498025894,0.46414265036582947,24,1,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
1,1.2060579905907314,0.5435696840286255,24,1,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
2,1.1007087901234627,0.5658053159713745,24,1,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
3,1.011728473007679,0.5949519872665405,24,1,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
4,0.925303153693676,0.6064703464508057,24,1,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
5,0.8635222191611925,0.622596263885498,24,1,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
6,0.8079724858204523,0.6297075748443604,24,1,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
7,0.7564368595679601,0.6394231915473938,24,1,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
8,0.7136596714456876,0.6452323794364929,24,1,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
9,0.6639764656623205,0.6507411599159241,24,1,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
10,0.6295898432532946,0.6540464758872986,24,1,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
11,0.5873652696609497,0.6588542461395264,24,1,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
12,0.5551936638851961,0.6641627550125122,24,1,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
13,0.5218935497105122,0.6670674085617065,24,1,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
14,0.4900517389178276,0.6686700582504272,24,1,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
15,0.4658022001385689,0.6698718070983887,24,1,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
16,0.4367590857048829,0.6704728007316589,24,1,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
17,0.41140997658173245,0.674579381942749,24,1,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
18,0.3898167672256629,0.6759816408157349,24,1,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
19,0.36457625528176624,0.6768831014633179,24,1,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
20,0.34631716335813206,0.6774839758872986,24,1,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
21,0.32268445814649266,0.6787861585617065,24,1,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
22,0.30336232855916023,0.6794872283935547,24,1,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
23,0.2840404808521271,0.6815905570983887,24,1,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
24,0.2645827867090702,0.6840946078300476,24,1,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
25,0.24923814833164215,0.6840946078300476,24,1,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
26,0.2353771614531676,0.6831932067871094,24,1,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
27,0.21806680659453073,0.6836940050125122,24,1,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
28,0.20465421738723913,0.6841947436332703,24,1,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
29,0.19039646598200002,0.6837942004203796,24,1,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
