iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local
0,1.961466317375501,0.26366671919822693,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
1,1.7274510363737743,0.351583331823349,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
2,1.6185549646615982,0.3801249861717224,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
3,1.4977798412243526,0.4052083492279053,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
4,1.3705596377452214,0.43412500619888306,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
5,1.2970731208721797,0.44412505626678467,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
6,1.1860222195585568,0.4632500112056732,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
7,1.11345736682415,0.4762499928474426,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
8,1.067534200847149,0.4807083010673523,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
9,0.9931448002656301,0.48975008726119995,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
10,0.9364569733540217,0.4972916543483734,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
11,0.8916906590263048,0.502208411693573,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
12,0.8643452475468317,0.5035417079925537,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
13,0.812279703716437,0.5063750147819519,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
14,0.7721730520327886,0.5082917213439941,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
15,0.7414778371651968,0.5110834240913391,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
16,0.6986613025267919,0.5159584283828735,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
17,0.6639431168635687,0.515625,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
18,0.6327925771474838,0.518208384513855,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
19,0.6034492750962576,0.5202500820159912,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
20,0.5782905581096808,0.5219166874885559,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
21,0.5487380623817444,0.5244166851043701,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
22,0.5203934609889984,0.5247083902359009,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
23,0.49686425055066746,0.5253334045410156,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
24,0.47172588606675464,0.5266667008399963,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
25,0.4504682533442974,0.5280417203903198,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
26,0.42499810084700584,0.5267917513847351,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
27,0.40415092557668686,0.5287083983421326,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
28,0.3868577914933364,0.5293750762939453,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
29,0.36514128744602203,0.5319583415985107,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
