iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local
0,1.5538516839345295,0.45673081278800964,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
1,1.1984268923600514,0.5294471979141235,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
2,1.0858402848243713,0.5702123641967773,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
3,1.0028855552275975,0.5931490659713745,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
4,0.9384888311227163,0.6071715950965881,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
5,0.8805073996384939,0.6174880862236023,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
6,0.8257652794321378,0.6299078464508057,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
7,0.7676325539747874,0.6336138248443604,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
8,0.7266226535042127,0.6444311738014221,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
9,0.6914083510637283,0.6483374834060669,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
10,0.6392740532755852,0.6535457372665405,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
11,0.6099521840612093,0.6576522588729858,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
12,0.5678304346899191,0.6600561141967773,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
13,0.5363506463666757,0.6630609035491943,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
14,0.5097117945551872,0.6645633578300476,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
15,0.47904253378510475,0.668369472026825,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
16,0.4496364047129949,0.668369472026825,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
17,0.4201023541390896,0.672776460647583,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
18,0.4001416986187299,0.6712740659713745,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
19,0.3758729087809722,0.6744792461395264,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
20,0.3542802569766839,0.6753806471824646,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
21,0.3348138692478339,0.677884578704834,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
22,0.31454214205344516,0.6785857081413269,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
23,0.29725924010078114,0.6802884936332703,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
24,0.2783678912868102,0.6808894872665405,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
25,0.26132292797168094,0.6833934783935547,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
26,0.24641129560768604,0.6843950152397156,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
27,0.2307486111919085,0.6841947436332703,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
28,0.2165659243861834,0.6848958730697632,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
29,0.2019659144183,0.685096263885498,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
