iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local
0,1.5584616015354793,0.47255608439445496,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
1,1.2111570686101913,0.5317508578300476,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
2,1.1082310229539871,0.5713141560554504,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
3,1.0239789560437202,0.5864384174346924,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
4,0.9509168143073717,0.606069803237915,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
5,0.8762384752432505,0.6204928159713745,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
6,0.8196630701422691,0.6291066408157349,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
7,0.7631242473920187,0.6360176205635071,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
8,0.7142003153761228,0.6451322436332703,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
9,0.6721540341774622,0.6472355127334595,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
10,0.6281756783525149,0.6533453464508057,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
11,0.5874948489169279,0.6534456610679626,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
12,0.5582670693596204,0.6589543223381042,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
13,0.521923424055179,0.6639623641967773,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
14,0.49353253841400146,0.6650640964508057,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
15,0.4646156256397565,0.6682692766189575,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
16,0.4366728203992049,0.6696715354919434,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
17,0.4103689069549243,0.6695713400840759,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
18,0.38542554527521133,0.6725761890411377,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
19,0.3615072580675284,0.6763822436332703,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
20,0.34221668044726056,0.676682710647583,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
21,0.3210413586348295,0.676382303237915,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
22,0.30243402533233166,0.6773838400840759,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
23,0.28357198399802047,0.6786860227584839,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
24,0.26810658536851406,0.6807893514633179,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
25,0.2499752932538589,0.680989682674408,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
26,0.23532813477019468,0.6823918223381042,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
27,0.2209853995591402,0.6836940050125122,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
28,0.20630291104316711,0.6851963400840759,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
29,0.19279615332682928,0.6837940216064453,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
