iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local
0,1.93648528556029,0.2770417332649231,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10
1,1.7562164266904194,0.3385416865348816,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10
2,1.6754739930232365,0.358833372592926,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10
3,1.6019351383050282,0.37812504172325134,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10
4,1.4505797078212102,0.4058750569820404,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10
5,1.3698091556628544,0.4193333387374878,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10
6,1.3383107433716457,0.42100000381469727,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10
7,1.2657759388287861,0.42604172229766846,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10
8,1.2134904116392136,0.43395838141441345,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10
9,1.1699621329704921,0.43562501668930054,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10
10,1.108508214354515,0.440125048160553,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10
11,1.0546009615063667,0.4467083215713501,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10
12,1.0420875151952107,0.4421250522136688,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10
13,0.9771885052323341,0.45112502574920654,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10
14,0.9290355468789736,0.44995832443237305,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10
15,0.8962299004197121,0.45366665720939636,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10
16,0.8534982278943062,0.45650002360343933,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10
17,0.8275514344374338,0.45462507009506226,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10
18,0.7917438621322314,0.4567083716392517,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10
19,0.7533171599109968,0.45970839262008667,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10
20,0.7260306005676588,0.4590833783149719,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10
21,0.6928732891877493,0.46108341217041016,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10
22,0.6708613509933153,0.460625022649765,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10
23,0.6389520565668741,0.46295833587646484,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10
24,0.6128638709584872,0.46554169058799744,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10
25,0.592211357007424,0.46504172682762146,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10
26,0.5703592486679554,0.4639166593551636,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10
27,0.5435485206544399,0.4652917981147766,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10
28,0.5185332770148913,0.46687495708465576,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10
29,0.49691299969951314,0.46833333373069763,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10
