iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local
0,1.7152439653873444,0.46634620428085327,24,1,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10
1,1.1794706384340923,0.542668342590332,24,1,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10
2,1.0963306551178296,0.5723157525062561,24,1,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10
3,1.0085595871011417,0.594150722026825,24,1,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10
4,0.9377978444099426,0.6064704060554504,24,1,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10
5,0.8863525663812956,0.6148838996887207,24,1,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10
6,0.8174627795815468,0.6318109631538391,24,1,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10
7,0.7533857896924019,0.6430288553237915,24,1,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10
8,0.7142378290494283,0.6506410837173462,24,1,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10
9,0.6624396219849586,0.655348539352417,24,1,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10
10,0.6268290306131045,0.66015625,24,1,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10
11,0.5894594267010689,0.6624599099159241,24,1,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10
12,0.5515291591485342,0.6664663553237915,24,1,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10
13,0.5173964674274126,0.6682692766189575,24,1,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10
14,0.48675890391071636,0.6717748641967773,24,1,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10
15,0.4600454494357109,0.6749799251556396,24,1,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10
16,0.43056319405635196,0.674579381942749,24,1,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10
17,0.4056851528584957,0.6760818362236023,24,1,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10
18,0.38454829653104144,0.6786858439445496,24,1,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10
19,0.36053870369990665,0.6808895468711853,24,1,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10
20,0.33830546711881954,0.6826924085617065,24,1,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10
21,0.31838468710581463,0.6829929351806641,24,1,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10
22,0.3006387371569872,0.6876002550125122,24,1,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10
23,0.2809897220383088,0.6872996687889099,24,1,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10
24,0.2656583357602358,0.687900722026825,24,1,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10
25,0.24860221395889917,0.6883013248443604,24,1,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10
26,0.23315205362935862,0.6899039149284363,24,1,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10
27,0.21818564149240652,0.6892027258872986,24,1,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10
28,0.20396531062821546,0.6910055875778198,24,1,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10
29,0.1921895748625199,0.6909055113792419,24,1,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10
