iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_K,algo_weighting,algo_temperature,algo_R,algo_R_local
0,1.0326370919744174,0.3556250035762787,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
1,0.5766111065944036,0.3812916874885559,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
2,0.38162583112716675,0.39024996757507324,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
3,0.28028626181185246,0.39750000834465027,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
4,0.24900062195956707,0.3981667160987854,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
5,0.1988598145544529,0.4019167125225067,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
6,0.17562812815109888,0.405708372592926,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
7,0.1518785630663236,0.4024583101272583,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
8,0.12732414590815702,0.40895840525627136,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
9,0.10851241694763303,0.4072916507720947,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
10,0.09695614253481229,0.41716668009757996,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
11,0.0991197070106864,0.41466671228408813,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
12,0.07733693967262904,0.4204583764076233,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
13,0.07901047480603059,0.41850000619888306,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
14,0.06604002974927425,0.41845840215682983,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
15,0.06108721951022744,0.4154583811759949,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
16,0.05425876177226504,0.4179999828338623,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
17,0.05593224219046533,0.41866669058799744,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
18,0.04579543213670453,0.41887497901916504,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
19,0.044769270500789084,0.42000001668930054,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
20,0.04372327666108807,0.4206666946411133,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
21,0.04024320157865683,0.42274996638298035,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
22,0.03588714970586201,0.42112502455711365,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
23,0.03292136813979596,0.4190833270549774,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
24,0.029204795563903947,0.4180417060852051,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
25,0.027185710845515132,0.42104169726371765,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
26,0.022126537165604532,0.4161250591278076,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
27,0.02170578099321574,0.41837501525878906,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
28,0.02183651951296876,0.41979166865348816,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
29,0.018510390383501846,0.4206666946411133,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
