iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_K,algo_weighting,algo_temperature,algo_R,algo_R_local
0,0.8997929617762566,0.3694167137145996,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
1,0.4703906873861949,0.3891250491142273,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
2,0.3633124493062496,0.3956666886806488,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
3,0.24729247950017452,0.40916669368743896,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
4,0.2064341132839521,0.4057084023952484,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
5,0.19487312156707048,0.41341671347618103,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
6,0.15095530760784945,0.41662511229515076,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
7,0.1510514315838615,0.4255000352859497,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
8,0.11990585457533598,0.4348333477973938,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
9,0.12592619160811105,0.4318333864212036,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
10,0.0829016415712734,0.43545836210250854,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
11,0.0948231191529582,0.4360000789165497,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
12,0.0774709681669871,0.4409167170524597,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
13,0.08265412831678987,0.44420838356018066,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
14,0.06414244836196303,0.44687506556510925,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
15,0.06023792022218307,0.45591670274734497,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
16,0.04502750801232954,0.4559999406337738,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
17,0.05035481206141412,0.4540834128856659,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
18,0.043711943474287786,0.45629167556762695,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
19,0.043491983165343605,0.4553750455379486,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
20,0.036892759536082544,0.45720839500427246,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
21,0.03317928162869066,0.4585833251476288,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
22,0.028884126300302643,0.455791711807251,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
23,0.02982744361118724,0.45758330821990967,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
24,0.0305674952105619,0.4555417001247406,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
25,0.02388343824228893,0.4608333706855774,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
26,0.02103400571892659,0.46241670846939087,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
27,0.02335777966072783,0.4545000493526459,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
28,0.020023870281875134,0.4557499885559082,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
29,0.017083895412118483,0.455875039100647,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
