iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_K,algo_weighting,algo_temperature,algo_R,algo_R_local
0,1.0283304378390312,0.35536861419677734,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
1,0.4952441602945328,0.4009415805339813,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
2,0.31762218475341797,0.4302884340286255,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
3,0.24244935810565948,0.4422075152397156,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
4,0.1737356884405017,0.45612984895706177,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
5,0.1393399527296424,0.467848539352417,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
6,0.10945655638352036,0.47305697202682495,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
7,0.0974727359910806,0.48597750067710876,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
8,0.07992176385596395,0.4949919879436493,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
9,0.06990445731207728,0.49429088830947876,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
10,0.06457457737997174,0.5059095025062561,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
11,0.04863018301936487,0.504807710647583,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
12,0.04323498819333812,0.5083133578300476,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
13,0.03783783239002029,0.5115184187889099,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
14,0.03345677124646803,0.5139223337173462,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
15,0.029542232941215236,0.5175280570983887,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
16,0.027539123004923265,0.5275441408157349,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
17,0.02640036082205673,0.5207331776618958,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
18,0.019654459979695577,0.5331530570983887,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
19,0.017541379396182794,0.5299479961395264,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
20,0.017039268335793167,0.5350561141967773,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
21,0.01717160816770047,0.5362581014633179,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
22,0.013286062574479729,0.5340543985366821,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
23,0.012126789040242633,0.5390625596046448,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
24,0.012222455989103764,0.5376603603363037,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
25,0.01069052544577668,0.5423678159713745,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
26,0.010408247529994696,0.5407652854919434,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
27,0.009460034072011089,0.5454728603363037,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
28,0.009418395929969847,0.5470753908157349,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
29,0.007186182425357401,0.5493790507316589,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
