iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_K,algo_weighting,algo_temperature,algo_R,algo_R_local
0,1.0960406810045242,0.3212500810623169,24,4,100,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
1,0.5320695626238982,0.33762502670288086,24,4,100,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
2,0.4067397477726142,0.3523750305175781,24,4,100,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
3,0.29100693700214225,0.36116665601730347,24,4,100,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
4,0.22741058096289635,0.36866670846939087,24,4,100,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
5,0.21062909128765264,0.3790416717529297,24,4,100,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
6,0.1569735590989391,0.37720829248428345,24,4,100,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
7,0.1386537648116549,0.38066667318344116,24,4,100,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
8,0.11467925397058328,0.3846667408943176,24,4,100,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
9,0.09961295422787468,0.3902917504310608,24,4,100,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
10,0.08984813559800386,0.393083393573761,24,4,100,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
11,0.07142445320884387,0.3928750157356262,24,4,100,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
12,0.06835586329301198,0.39395830035209656,24,4,100,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
13,0.06416464713402092,0.39762502908706665,24,4,100,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
14,0.05569730458470682,0.39800000190734863,24,4,100,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
15,0.042808327435826264,0.4024167060852051,24,4,100,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
16,0.04594175750389695,0.4059999883174896,24,4,100,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
17,0.03778393745111922,0.3998333215713501,24,4,100,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
18,0.03240812581498176,0.40616676211357117,24,4,100,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
19,0.031873496482148767,0.4040416479110718,24,4,100,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
20,0.03043359537453701,0.4060834050178528,24,4,100,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
21,0.024138557763459783,0.40816664695739746,24,4,100,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
22,0.02240967401303351,0.40800005197525024,24,4,100,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
23,0.01985658852693935,0.408875048160553,24,4,100,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
24,0.019551115110516548,0.40695831179618835,24,4,100,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
25,0.019692146878999967,0.4087083339691162,24,4,100,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
26,0.016266628983430564,0.408291757106781,24,4,100,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
27,0.014857169104895243,0.40837499499320984,24,4,100,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
28,0.013675237035689255,0.40837496519088745,24,4,100,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
29,0.012633248794979105,0.4125416874885559,24,4,100,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
