iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_K,algo_weighting,algo_temperature,algo_R,algo_R_local
0,0.8963459183772405,0.41616666316986084,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
1,0.518533411125342,0.4414167106151581,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
2,0.40385741864641506,0.4465833902359009,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
3,0.3636501058936119,0.44725000858306885,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
4,0.28922944453855354,0.4519166946411133,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
5,0.2511913509418567,0.46000000834465027,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
6,0.227209133716921,0.4610000550746918,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
7,0.20587761358668408,0.4635000228881836,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
8,0.1863789975953599,0.4592916667461395,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
9,0.21616660399983326,0.45670831203460693,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
10,0.15991362618903318,0.46812504529953003,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
11,0.14996406808495522,0.4673333764076233,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
12,0.14005132966364423,0.4703333377838135,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
13,0.13486181137462458,0.46783339977264404,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
14,0.1181197171099484,0.46395835280418396,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
15,0.10469561396166682,0.4712500274181366,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
16,0.09484637156128883,0.4740833640098572,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
17,0.10808887875949343,0.4699167013168335,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
18,0.08245214074850082,0.47200000286102295,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
19,0.09021187045921882,0.4701249599456787,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
20,0.06446718525451918,0.4760833978652954,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
21,0.0729187703691423,0.47291672229766846,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
22,0.056184850400313735,0.476416677236557,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
23,0.06425648310687393,0.47162503004074097,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
24,0.06839419098105282,0.4723750948905945,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
25,0.06667752858872215,0.47425004839897156,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
26,0.0499168947377863,0.4742082953453064,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
27,0.054539036160955824,0.4775416851043701,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
28,0.04493398735454927,0.47995835542678833,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
29,0.04745787715849777,0.47316667437553406,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
