iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_K,algo_weighting,algo_temperature,algo_R,algo_R_local
0,0.8633484989404678,0.2692083418369293,24,24,50,1000,0.0,12,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
1,0.316728509341677,0.3020833730697632,24,24,50,1000,0.0,12,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
2,0.20429028198122978,0.31441670656204224,24,24,50,1000,0.0,12,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
3,0.15444155596196651,0.3219166696071625,24,24,50,1000,0.0,12,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
4,0.11924722231924534,0.32858332991600037,24,24,50,1000,0.0,12,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
5,0.092418374804159,0.328374981880188,24,24,50,1000,0.0,12,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
6,0.07801682331288855,0.3332499861717224,24,24,50,1000,0.0,12,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
7,0.06350168508167069,0.3342500627040863,24,24,50,1000,0.0,12,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
8,0.055780830793082714,0.33662503957748413,24,24,50,1000,0.0,12,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
9,0.04985686267415682,0.3370000123977661,24,24,50,1000,0.0,12,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
10,0.04152621848819157,0.33762499690055847,24,24,50,1000,0.0,12,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
11,0.03809978417120874,0.34041664004325867,24,24,50,1000,0.0,12,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
12,0.03744812364069124,0.3425416648387909,24,24,50,1000,0.0,12,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
13,0.030688096148272354,0.33762502670288086,24,24,50,1000,0.0,12,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
14,0.02735832651766638,0.3354167342185974,24,24,50,1000,0.0,12,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
15,0.025670873078828055,0.33800002932548523,24,24,50,1000,0.0,12,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
16,0.021240521299963195,0.33899998664855957,24,24,50,1000,0.0,12,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
17,0.021707755552294355,0.3410000205039978,24,24,50,1000,0.0,12,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
18,0.01951385079883039,0.3412083387374878,24,24,50,1000,0.0,12,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
19,0.018177831758900236,0.33625003695487976,24,24,50,1000,0.0,12,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
20,0.015709845426802833,0.3405833840370178,24,24,50,1000,0.0,12,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
21,0.015150942529241243,0.3405833840370178,24,24,50,1000,0.0,12,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
22,0.013554295602565011,0.3408333659172058,24,24,50,1000,0.0,12,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
23,0.012504779597899566,0.34287506341934204,24,24,50,1000,0.0,12,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
24,0.01199895900208503,0.34458333253860474,24,24,50,1000,0.0,12,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
25,0.011724783243456235,0.3407083749771118,24,24,50,1000,0.0,12,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
26,0.010627147372967253,0.3394167125225067,24,24,50,1000,0.0,12,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
27,0.00942146465725576,0.3411250114440918,24,24,50,1000,0.0,12,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
28,0.008679993295421204,0.3388333320617676,24,24,50,1000,0.0,12,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
29,0.007868359990728399,0.33758339285850525,24,24,50,1000,0.0,12,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
