iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_K,algo_weighting,algo_temperature,algo_R,algo_R_local
0,0.7997984314958254,0.4283749759197235,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
1,0.3896988667547703,0.4657084345817566,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
2,0.28772594407200813,0.4749166667461395,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
3,0.23305056492487589,0.4841667115688324,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
4,0.18539250952502093,0.4880000352859497,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
5,0.1663832077756524,0.499500036239624,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
6,0.17251811238626638,0.5011667013168335,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
7,0.128680769354105,0.5016666650772095,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
8,0.15408573377256593,0.5071250200271606,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
9,0.1085289226224025,0.5115000605583191,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
10,0.08212530690555771,0.5179167985916138,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
11,0.07982700566450755,0.5109584331512451,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
12,0.08205474804465969,0.5205417275428772,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
13,0.0712063276829819,0.5253334045410156,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
14,0.08474828411514561,0.5200417041778564,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
15,0.07189374277368188,0.52058345079422,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
16,0.0685510546900332,0.5191250443458557,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
17,0.06148633089226981,0.5172083973884583,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
18,0.05916898612243434,0.5221667885780334,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
19,0.0499736019410193,0.5193334221839905,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
20,0.034889100740353264,0.5300416946411133,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
21,0.047336173399041094,0.5267917513847351,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
22,0.03286443534307182,0.5284166932106018,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
23,0.028903378794590633,0.5351667404174805,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
24,0.04139413785499831,0.5230417251586914,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
25,0.042489820470412575,0.5224167108535767,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
26,0.02632997146186729,0.5352083444595337,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
27,0.02354820833231012,0.5291250348091125,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
28,0.026888935555083055,0.5274583101272583,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
29,0.02292375578933085,0.5316666960716248,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,uniform,1.0,30,10
