iter,loss_mean,MSE_val,MSE_params,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_val,data_n_features,data_noise_scale,model_n_features,model_bias,algo_lrate,algo_S,algo_R
0,91.43837,95.48170471191406,9.598112106323242,3,150,10,500,10,0,10,False,0.01,30,1500
1,85.315765,90.41146087646484,9.08843994140625,3,150,10,500,10,0,10,False,0.01,30,1500
2,79.46791,85.44684600830078,8.588983535766602,3,150,10,500,10,0,10,False,0.01,30,1500
3,74.19734,80.87596130371094,8.129668235778809,3,150,10,500,10,0,10,False,0.01,30,1500
4,69.21582,76.55667877197266,7.6951727867126465,3,150,10,500,10,0,10,False,0.01,30,1500
5,64.5897,72.37356567382812,7.275179386138916,3,150,10,500,10,0,10,False,0.01,30,1500
6,60.277493,68.56588745117188,6.891970157623291,3,150,10,500,10,0,10,False,0.01,30,1500
7,56.314583,64.8565673828125,6.5192646980285645,3,150,10,500,10,0,10,False,0.01,30,1500
8,52.49742,61.33450698852539,6.165472030639648,3,150,10,500,10,0,10,False,0.01,30,1500
9,49.120834,58.139095306396484,5.842930793762207,3,150,10,500,10,0,10,False,0.01,30,1500
10,45.95155,55.25272750854492,5.553068161010742,3,150,10,500,10,0,10,False,0.01,30,1500
11,42.878468,52.40983581542969,5.268054962158203,3,150,10,500,10,0,10,False,0.01,30,1500
12,40.14057,49.68364334106445,4.994713306427002,3,150,10,500,10,0,10,False,0.01,30,1500
13,37.551205,47.1024055480957,4.73419713973999,3,150,10,500,10,0,10,False,0.01,30,1500
14,35.16362,44.795169830322266,4.501194477081299,3,150,10,500,10,0,10,False,0.01,30,1500
15,32.93883,42.567718505859375,4.277341842651367,3,150,10,500,10,0,10,False,0.01,30,1500
16,30.833868,40.39109420776367,4.059896945953369,3,150,10,500,10,0,10,False,0.01,30,1500
17,28.88869,38.35157775878906,3.8544840812683105,3,150,10,500,10,0,10,False,0.01,30,1500
18,27.039656,36.37610626220703,3.655644178390503,3,150,10,500,10,0,10,False,0.01,30,1500
19,25.363297,34.63148880004883,3.480623960494995,3,150,10,500,10,0,10,False,0.01,30,1500
20,23.756285,32.873817443847656,3.3044095039367676,3,150,10,500,10,0,10,False,0.01,30,1500
21,22.284538,31.337848663330078,3.149796485900879,3,150,10,500,10,0,10,False,0.01,30,1500
22,20.879822,29.738506317138672,2.989901304244995,3,150,10,500,10,0,10,False,0.01,30,1500
23,19.576694,28.26766014099121,2.8427066802978516,3,150,10,500,10,0,10,False,0.01,30,1500
24,18.356129,26.841930389404297,2.7000226974487305,3,150,10,500,10,0,10,False,0.01,30,1500
25,17.229479,25.521324157714844,2.566938877105713,3,150,10,500,10,0,10,False,0.01,30,1500
26,16.159151,24.32030487060547,2.4461002349853516,3,150,10,500,10,0,10,False,0.01,30,1500
27,15.151252,23.086875915527344,2.322648048400879,3,150,10,500,10,0,10,False,0.01,30,1500
28,14.237024,22.006378173828125,2.2145049571990967,3,150,10,500,10,0,10,False,0.01,30,1500
29,13.364829,20.935056686401367,2.107332706451416,3,150,10,500,10,0,10,False,0.01,30,1500
30,12.552321,19.939228057861328,2.006887674331665,3,150,10,500,10,0,10,False,0.01,30,1500
31,11.784639,18.997581481933594,1.9118913412094116,3,150,10,500,10,0,10,False,0.01,30,1500
32,11.059844,18.102083206176758,1.8225793838500977,3,150,10,500,10,0,10,False,0.01,30,1500
33,10.376057,17.231393814086914,1.734647274017334,3,150,10,500,10,0,10,False,0.01,30,1500
34,9.747607,16.38789176940918,1.6493300199508667,3,150,10,500,10,0,10,False,0.01,30,1500
35,9.153044,15.595537185668945,1.569873332977295,3,150,10,500,10,0,10,False,0.01,30,1500
36,8.599093,14.87324047088623,1.497401237487793,3,150,10,500,10,0,10,False,0.01,30,1500
37,8.077523,14.190629005432129,1.4296683073043823,3,150,10,500,10,0,10,False,0.01,30,1500
38,7.5921874,13.537662506103516,1.3636478185653687,3,150,10,500,10,0,10,False,0.01,30,1500
39,7.130933,12.89619255065918,1.2991275787353516,3,150,10,500,10,0,10,False,0.01,30,1500
40,6.6966805,12.292534828186035,1.2383676767349243,3,150,10,500,10,0,10,False,0.01,30,1500
41,6.294379,11.690237998962402,1.1775636672973633,3,150,10,500,10,0,10,False,0.01,30,1500
42,5.9193516,11.166353225708008,1.124704360961914,3,150,10,500,10,0,10,False,0.01,30,1500
43,5.5682797,10.637847900390625,1.0712145566940308,3,150,10,500,10,0,10,False,0.01,30,1500
44,5.2397337,10.160049438476562,1.0232356786727905,3,150,10,500,10,0,10,False,0.01,30,1500
45,4.924448,9.67269229888916,0.9743053317070007,3,150,10,500,10,0,10,False,0.01,30,1500
46,4.6357074,9.225401878356934,0.9293941259384155,3,150,10,500,10,0,10,False,0.01,30,1500
47,4.3605323,8.787764549255371,0.8854848146438599,3,150,10,500,10,0,10,False,0.01,30,1500
48,4.1034346,8.374092102050781,0.8440410494804382,3,150,10,500,10,0,10,False,0.01,30,1500
49,3.8626127,8.029922485351562,0.8092313408851624,3,150,10,500,10,0,10,False,0.01,30,1500
50,3.6386857,7.651918411254883,0.7710310816764832,3,150,10,500,10,0,10,False,0.01,30,1500
51,3.4205167,7.299815654754639,0.7355532050132751,3,150,10,500,10,0,10,False,0.01,30,1500
52,3.2189014,6.9560418128967285,0.7008114457130432,3,150,10,500,10,0,10,False,0.01,30,1500
53,3.0256715,6.622725486755371,0.6674288511276245,3,150,10,500,10,0,10,False,0.01,30,1500
54,2.8470902,6.317363262176514,0.6366750001907349,3,150,10,500,10,0,10,False,0.01,30,1500
55,2.6834152,6.023425102233887,0.6070173382759094,3,150,10,500,10,0,10,False,0.01,30,1500
56,2.527628,5.732778549194336,0.5775710344314575,3,150,10,500,10,0,10,False,0.01,30,1500
57,2.378466,5.478116035461426,0.5518063306808472,3,150,10,500,10,0,10,False,0.01,30,1500
58,2.2400312,5.235018253326416,0.527384877204895,3,150,10,500,10,0,10,False,0.01,30,1500
59,2.1095824,4.9902520179748535,0.5027235746383667,3,150,10,500,10,0,10,False,0.01,30,1500
60,1.9873657,4.760634422302246,0.4794691205024719,3,150,10,500,10,0,10,False,0.01,30,1500
61,1.8723265,4.537431240081787,0.4570193588733673,3,150,10,500,10,0,10,False,0.01,30,1500
62,1.7622913,4.317378044128418,0.43501654267311096,3,150,10,500,10,0,10,False,0.01,30,1500
63,1.6617895,4.118891716003418,0.41491392254829407,3,150,10,500,10,0,10,False,0.01,30,1500
64,1.5668193,3.923945903778076,0.3953113853931427,3,150,10,500,10,0,10,False,0.01,30,1500
65,1.4753062,3.742009401321411,0.3770802617073059,3,150,10,500,10,0,10,False,0.01,30,1500
66,1.3901675,3.55989146232605,0.35873839259147644,3,150,10,500,10,0,10,False,0.01,30,1500
67,1.3091557,3.394582986831665,0.34201064705848694,3,150,10,500,10,0,10,False,0.01,30,1500
68,1.2308304,3.239919900894165,0.3265224099159241,3,150,10,500,10,0,10,False,0.01,30,1500
69,1.1592491,3.0860788822174072,0.3110382556915283,3,150,10,500,10,0,10,False,0.01,30,1500
70,1.0921075,2.942889928817749,0.2966461479663849,3,150,10,500,10,0,10,False,0.01,30,1500
71,1.0290467,2.820507287979126,0.2842871844768524,3,150,10,500,10,0,10,False,0.01,30,1500
72,0.9704372,2.6874117851257324,0.270809143781662,3,150,10,500,10,0,10,False,0.01,30,1500
73,0.91570556,2.558995246887207,0.2578204870223999,3,150,10,500,10,0,10,False,0.01,30,1500
74,0.86365986,2.437215566635132,0.24550628662109375,3,150,10,500,10,0,10,False,0.01,30,1500
75,0.8144203,2.3211283683776855,0.233785018324852,3,150,10,500,10,0,10,False,0.01,30,1500
76,0.76747465,2.2129745483398438,0.22292208671569824,3,150,10,500,10,0,10,False,0.01,30,1500
77,0.72401285,2.113112688064575,0.21286754310131073,3,150,10,500,10,0,10,False,0.01,30,1500
78,0.682081,2.0108225345611572,0.20254698395729065,3,150,10,500,10,0,10,False,0.01,30,1500
79,0.64294565,1.9146552085876465,0.19289787113666534,3,150,10,500,10,0,10,False,0.01,30,1500
80,0.60671234,1.8280549049377441,0.18414455652236938,3,150,10,500,10,0,10,False,0.01,30,1500
81,0.57200813,1.738576054573059,0.1750902533531189,3,150,10,500,10,0,10,False,0.01,30,1500
82,0.53964597,1.6591569185256958,0.16709572076797485,3,150,10,500,10,0,10,False,0.01,30,1500
83,0.5090194,1.5850143432617188,0.15964478254318237,3,150,10,500,10,0,10,False,0.01,30,1500
84,0.48016155,1.5097137689590454,0.15201885998249054,3,150,10,500,10,0,10,False,0.01,30,1500
