iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,0.8240581278999647,0.36278051137924194,24,1,200,1000,0.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
1,0.34872899887462455,0.39573320746421814,24,1,200,1000,0.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
2,0.1920085878421863,0.4149639308452606,24,1,200,1000,0.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
3,0.1554997229638199,0.43259212374687195,24,1,200,1000,0.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
4,0.10730705604267617,0.4418068826198578,24,1,200,1000,0.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
5,0.06722390317978959,0.44501206278800964,24,1,200,1000,0.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
6,0.06621751860560228,0.45753204822540283,24,1,200,1000,0.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
7,0.05249591796503713,0.4590345025062561,24,1,200,1000,0.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
8,0.0790217316437823,0.4625400900840759,24,1,200,1000,0.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
9,0.05990666184031094,0.4750601649284363,24,1,200,1000,0.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
10,0.058687591983471066,0.4711538553237915,24,1,200,1000,0.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
11,0.050148883485235274,0.47776442766189575,24,1,200,1000,0.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
12,0.0229346963945621,0.479266881942749,24,1,200,1000,0.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
13,0.022377604444045573,0.48848164081573486,24,1,200,1000,0.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
14,0.016554997777954366,0.48197120428085327,24,1,200,1000,0.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
15,0.013233505276730284,0.4837740659713745,24,1,200,1000,0.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
16,0.014641648158431053,0.48407456278800964,24,1,200,1000,0.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
17,0.020398915687110275,0.4878806471824646,24,1,200,1000,0.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
18,0.01698332194549342,0.48998400568962097,24,1,200,1000,0.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
19,0.008125116835193088,0.4893830418586731,24,1,200,1000,0.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
20,0.020402667292122107,0.4911859631538391,24,1,200,1000,0.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
21,0.009527767266263254,0.49358975887298584,24,1,200,1000,0.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
22,0.010679997382491516,0.4934896230697632,24,1,200,1000,0.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
23,0.012536989476454133,0.49118587374687195,24,1,200,1000,0.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
24,0.006707565871086747,0.49839743971824646,24,1,200,1000,0.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
25,0.00922605473412356,0.5013021230697632,24,1,200,1000,0.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
26,0.009982644337772703,0.5026042461395264,24,1,200,1000,0.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
27,0.006314967938427192,0.49989980459213257,24,1,200,1000,0.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
28,0.005476164587889798,0.5006009340286255,24,1,200,1000,0.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
29,0.006228182433308878,0.5043069124221802,24,1,200,1000,0.0,2,"(3, 32, 32)",10,0.01,0.99,8,30,10
