iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,0.853190466761589,0.2278750240802765,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
1,0.3058293741196394,0.2552500069141388,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
2,0.19679295364767313,0.2592500150203705,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
3,0.10171945905312896,0.26883336901664734,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
4,0.09031312144361436,0.2669583559036255,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
5,0.08593800058588386,0.2787083685398102,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
6,0.06877381447702646,0.27508336305618286,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
7,0.05316286697052419,0.2735000252723694,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
8,0.038866156595759094,0.2756250202655792,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
9,0.04910795266429583,0.27875006198883057,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
10,0.03624785660455624,0.27645838260650635,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
11,0.03635671800778558,0.27137503027915955,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
12,0.025152245788679767,0.2761250138282776,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
13,0.03415689537844931,0.2825000286102295,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
14,0.025887278432492167,0.2811667323112488,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
15,0.014714857999933884,0.2892500162124634,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
16,0.01789873816111746,0.283875048160553,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
17,0.0118534025871971,0.2875416874885559,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
18,0.017703351273667067,0.2840416729450226,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
19,0.010481956890240932,0.28725001215934753,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
20,0.01604303916974459,0.2872917056083679,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
21,0.006690543760972408,0.2847917079925537,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
22,0.011308092274703085,0.2835833430290222,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
23,0.014165408336945498,0.28579169511795044,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
24,0.005573883264636,0.2893333435058594,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
25,0.009411066440710178,0.2860833704471588,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
26,0.009979767967403555,0.29091671109199524,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
27,0.012226302914010981,0.2889583706855774,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
28,0.00808457866757332,0.2931250333786011,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
29,0.005691738833168832,0.29195839166641235,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
