iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,0.7073053121566772,0.4583333432674408,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,30,10
1,0.315768380338947,0.5010015964508057,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,30,10
2,0.19779837628205618,0.5116185545921326,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,30,10
3,0.13232425677900514,0.5257412195205688,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,30,10
4,0.07775769654350977,0.5346555113792419,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,30,10
5,0.08349479482664417,0.5391627550125122,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,30,10
6,0.08092066148916881,0.5480769872665405,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,30,10
7,0.05574089769894878,0.5523838996887207,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,30,10
8,0.03887970341990391,0.5542868971824646,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,30,10
9,0.03908945152458424,0.5599960088729858,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,30,10
10,0.044613095155606665,0.5588942766189575,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,30,10
11,0.035583115008194,0.5639023780822754,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,30,10
12,0.025539671623846516,0.5703125,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,30,10
13,0.018888444397210453,0.5656049847602844,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,30,10
14,0.026618234725901857,0.568609893321991,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,30,10
15,0.008416691853199154,0.5739182829856873,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,30,10
16,0.018655763298738748,0.5734174251556396,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,30,10
17,0.011950937623623759,0.5753206014633179,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,30,10
18,0.020048797198493656,0.576923131942749,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,30,10
19,0.017729113450817142,0.579427182674408,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,30,10
20,0.026704340290355805,0.5799279808998108,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,30,10
21,0.009501755426754244,0.5864384174346924,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,30,10
22,0.01214295279351063,0.5851362943649292,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,30,10
23,0.004867666352462645,0.5903446078300476,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,30,10
24,0.014224034979027541,0.5807291269302368,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,30,10
25,0.003669604879784553,0.5886418223381042,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,30,10
26,0.00559646166220773,0.5885417461395264,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,30,10
27,0.011841947673625933,0.5867388248443604,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,30,10
28,0.014085209457941042,0.5871394872665405,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,30,10
29,0.010897157752575973,0.5903446674346924,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,30,10
