iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,1.0466592609882355,0.282151460647583,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
1,0.4925219441453616,0.33693909645080566,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
2,0.276907067745924,0.34515222907066345,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
3,0.19638663794224462,0.3712940216064453,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
4,0.11696906201541424,0.370192289352417,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
5,0.1323953876271844,0.3760016858577728,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
6,0.1311119846844425,0.384615421295166,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
7,0.07521497578515361,0.39683493971824646,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
8,0.05416494173308214,0.3969350755214691,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
9,0.07257057796232402,0.3941305875778198,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
10,0.05344388748441512,0.39873799681663513,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
11,0.0557367016056863,0.39813706278800964,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
12,0.03266928606899455,0.40574920177459717,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
13,0.047794693421262004,0.4078525900840759,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
14,0.019850664112406474,0.4120592772960663,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
15,0.022913777405240882,0.40825319290161133,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
16,0.019001443792755406,0.41326117515563965,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
17,0.03029078814627913,0.4075520932674408,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
18,0.03135342931879374,0.4242788553237915,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
19,0.01792569561318184,0.4234775900840759,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
20,0.022090518245628726,0.41856977343559265,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
21,0.022037771918500464,0.4290865361690521,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
22,0.02294957404471158,0.4187700152397156,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
23,0.01931541731270651,0.4218750596046448,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
24,0.02296699660170513,0.4231771230697632,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
25,0.023090619875195745,0.4298878610134125,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
26,0.011039049374327684,0.43179091811180115,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
27,0.01727700245101005,0.43349361419677734,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
28,0.007562382282533993,0.43589746952056885,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
29,0.0073772886050088955,0.43760013580322266,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
