iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,0.8357559343179067,0.23545831441879272,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
1,0.28925136973460513,0.28450000286102295,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
2,0.16065328506131968,0.2878750264644623,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
3,0.1014381901671489,0.2906666696071625,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
4,0.08934779046103358,0.29470837116241455,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
5,0.08817706994401912,0.30000004172325134,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
6,0.06281533045694232,0.31012505292892456,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
7,0.05247533779280881,0.3097500205039978,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
8,0.048572664226715766,0.3188750445842743,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
9,0.028203365587008495,0.3157500624656677,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
10,0.019295979718056817,0.3164583742618561,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
11,0.028317830137287576,0.3173750340938568,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
12,0.02281100033239151,0.3228750228881836,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
13,0.03911827002108718,0.32120832800865173,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
14,0.020952021800136816,0.33016669750213623,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
15,0.014402076175125936,0.3268333077430725,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
16,0.020079812219288822,0.32716670632362366,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
17,0.010737909712285424,0.3308333158493042,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
18,0.016567361114236217,0.32883337140083313,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
19,0.013405418692855164,0.3307500183582306,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
20,0.011748270403283337,0.33233338594436646,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
21,0.009722106440070396,0.3335416913032532,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
22,0.010963664283432687,0.3304167091846466,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
23,0.019155199251448114,0.3309166729450226,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
24,0.006893996566456432,0.3330833613872528,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
25,0.008088764579345783,0.33524999022483826,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
26,0.00813534103993637,0.33545833826065063,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
27,0.007918528256899057,0.3367083668708801,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
28,0.010349904739996418,0.3371250331401825,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
29,0.006062102164529885,0.3427083492279053,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
